 Z=  43 A=  80  Tc beta2=-0.03 nrho= 168
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.283082E-02  -4.344435E-16  -6.869505E-16  -6.880098E-16  -1.287441E-15   7.447313E-02  -4.189276E-16  -4.579670E-16  -9.507044E-16   2.860979E-17
   0.100   8.287135E-02  -1.157964E-05   3.559121E-09  -1.632334E-13  -1.130087E-15   7.460138E-02   2.627977E-06  -1.056119E-09  -1.848870E-14  -2.045600E-15
   0.200   8.298990E-02  -4.575588E-05   5.640327E-08  -1.031932E-11  -7.724644E-16   7.497999E-02   1.029115E-05  -1.669468E-08  -1.153955E-12  -1.144392E-15
   0.300   8.317754E-02  -1.008698E-04   2.810170E-07  -1.157652E-10   3.281543E-14   7.559095E-02   2.234680E-05  -8.282405E-08  -1.324802E-11   6.723301E-16
   0.400   8.341994E-02  -1.742525E-04   8.684875E-07  -6.367473E-10   3.121901E-13   7.640534E-02   3.778698E-05  -2.544179E-07  -7.528053E-11   4.820750E-15
   0.500   8.369820E-02  -2.623629E-04   2.060057E-06  -2.363621E-09   1.801401E-12   7.738481E-02   5.532655E-05  -5.986619E-07  -2.912437E-10   4.224236E-14
   0.600   8.398997E-02  -3.609702E-04   4.123457E-06  -6.826998E-09   7.389165E-12   7.848370E-02   7.351364E-05  -1.186234E-06  -8.840686E-10   1.967066E-13
   0.700   8.427068E-02  -4.653703E-04   7.325955E-06  -1.655453E-08   2.400104E-11   7.965133E-02   9.085154E-05  -2.081508E-06  -2.270640E-09   7.320245E-13
   0.800   8.451499E-02  -5.706248E-04   1.190629E-05  -3.526553E-08   6.551950E-11   8.083467E-02   1.059203E-04  -3.332568E-06  -5.160663E-09   2.378919E-12
   0.900   8.469824E-02  -6.718088E-04   1.804773E-05  -6.796132E-08   1.562984E-10   8.198093E-02   1.174863E-04  -4.961977E-06  -1.068104E-08   6.980046E-12
   1.000   8.479793E-02  -7.642555E-04   2.585439E-05  -1.208821E-07   3.345681E-10   8.304017E-02   1.245912E-04  -6.959192E-06  -2.052520E-08   1.888817E-11
   1.100   8.479496E-02  -8.437840E-04   3.533258E-05  -2.013177E-07   6.548586E-10   8.396764E-02   1.266111E-04  -9.275410E-06  -3.712334E-08   4.765124E-11
   1.200   8.467484E-02  -9.068994E-04   4.637869E-05  -3.172794E-07   1.188354E-09   8.472578E-02   1.232834E-04  -1.182147E-05  -6.382505E-08   1.128198E-10
   1.300   8.442852E-02  -9.509554E-04   5.877440E-05  -4.770550E-07   2.020310E-09   8.528578E-02   1.147007E-04  -1.446925E-05  -1.050807E-07   2.518321E-10
   1.400   8.405297E-02  -9.742724E-04   7.218968E-05  -6.886877E-07   3.243817E-09   8.562875E-02   1.012716E-04  -1.705660E-05  -1.666022E-07   5.321015E-10
   1.500   8.355138E-02  -9.762059E-04   8.619322E-05  -9.594246E-07   4.949914E-09   8.574618E-02   8.365660E-05  -1.939589E-05  -2.554785E-07   1.068215E-09
   1.600   8.293305E-02  -9.571645E-04   1.002697E-04  -1.295185E-06   7.214582E-09   8.564003E-02   6.268237E-05  -2.128556E-05  -3.802193E-07   2.044825E-09
