 Z=  52 A= 105  Te beta2= 0.16 nrho= 180
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.293747E-02  -3.878960E-16  -5.828671E-16  -6.504820E-16   0.000000E+00   6.684098E-02  -3.723801E-16  -5.308254E-16  -5.003708E-16  -2.360308E-15
   0.100   7.303447E-02  -3.980798E-05   2.778664E-08   4.917906E-12  -2.503357E-15   6.692638E-02  -2.811106E-05   2.538989E-08  -5.101430E-12  -2.231564E-15
   0.200   7.332211E-02  -1.567875E-04   4.414164E-07   3.135608E-10  -2.219834E-13   6.717968E-02  -1.109582E-04   4.035856E-07  -3.237395E-10  -4.580571E-13
   0.300   7.379041E-02  -3.437325E-04   2.208110E-06   3.548573E-09  -5.617189E-12   6.759234E-02  -2.441453E-04   2.020875E-06  -3.636585E-09  -1.160629E-11
   0.400   7.442314E-02  -5.890522E-04   6.862416E-06   1.975543E-08  -5.528535E-11   6.815047E-02  -4.205522E-04   6.289090E-06  -2.003833E-08  -1.148038E-10
   0.500   7.519842E-02  -8.773806E-04   1.639395E-05   7.445760E-08  -3.233492E-10   6.883535E-02  -6.306392E-04   1.504996E-05  -7.454968E-08  -6.757697E-10
   0.600   7.608957E-02  -1.190393E-03   3.309810E-05   2.190038E-07  -1.358603E-09   6.962409E-02  -8.628656E-04   3.044590E-05  -2.159004E-07  -2.861161E-09
   0.700   7.706609E-02  -1.507794E-03   5.939714E-05   5.422471E-07  -4.537607E-09   7.049057E-02  -1.104210E-03   5.476230E-05  -5.251235E-07  -9.640743E-09
   0.800   7.809482E-02  -1.808429E-03   9.764137E-05   1.182302E-06  -1.279734E-08   7.140632E-02  -1.340780E-03   9.024761E-05  -1.122440E-06  -2.746026E-08
   0.900   7.914126E-02  -2.071466E-03   1.499008E-04   2.336849E-06  -3.168890E-08   7.234169E-02  -1.558488E-03   1.389197E-04  -2.171071E-06  -6.873999E-08
   1.000   8.017088E-02  -2.277596E-03   2.177593E-04   4.270249E-06  -7.075557E-08   7.326693E-02  -1.743768E-03   2.023683E-04  -3.876953E-06  -1.552887E-07
   1.100   8.115048E-02  -2.410176E-03   3.021243E-04   7.315604E-06  -1.451926E-07   7.415342E-02  -1.884315E-03   2.815642E-04  -6.483878E-06  -3.226243E-07
