 Z=  81 A= 171  Tl beta2=-0.05 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.317597E-02  -4.965068E-16  -7.494005E-16  -7.255376E-16  -1.244526E-15   6.841673E-02  -3.568643E-16  -5.620504E-16  -6.129542E-16  -1.459099E-15
   0.100   9.304852E-02  -7.472294E-06   7.170443E-10  -1.295460E-13   1.144392E-15   6.839196E-02   2.297987E-05  -6.714415E-09   4.889248E-13   2.002685E-16
   0.200   9.267145E-02  -2.929973E-05   1.143679E-08  -8.116864E-12   5.836398E-15   6.831950E-02   9.089847E-05  -1.066727E-07   3.122579E-11  -7.023704E-15
   0.300   9.206029E-02  -6.375758E-05   5.758992E-08  -9.218348E-11   1.525188E-13   6.820471E-02   2.007366E-04  -5.336830E-07   3.529370E-10  -1.290302E-13
   0.400   9.124016E-02  -1.081135E-04   1.806100E-07  -5.157683E-10   1.547675E-12   6.805617E-02   3.476061E-04  -1.658924E-06   1.961509E-09  -1.254682E-12
   0.500   9.024456E-02  -1.588295E-04   4.363984E-07  -1.956108E-09   8.980256E-12   6.788519E-02   5.249597E-04  -3.964200E-06   7.377897E-09  -7.382929E-12
   0.600   8.911382E-02  -2.118229E-04   8.929898E-07  -5.796273E-09   3.736467E-11   6.770509E-02   7.248724E-04  -8.006474E-06   2.165213E-08  -3.116024E-11
   0.700   8.789324E-02  -2.627675E-04   1.627303E-06  -1.447299E-08   1.234026E-10   6.753048E-02   9.383820E-04  -1.437557E-05   5.348514E-08  -1.046479E-10
   0.800   8.663100E-02  -3.074119E-04   2.720912E-06  -3.185369E-08   3.436460E-10   6.737633E-02   1.155876E-03  -2.364737E-05   1.163525E-07  -2.970843E-10
   0.900   8.537594E-02  -3.418918E-04   4.254867E-06  -6.360646E-08   8.390438E-10   6.725713E-02   1.367504E-03  -3.633517E-05   2.295001E-07  -7.414812E-10
   1.000   8.417537E-02  -3.630146E-04   6.303707E-06  -1.175181E-07   1.844924E-09   6.718604E-02   1.563606E-03  -5.284196E-05   4.186748E-07  -1.670973E-09
   1.100   8.307289E-02  -3.684956E-04   8.928966E-06  -2.037089E-07   3.724108E-09   6.717410E-02   1.735124E-03  -7.341674E-05   7.164549E-07  -3.465438E-09
   1.200   8.210655E-02  -3.571289E-04   1.217256E-05  -3.346906E-07   6.999949E-09   6.722958E-02   1.873996E-03  -9.811749E-05   1.162056E-06  -6.707736E-09
   1.300   8.130716E-02  -3.288843E-04   1.605059E-05  -5.252176E-07   1.238577E-08   6.735749E-02   1.973495E-03  -1.267836E-04   1.800511E-06  -1.224762E-08
   1.400   8.069714E-02  -2.849208E-04   2.054812E-05  -7.918909E-07   2.080719E-08   6.755925E-02   2.028520E-03  -1.590199E-04   2.681152E-06  -2.127017E-08
   1.500   8.028962E-02  -2.275206E-04   2.561554E-05  -1.152488E-06   3.341463E-08   6.783254E-02   2.035803E-03  -1.941936E-04   3.855384E-06  -3.536350E-08
   1.600   8.008817E-02  -1.599466E-04   3.116698E-05  -1.625014E-06   5.158416E-08   6.817140E-02   1.994046E-03  -2.314459E-04   5.373763E-06  -5.657941E-08
