  6   0.483000   2.0  1             1 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.320  9.756E-01  1.000E+00  2.500E-02
  7   0.700000   3.0  1             1 u                    (3+)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.538  9.941E-01  1.000E+00  5.890E-03
  8   0.938000   2.0  1             2 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          7      0.238  4.409E-01  4.678E-01  6.100E-02
                                          2      0.844  5.312E-01  5.322E-01  1.890E-03
  9   0.979670   8.0  1             2 u                    (8+)  0                                                                                                                                                                                                                              0.000000  0    
                                          5      0.628  9.318E-02  9.355E-02  3.980E-03
                                          3      0.835  9.046E-01  9.065E-01  2.000E-03
 10   1.270000   1.0  1             1                      (1+)  0                                                                                                                                                                                                                              0.000000       
                                          4      1.107  9.990E-01  1.000E+00  1.020E-03
 11   1.281650   9.0  1             3                      (9+)  0                                                                                                                                                                                                                              0.000000  1    
                                          9      0.302  2.171E-01  2.234E-01  2.900E-02
                                          5      0.929  8.002E-02  8.014E-02  1.510E-03
                                          3      1.137  6.958E-01  6.965E-01  9.600E-04
 12   1.315300   9.0  1             1                      (9+)  0                                                                                                                                                                                                                              0.000000       
                                          9      0.336  9.790E-01  1.000E+00  2.150E-02
 13   1.500000   9.0  1             1                      (9+)  0                                                                                                                                                                                                                              0.000000       
                                          9      0.520  9.936E-01  1.000E+00  6.430E-03
 14   1.521000   1.0  1             1                        1+  0                                                                                                                                                                                                                              0.000000       
                                          8      0.583  9.952E-01  1.000E+00  4.790E-03
 15   1.546000   1.0  1             1                        1+  0                                                                                                                                                                                                                              0.000000       
                                          6      1.063  9.988E-01  1.000E+00  1.160E-03
 16   1.663300  10.0  1             2                     (10+)  0                                                                                                                                                                                                                              0.000000  2    
                                         13      0.163  2.670E-02  3.205E-02  2.000E-01
                                         11      0.382  9.537E-01  9.680E-01  1.490E-02
 17   1.723100  10.0  1             2                     (10+)  0                                                                                                                                                                                                                              0.000000  1    
                                         13      0.223  1.173E-02  1.260E-02  7.400E-02
                                         11      0.441  9.776E-01  9.874E-01  9.980E-03
 18   1.808000   1.0  1             1                      (1+)  0                                                                                                                                                                                                                              0.000000       
                                          6      1.325  9.993E-01  1.000E+00  7.500E-04
 19   1.908000   1.0  1             1                        1+  0                                                                                                                                                                                                                              0.000000       
                                          6      1.425  9.993E-01  1.000E+00  6.700E-04
 20   1.913000  11.0  1             2                     (11+)  0                                                                                                                                                                                                                              0.000000  1    
                                         17      0.190  5.153E-01  5.772E-01  1.200E-01
                                         16      0.250  4.019E-01  4.228E-01  5.200E-02
 21   2.039000  11.0  1             3                     (11+)  0                                                                                                                                                                                                                              0.000000  2    
                                         17      0.316  2.760E-01  2.832E-01  2.600E-02
                                         16      0.376  7.058E-01  7.168E-01  1.560E-02
                                         12      0.724  0.000E+00  0.000E+00  2.770E-03
 22   2.200000   1.0  1             2                      (1+)  0                                                                                                                                                                                                                              0.000000       
                                          7      1.500  0.000E+00  0.000E+00  6.180E-04
                                          6      1.717  0.000E+00  0.000E+00  5.880E-04
 23   2.702000  -1.0  0             1                   (10,12)  0                                                                                                                                                                                                                              0.000000       
                                         20      0.789  1.000E+00  1.000E+00  0.000E+00
 24   3.063100  12.0  1             2                     (12+)  0                                                                                                                                                                                                                              0.000000       
                                         21      1.024  5.953E-01  5.960E-01  1.260E-03
                                         20      1.150  4.036E-01  4.040E-01  9.800E-04
 25   3.179700  12.0  1             2                     (12+)  0                                                                                                                                                                                                                              0.000000  2    
                                         21      1.141  4.648E-01  4.653E-01  9.900E-04
                                         20      1.267  5.343E-01  5.347E-01  8.100E-04
 26   3.679000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         23      0.977  1.000E+00  1.000E+00  0.000E+00
 27   3.857700  13.0  1             3                     (13+)  0                                                                                                                                                                                                                              0.000000       
                                         25      0.678  4.576E-01  4.591E-01  3.290E-03
                                         24      0.795  4.255E-01  4.265E-01  2.250E-03
                                         21      1.818  1.144E-01  1.145E-01  5.830E-04
 28   3.940800  12.0 -1             1                     (12-)  0                                                                                                                                                                                                                              0.000000  1    
                                         20      2.028  9.992E-01  1.000E+00  7.790E-04
 29   4.046000  12.0 -1             1                     (12-)  0                                                                                                                                                                                                                              0.000000       
                                         21      2.007  9.992E-01  1.000E+00  7.670E-04
 30   4.118900  13.0 -1             3                     (13-)  0                                                                                                                                                                                                                              0.000000  2    
                                         28      0.178  1.424E-01  1.638E-01  1.500E-01
                                         25      0.939  4.422E-01  4.425E-01  6.200E-04
                                         24      1.056  3.936E-01  3.938E-01  4.900E-04
 31   4.212400  13.0 -1             1                     (13-)  0                                                                                                                                                                                                                              0.000000       
                                         28      0.272  9.615E-01  1.000E+00  4.000E-02
 32   4.237600  12.0 -1             1                     (12-)  0                                                                                                                                                                                                                              0.000000       
                                         20      2.324  9.991E-01  1.000E+00  9.480E-04
 33   4.313700  12.0 -1             1                     (12-)  0                                                                                                                                                                                                                              0.000000       
                                         20      2.400  9.990E-01  1.000E+00  9.890E-04
 34   4.341000  14.0 -1             2                     (14-)  0                                                                                                                                                                                                                              0.000000  2    
                                         30      0.222  9.302E-01  1.000E+00  7.500E-02
                                         21      2.302  0.000E+00  0.000E+00  6.670E-04
 35   4.479100  13.0 -1             4                     (13-)  0                                                                                                                                                                                                                              0.000000       
                                         33      0.165  7.011E-02  8.343E-02  1.900E-01
                                         32      0.242  3.690E-01  3.904E-01  5.800E-02
                                         29      0.433  1.992E-01  2.013E-01  1.051E-02
                                         24      1.416  3.247E-01  3.248E-01  4.550E-04
 36   4.732800  13.0  1             4                     (13+)  0                                                                                                                                                                                                                              0.000000  3    
                                         34      0.391  2.891E-01  2.905E-01  4.600E-03
                                         25      1.553  5.560E-02  5.564E-02  6.200E-04
                                         24      1.670  9.731E-02  9.737E-02  5.930E-04
                                         20      2.820  5.560E-01  5.565E-01  8.510E-04
 37   4.814000  14.0 -1             2                     (14-)  0                                                                                                                                                                                                                              0.000000       
                                         35      0.335  8.113E-01  8.289E-01  2.170E-02
                                         31      0.602  1.704E-01  1.711E-01  4.430E-03
 38   4.893900  14.0 -1             1                     (14-)  0                                                                                                                                                                                                                              0.000000       
                                         31      0.682  9.968E-01  1.000E+00  3.250E-03
 39   4.928300  13.0  1             2                     (13+)  0                                                                                                                                                                                                                              0.000000       
                                         21      2.890  4.996E-01  5.000E-01  8.750E-04
                                         20      3.015  4.996E-01  5.000E-01  9.180E-04
 40   4.957300  15.0 -1             1                     (15-)  0                                                                                                                                                                                                                              0.000000  2    
                                         34      0.617  9.959E-01  1.000E+00  4.160E-03
 41   5.189300  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  1    
                                         31      0.977  1.000E+00  1.000E+00  0.000E+00
 42   5.191700  14.0  1             2                     (14+)  0                                                                                                                                                                                                                              0.000000  3    
                                         36      0.459  8.203E-01  8.276E-01  8.980E-03
                                         27      1.334  1.723E-01  1.724E-01  7.400E-04
 43   5.852700  15.0  1             3                     (15+)  0                                                                                                                                                                                                                              0.000000  3    
                                         42      0.661  7.441E-01  7.467E-01  3.500E-03
                                         39      0.925  9.673E-02  9.688E-02  1.520E-03
                                         36      1.120  1.563E-01  1.564E-01  9.900E-04
 44   5.978000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  1    
                                         41      0.789  1.000E+00  1.000E+00  0.000E+00
 45   6.236200  16.0  1             3                     (16+)  0                                                                                                                                                                                                                              0.000000  1    
                                         43      0.384  7.326E-01  7.434E-01  1.470E-02
                                         42      1.044  1.707E-01  1.709E-01  1.150E-03
                                         40      1.279  8.571E-02  8.575E-02  4.220E-04
 46   6.483300  16.0 -1             4                     (16-)  0                                                                                                                                                                                                                              0.000000  3    
                                         40      1.526  2.581E-01  2.583E-01  6.300E-04
                                         38      1.589  7.942E-02  7.947E-02  5.940E-04
                                         37      1.669  6.619E-01  6.622E-01  5.830E-04
                                         34      2.142  0.000E+00  0.000E+00  6.390E-04
 47   6.627400  17.0  1             1                     (17+)  0                                                                                                                                                                                                                              0.000000  1    
                                         45      0.391  9.863E-01  1.000E+00  1.390E-02
 48   7.415400  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         40      2.458  1.000E+00  1.000E+00  0.000E+00
 49   7.459300  17.0 -1             2                     (17-)  0                                                                                                                                                                                                                              0.000000  3    
                                         46      0.976  9.104E-01  9.116E-01  1.400E-03
                                         40      2.503  8.830E-02  8.837E-02  7.450E-04
 50   8.175000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         49      0.716  1.000E+00  1.000E+00  0.000E+00
 51   8.247700  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  3    
                                         49      0.788  1.000E+00  1.000E+00  0.000E+00
 52   9.058600  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  3    
                                         51      0.811  1.000E+00  1.000E+00  0.000E+00
103In  103   49   33   45   15    1   12.007090    2.258950
  1   0.000000   4.5  1  6.000E+01  0 u                   9/2+#  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.631700   0.5 -1  3.400E+01  1 u                  (1/2-)  2 =  6.7000E+01 %EC+B+  =  3.3000E+01 %IT                                                                                                                                                                                      0.000000       
                                          1      0.632  3.063E-01  3.300E-01  7.720E-02
  3   1.077590   5.5  1             1 u                 (11/2+)  0                                                                                                                                                                                                                              0.000000       
                                          1      1.078  9.989E-01  1.000E+00  1.120E-03
  4   1.272850   6.5  1             2 u                 (13/2+)  0                                                                                                                                                                                                                              0.000000       
                                          3      0.195  3.459E-02  3.840E-02  1.100E-01
                                          1      1.273  9.609E-01  9.616E-01  7.700E-04
  5   1.355800   4.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          1      1.356  9.996E-01  1.000E+00  4.350E-04
  6   1.396810   4.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          1      1.397  9.996E-01  1.000E+00  4.480E-04
  7   1.428910   4.5  1             2 u                  (9/2+)  0                                                                                                                                                                                                                              0.000000       
                                          3      0.351  3.722E-01  3.792E-01  1.890E-02
                                          1      1.429  6.203E-01  6.208E-01  6.700E-04
  8   1.669640   6.5 -1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          5      0.314  8.748E-01  9.037E-01  3.300E-02
                                          1      1.669  9.623E-02  9.632E-02  9.400E-04
  9   1.795300   8.5  1  1.300E-10  1 u                 (17/2+)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.522  9.933E-01  1.000E+00  6.700E-03
 10   1.908500   5.5 -1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          3      0.831  4.183E-01  4.186E-01  7.900E-04
                                          1      1.909  5.810E-01  5.814E-01  7.110E-04
 11   2.025000   6.5 -1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          8      0.355  8.859E-01  9.022E-01  1.830E-02
                                          6      0.627  9.745E-02  9.784E-02  4.000E-03
 12   2.110300   9.5  1             1 u                 (19/2+)  0                                                                                                                                                                                                                              0.000000       
                                          9      0.315  9.747E-01  1.000E+00  2.600E-02
 13   2.148920   6.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          6      0.752  9.975E-01  1.000E+00  2.510E-03
 14   2.176830   6.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          5      0.821  9.980E-01  1.000E+00  2.020E-03
 15   2.209200   6.5 -1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          5      0.853  4.589E-01  4.597E-01  1.840E-03
                                          1      2.209  5.399E-01  5.403E-01  7.000E-04
 16   2.320100  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          5      0.964  1.000E+00  1.000E+00  0.000E+00
 17   2.812700  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         14      0.635  2.857E-01  2.857E-01  0.000E+00
                                          1      2.813  7.143E-01  7.143E-01  0.000E+00
 18   2.925500  10.5  1             2                   (21/2+)  0                                                                                                                                                                                                                              0.000000       
                                         12      0.815  9.504E-01  9.524E-01  2.120E-03
                                          9      1.130  4.752E-02  4.757E-02  9.700E-04
 19   3.247900  11.5  1             2                   (23/2+)  0                                                                                                                                                                                                                              0.000000       
                                         18      0.323  7.591E-01  7.774E-01  2.400E-02
                                         12      1.138  2.224E-01  2.226E-01  9.600E-04
 20   3.280600  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          8      1.611  1.000E+00  1.000E+00  0.000E+00
 21   3.462100  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          5      2.106  1.000E+00  1.000E+00  0.000E+00
 22   3.686800  12.5  1             1                   (25/2+)  0                                                                                                                                                                                                                              0.000000       
                                         19      0.439  9.900E-01  1.000E+00  1.014E-02
 23   4.192400  11.5 -1             1                   (23/2-)  0                                                                                                                                                                                                                              0.000000       
                                         18      1.267  9.996E-01  1.000E+00  4.210E-04
 24   4.589900  12.5 -1             2                   (25/2-)  0                                                                                                                                                                                                                              0.000000       
                                         23      0.398  6.651E-01  6.740E-01  1.330E-02
                                         19      1.342  3.259E-01  3.260E-01  4.320E-04
 25   4.810800  13.5  1             1                   (27/2+)  0                                                                                                                                                                                                                              0.000000       
                                         22      1.124  9.990E-01  1.000E+00  1.030E-03
 26   5.098300  12.5 -1             1                   (25/2-)  0                                                                                                                                                                                                                              0.000000       
                                         19      1.850  9.993E-01  1.000E+00  6.770E-04
 27   5.342600  13.5 -1             1                   (27/2-)  0                                                                                                                                                                                                                              0.000000       
                                         24      0.753  9.975E-01  1.000E+00  2.550E-03
 28   5.570600  13.5 -1             3                   (27/2-)  0                                                                                                                                                                                                                              0.000000       
                                         26      0.472  1.453E-01  1.465E-01  8.320E-03
                                         24      0.981  2.211E-01  2.214E-01  1.380E-03
                                         22      1.884  6.317E-01  6.321E-01  6.960E-04
 29   5.703800  14.5 -1             1                   (29/2-)  0                                                                                                                                                                                                                              0.000000       
                                         27      0.361  9.828E-01  1.000E+00  1.750E-02
 30   5.852600  14.5 -1             2                   (29/2-)  0                                                                                                                                                                                                                              0.000000       
                                         28      0.282  6.963E-01  7.213E-01  3.600E-02
                                         25      1.042  2.785E-01  2.787E-01  5.000E-04
 31   6.192000  15.5 -1             1                   (31/2-)  0                                                                                                                                                                                                                              0.000000       
                                         29      0.488  9.924E-01  1.000E+00  7.610E-03
 32   6.229000  15.5 -1             1                   (31/2-)  0                                                                                                                                                                                                                              0.000000       
                                         30      0.376  9.847E-01  1.000E+00  1.550E-02
 33   6.303400  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         30      0.451  1.000E+00  1.000E+00  0.000E+00
104In  104   49   49   88    8    1    9.624470    2.819640
  1   0.000000   6.0  1  1.080E+02  0 u                    (6+)  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.085389   7.0  1             1 u                    (7+)  0                                                                                                                                                                                                                              0.000000  0    
                                          1      0.085  3.571E-01  1.000E+00  1.800E+00
  3   0.093220   5.0  1             1 u                    (5+)  0                                                                                                                                                                                                                              0.000000       
                                          1      0.093  6.139E-01  1.000E+00  6.290E-01
  4   0.093480   3.0  1  1.570E+01  1 u                    (3+)  2 =  8.0000E+01 %IT     =  2.0000E+01 %EC+B+                                                                                                                                                                                   0.000000       
                                          1      0.094  1.258E-02  8.000E-01  6.260E+01
  5   0.213011   7.0  1  6.100E-12  2 u                    (7+)  0                                                                                                                                                                                                                              0.000000       
                                          2      0.128  2.314E-02  3.355E-02  4.500E-01
                                          1      0.213  8.899E-01  9.665E-01  8.600E-02
  6   0.226190   2.0  1             1 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.133  8.130E-01  1.000E+00  2.300E-01
  7   0.241340   4.0  1             1 u                    (4+)  0                                                                                                                                                                                                                              0.000000       
                                          3      0.148  8.547E-01  1.000E+00  1.700E-01
  8   0.396060   3.0  1             3 u                    (3+)  0                                                                                                                                                                                                                              0.000000       
                                          7      0.155  4.207E-01  5.217E-01  2.400E-01
                                          6      0.170  7.152E-02  8.439E-02  1.800E-01
                                          4      0.303  3.828E-01  3.939E-01  2.900E-02
  9   0.738190   2.0  1             3                      (2+)  0                                                                                                                                                                                                                              0.000000       
                                          8      0.342  4.103E-01  4.187E-01  2.040E-02
                                          6      0.512  2.257E-01  2.272E-01  6.710E-03
                                          4      0.645  3.528E-01  3.542E-01  3.730E-03
 10   0.933630   8.0  1             2                      (8+)  0                                                                                                                                                                                                                              0.000000  0    
                                          5      0.721  4.176E-01  4.188E-01  2.840E-03
                                          2      0.848  5.801E-01  5.812E-01  1.930E-03
 11   1.139250   1.0  1             3                        1+  0                                                                                                                                                                                                                              0.000000       
                                          9      0.401  2.728E-01  2.763E-01  1.300E-02
