id,max_depth,mss,mslmt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mt_strategy,msl
77,90,15,,standard,0.08806930312404015,0.0332437314482418,0.95557736223114,0.032987177711393416,0.9555773622311402,0.11985493338535902,0.0583707914451447,0.9224882662087794,0.04645851449740773,0.9224881133051952,0.12034607301785374,0.058779566775524324,0.9211439172933708,0.04659089303746222,0.9211437847234359,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL3_standard_one_hot_B2_v5\DT90_MSS15_MSL3_standard_one_hot_B2_v5.joblib,154.3702895641327,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
78,90,15,,standard,0.09161250956038117,0.035765892464342405,0.9520454505611874,0.03471433076937425,0.9520454505611874,0.11857680061461726,0.05671813303687564,0.924364442246392,0.0465829817037558,0.9243642377434498,0.11920278846955505,0.057534846992962574,0.9225902729488372,0.04668733530750678,0.922590272587558,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL5_standard_one_hot_B2_v5\DT90_MSS15_MSL5_standard_one_hot_B2_v5.joblib,161.70335102081302,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
79,90,15,,standard,0.09488553830246944,0.038223718339032736,0.9485805732795868,0.036299042272117436,0.9485805732795868,0.11834031243065495,0.056514393570132375,0.9244083522167121,0.046925091665151575,0.9244079571288047,0.11888873707612987,0.05742100257858209,0.9224824870392636,0.04694049484888063,0.9224824832912571,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL7_standard_one_hot_B2_v5\DT90_MSS15_MSL7_standard_one_hot_B2_v5.joblib,156.78378176689145,E:\ML_Models_EXFOR\DT_B2\DT90_MSS15_MSL7_standard_one_hot_B2_v5\scaler.pkl,one_hot,7.0
80,87,15,,standard,0.10078237033702253,0.042213250741895365,0.9429073569378896,0.03944380263653213,0.9429073569378896,0.11890016914082185,0.0566453535359906,0.9237857533872718,0.04751269871071069,0.9237853717432888,0.11939623805058655,0.05714653750905235,0.9223743135676647,0.0477027270977351,0.9223742920443064,E:\ML_Models_EXFOR\DT_B2\DT87_MSS15_MSL10_standard_one_hot_B2_v5\DT87_MSS15_MSL10_standard_one_hot_B2_v5.joblib,157.61833024024963,E:\ML_Models_EXFOR\DT_B2\DT87_MSS15_MSL10_standard_one_hot_B2_v5\scaler.pkl,one_hot,10.0
81,100,2,,standard,0.026260772832748528,0.011015729424839756,0.9857046098471564,0.0,0.9857046098471564,0.13402510348194832,0.07983026603946072,0.8976011102714395,0.04717881727043982,0.8976001295151801,0.13504876920836326,0.07920429521638941,0.8969798684376394,0.04744363864466766,0.8969794129040722,E:\ML_Models_EXFOR\DT_B2\DT100_MSS2_MSL1_standard_one_hot_B2_v5\DT100_MSS2_MSL1_standard_one_hot_B2_v5.joblib,163.1448450088501,E:\ML_Models_EXFOR\DT_B2\DT100_MSS2_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
86,100,5,,standard,0.052183955710184096,0.01666868007779929,0.9782087731493496,0.014032457338868598,0.9782087731493496,0.12946969245920395,0.07306421775946209,0.9052208786034128,0.04622754081672825,0.9052208379660864,0.13025963512789188,0.07337431171945565,0.9038952247087324,0.04647538672874524,0.9038950494523362,E:\ML_Models_EXFOR\DT_B2\DT100_MSS5_MSL1_standard_one_hot_B2_v5\DT100_MSS5_MSL1_standard_one_hot_B2_v5.joblib,159.1385579109192,E:\ML_Models_EXFOR\DT_B2\DT100_MSS5_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
87,100,5,,standard,0.07773052112621978,0.028236577217914376,0.9625190595552964,0.02671750195777633,0.9625190595552964,0.12212696482928427,0.061522998993928026,0.9188543226096844,0.045883300469150345,0.9188537849459438,0.1226269214288742,0.062104650506864936,0.9172530888211702,0.04600439878517047,0.9172526833334362,E:\ML_Models_EXFOR\DT_B2\DT100_MSS5_MSL3_standard_one_hot_B2_v5\DT100_MSS5_MSL3_standard_one_hot_B2_v5.joblib,156.70506405830386,E:\ML_Models_EXFOR\DT_B2\DT100_MSS5_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
91,100,10,,standard,0.07025372992412633,0.02353370608395024,0.968955399278406,0.02421984408933953,0.968955399278406,0.12425862291882404,0.06625380274148758,0.9132148404662682,0.045632596840023854,0.9132146690286008,0.12460639285702488,0.06637815313709304,0.9122663656786067,0.04584979539721307,0.91226612183968,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL1_standard_one_hot_B2_v5\DT100_MSS10_MSL1_standard_one_hot_B2_v5.joblib,155.48968291282654,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
92,100,10,,standard,0.08246912574583913,0.030408024930883182,0.9595200245786372,0.029687455943935962,0.9595200245786372,0.12089156879468095,0.059896653268109785,0.9207821494549938,0.04602165079428139,0.9207818294146299,0.1213295533228332,0.06043100063402194,0.9192537083480524,0.04615677217833944,0.9192534031249352,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL3_standard_one_hot_B2_v5\DT100_MSS10_MSL3_standard_one_hot_B2_v5.joblib,155.16457200050354,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
93,100,10,,standard,0.0884390399802843,0.034128723901929704,0.9543407762525056,0.03273398782162973,0.9543407762525056,0.11873540869369174,0.05733650243349338,0.9237496518700286,0.04617595335925606,0.9237494761514664,0.11929481679237673,0.058058062407934666,0.9220912461374408,0.046264223851899385,0.9220912393882794,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL5_standard_one_hot_B2_v5\DT100_MSS10_MSL5_standard_one_hot_B2_v5.joblib,155.03914403915402,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
94,100,10,,standard,0.09454533073764114,0.0380466967949334,0.9488308918167104,0.03609988801969033,0.9488308918167104,0.11825508673488705,0.056458375458197985,0.9244896325928016,0.04679756568411952,0.9244892603852018,0.1188035853592324,0.0573990517063019,0.9225303539080644,0.04688615201416752,0.922530349195163,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL7_standard_one_hot_B2_v5\DT100_MSS10_MSL7_standard_one_hot_B2_v5.joblib,151.61246514320376,E:\ML_Models_EXFOR\DT_B2\DT100_MSS10_MSL7_standard_one_hot_B2_v5\scaler.pkl,one_hot,7.0
96,100,15,,standard,0.07970037507195307,0.02805293298385136,0.9627719020102324,0.02933957213388849,0.9627719020102324,0.12181596086018767,0.06280402186192087,0.9172759805189896,0.04585075652335718,0.9172756104811484,0.1223254359080006,0.0630221196458538,0.9161603473819628,0.04611059192868477,0.9161600561574628,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL1_standard_one_hot_B2_v5\DT100_MSS15_MSL1_standard_one_hot_B2_v5.joblib,155.96989321708682,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
97,100,15,,standard,0.08805440685426406,0.03323089937070338,0.9555952707794382,0.032980332554583235,0.9555952707794382,0.11982065206869813,0.05830151921085936,0.9225698029889,0.04644534579783083,0.9225696432654166,0.12035968205432147,0.0587507501370135,0.9211786543453128,0.04658495450561334,0.9211785209193736,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL3_standard_one_hot_B2_v5\DT100_MSS15_MSL3_standard_one_hot_B2_v5.joblib,154.60166907310492,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
