  1 |  0.000000 |  1.5|  1|  2.712E+05|  0| u|    |           |     3/2+  |1| =  1.0000E+02 %B-                                                                                                                                                                                                            0.000000  0    
  2 |  0.077194 |  0.5|  1|  1.300E-09|  1| u|    |           |     1/2+  |0|                                                                                                                                                                                                                              0.000000  0    
    |           |     |   |           |   |  |   1|      0.077|  2.222E-01| | 1.000E+00  3.500E+00
  3 |  0.317057 |  2.5|  1|  5.500E-11|  2| u|    |           |     5/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.240|  2.599E-02| | 3.137E-02  2.070E-01
    |           |     |   |           |   |  |   1|      0.317|  7.805E-01| | 9.686E-01  2.410E-01
  4 |  0.323651 |  1.5|  1|  3.500E-11|  2| u|    |           |     3/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.246|  5.939E-01| | 9.264E-01  5.600E-01
    |           |     |   |           |   |  |   1|      0.324|  6.236E-02| | 7.358E-02  1.800E-01
  5 |  0.493773 |  3.5|  1|  3.500E-11|  3| u|    |           |   (7/2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      0.171|  3.833E-03| | 6.378E-03  6.640E-01
    |           |     |   |           |   |  |   3|      0.176|  4.791E-03| | 9.583E-03  1.000E+00
    |           |     |   |           |   |  |   1|      0.494|  9.583E-01| | 9.840E-01  2.690E-02
  6 |  0.542999 |  2.5|  1|  3.000E-11|  4| u|    |           |     5/2+  |0|                                                                                                                                                                                                                              0.000000  0    
    |           |     |   |           |   |  |   4|      0.219|  2.185E-02| | 3.649E-02  6.700E-01
    |           |     |   |           |   |  |   3|      0.226|  9.329E-03| | 1.511E-02  6.200E-01
    |           |     |   |           |   |  |   2|      0.466|  4.681E-02| | 4.827E-02  3.110E-02
    |           |     |   |           |   |  |   1|      0.543|  8.405E-01| | 9.001E-01  7.100E-02
  7 |  0.548941 |  5.5| -1|  4.400E-04|  1| u|    |           |  (11/2)-  |1| =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000       
    |           |     |   |           |   |  |   5|      0.055|  2.985E-03| | 1.000E+00  3.340E+02
  8 |  0.734708 |  3.5| -1|  3.600E-10|  4| u|    |           |     7/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   7|      0.186|  4.429E-01| | 6.600E-01  4.900E-01
    |           |     |   |           |   |  |   6|      0.192|  2.733E-01| | 2.954E-01  8.070E-02
    |           |     |   |           |   |  |   5|      0.241|  7.530E-03| | 7.876E-03  4.590E-02
    |           |     |   |           |   |  |   3|      0.418|  3.632E-02| | 3.678E-02  1.270E-02
  9 |  0.791778 |  1.5|  1|  5.000E-11|  5| u|    |           |     3/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.298|  7.200E-03| | 7.956E-03  1.050E-01
    |           |     |   |           |   |  |   4|      0.468|  1.656E-01| | 1.818E-01  9.800E-02
    |           |     |   |           |   |  |   3|      0.475|  1.908E-01| | 2.098E-01  9.970E-02
    |           |     |   |           |   |  |   2|      0.715|  3.600E-01| | 3.715E-01  3.200E-02
    |           |     |   |           |   |  |   1|      0.792|  2.232E-01| | 2.289E-01  2.530E-02
 10 |  0.822538 |  0.5|  1|           |  1| u|    |           |     1/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.505|  9.752E-01| | 1.000E+00  2.540E-02
 11 |  0.907265 |  1.5|  1|           |  1| u|    |           |     3/2+  |0|                                                                                                                                                                                                                              0.000000       
