  1 |  0.000000 |  3.5| -1|  4.995E+03|  0| u|    |           |   (7/2-)  |1| =  1.0000E+02 %B-                                                                                                                                                                                                            0.000000       
  2 |  0.627294 |  1.5| -1|           |  1| u|    |           |     3/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      0.627|  9.941E-01| | 1.000E+00  5.900E-03
  3 |  1.081960 |  0.5| -1|           |  1| u|    |           |     1/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.455|  9.853E-01| | 1.000E+00  1.490E-02
  4 |  1.283320 |  4.5| -1|           |  1| u|    |           |     9/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      1.283|  9.987E-01| | 1.000E+00  1.260E-03
  5 |  1.308200 |  4.5|  1|           |  1| c|    |          9|/2+,11/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      1.308|  9.994E-01| | 1.000E+00  5.800E-04
  6 |  1.420650 |  2.5| -1|           |  2| u|    |           |     5/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.793|  8.748E-02| | 8.780E-02  3.700E-03
    |           |     |   |           |   |  |   1|      1.421|  9.112E-01| | 9.122E-01  1.050E-03
  7 |  1.538960 |  6.5|  1|           |  1| u|    |           |    13/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.231|  8.865E-01| | 1.000E+00  1.280E-01
  8 |  1.619000 |  5.5| -1|           |  0| c|    |          9|/2-,11/2-  |0|                                                                                                                                                                                                                              0.000000       
  9 |  1.620730 |  2.5|  1|           |  2| c|    |       5/2+|,7/2,9/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.312|  1.862E-02| | 1.947E-02  4.600E-02
    |           |     |   |           |   |  |   1|      1.621|  9.799E-01| | 9.805E-01  6.470E-04
 10 |  1.680780 |  3.5| -1|           |  2| u|    |           |     7/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   6|      0.261|  1.184E-02| | 1.268E-02  7.130E-02
    |           |     |   |           |   |  |   1|      1.681|  9.865E-01| | 9.873E-01  8.600E-04
 11 |  1.698680 |  2.5| -1|           |  1| u|    |           |     5/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      1.699|  9.992E-01| | 1.000E+00  8.500E-04
 12 |  1.748250 |  1.5| -1|           |  3| u|    |           |   (3/2-)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.666|  3.306E-01| | 3.325E-01  5.600E-03
    |           |     |   |           |   |  |   2|      1.121|  5.248E-01| | 5.257E-01  1.700E-03
    |           |     |   |           |   |  |   1|      1.749|  1.417E-01| | 1.418E-01  7.870E-04
 13 |  1.817760 |  0.5| -1|           |  3| c|    |       1/2-|,3/2,5/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   6|      0.397|  5.976E-02| | 6.107E-02  2.200E-02
    |           |     |   |           |   |  |   3|      0.736|  2.418E-01| | 2.431E-01  5.130E-03
    |           |     |   |           |   |  |   2|      1.190|  6.949E-01| | 6.959E-01  1.470E-03
 14 |  1.828800 |  3.5|  1|           |  1| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.521|  9.897E-01| | 1.000E+00  1.040E-02
 15 |  1.851020 |  3.5| -1|           |  3| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.543|  1.718E-01| | 1.723E-01  3.000E-03
    |           |     |   |           |   |  |   4|      0.568|  7.468E-01| | 7.530E-01  8.300E-03
    |           |     |   |           |   |  |   1|      1.851|  7.468E-02| | 7.474E-02  8.100E-04
 16 |  1.877370 |  3.5| -1|           |  3| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  10|      0.197|  2.019E-02| | 2.354E-02  1.660E-01
    |           |     |   |           |   |  |   4|      0.594|  1.671E-01| | 1.684E-01  7.400E-03
    |           |     |   |           |   |  |   1|      1.877|  8.074E-01| | 8.081E-01  8.000E-04
 17 |  1.887530 |  4.5| -1|           |  4| c|    |       5/2-|,7/2,9/2-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  11|      0.189|  2.699E-02| | 3.401E-02  2.600E-01
    |           |     |   |           |   |  |   6|      0.467|  6.898E-02| | 6.990E-02  1.340E-02
    |           |     |   |           |   |  |   4|      0.604|  1.447E-01| | 1.457E-01  7.100E-03
    |           |     |   |           |   |  |   1|      1.888|  7.498E-01| | 7.504E-01  8.000E-04
 18 |  1.895400 |  2.5|  1|           |  1| c|    |        1/2|,3/2,5/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.268|  9.994E-01| | 1.000E+00  5.900E-04
 19 |  1.933480 |  3.5| -1|           |  2| u|    |           |     7/2-  |0|                                                                                                                                                                                                                              0.000000       
