 37 ;  2.855000 ;  2.5;  1;           ;  1; c;    ;     1/2(-);,3/2,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      2.855;  9.988E-01; ; 1.000E+00  1.171E-03
 38 ;  2.868000 ;  3.5;  1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 39 ;  3.033100 ;  2.5; -1;  4.100E-13;  4; c;    ;           ; 5/2-,7/2  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  12;      0.773;  1.590E-01; ; 1.590E-01  9.200E-05
    ;           ;     ;   ;           ;   ;  ;   4;      1.781;  1.420E-01; ; 1.420E-01  2.430E-04
    ;           ;     ;   ;           ;   ;  ;   2;      2.874;  5.679E-01; ; 5.683E-01  6.900E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.033;  1.306E-01; ; 1.307E-01  7.500E-04
 40 ;  3.051500 ;  2.5; -1;  4.300E-13;  3; c;    ;       5/2-; TO 11/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  30;      0.267;  7.038E-02; ; 7.049E-02  1.470E-03
    ;           ;     ;   ;           ;   ;  ;   4;      1.800;  4.692E-01; ; 4.693E-01  2.510E-04
    ;           ;     ;   ;           ;   ;  ;   2;      2.893;  4.598E-01; ; 4.602E-01  7.000E-04
 41 ;  3.176000 ;  2.5;  1;  2.300E-13;  6; c;    ;           ;3/2-,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  17;      0.760;  1.093E-01; ; 1.093E-01  9.600E-05
    ;           ;     ;   ;           ;   ;  ;  15;      0.811;  1.197E-01; ; 1.197E-01  2.130E-04
    ;           ;     ;   ;           ;   ;  ;  10;      1.013;  9.889E-02; ; 9.889E-02  5.290E-05
    ;           ;     ;   ;           ;   ;  ;   9;      1.351;  1.613E-01; ; 1.614E-01  9.200E-05
    ;           ;     ;   ;           ;   ;  ;   2;      3.017;  2.602E-01; ; 2.606E-01  1.249E-03
    ;           ;     ;   ;           ;   ;  ;   1;      3.176;  2.498E-01; ; 2.502E-01  1.328E-03
 42 ;  3.211000 ;  3.5; -1;           ;  0; c;    ;           ;5/2-,7/2-  ;0;                                                                                                                                                                                                                              0.000000       
 43 ;  3.225800 ;  3.5; -1;  7.000E-15;  3; u;    ;           ;     7/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      1.974;  6.286E-01; ; 6.288E-01  3.000E-04
    ;           ;     ;   ;           ;   ;  ;   2;      3.067;  2.892E-01; ; 2.894E-01  7.700E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.226;  8.172E-02; ; 8.179E-02  8.300E-04
 44 ;  3.251600 ;  3.5; -1;  2.900E-14;  4; u;    ;           ;     7/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  13;      0.955;  1.216E-01; ; 1.216E-01  1.180E-04
    ;           ;     ;   ;           ;   ;  ;   5;      1.808;  2.881E-01; ; 2.882E-01  2.550E-04
    ;           ;     ;   ;           ;   ;  ;   2;      3.093;  4.502E-01; ; 4.506E-01  7.800E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.252;  1.396E-01; ; 1.397E-01  8.400E-04
 45 ;  3.277700 ;  1.5; -1;  4.200E-14;  2; u;    ;           ;     3/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  11;      1.113;  5.813E-01; ; 5.814E-01  8.500E-05
    ;           ;     ;   ;           ;   ;  ;   6;      1.728;  4.185E-01; ; 4.186E-01  1.990E-04
 46 ;  3.287730 ;  6.5; -1;  5.100E-13;  3; u;    ;           ;    13/2-  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;  26;      0.605;  2.838E-01; ; 2.839E-01  2.550E-04
    ;           ;     ;   ;           ;   ;  ;   5;      1.843;  6.450E-01; ; 6.451E-01  2.160E-04
    ;           ;     ;   ;           ;   ;  ;   4;      2.037;  7.095E-02; ; 7.098E-02  3.590E-04
 47 ;  3.368900 ;  3.5; -1;  1.900E-13;  2; c;    ;      7/2-,;9/2,11/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      1.925;  3.900E-01; ; 3.901E-01  3.060E-04
    ;           ;     ;   ;           ;   ;  ;   2;      3.210;  6.094E-01; ; 6.099E-01  8.300E-04
 48 ;  3.400500 ;  3.5; -1;  1.400E-12;  3; c;    ;        7/2;- TO 13/2  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  40;      0.348;  3.610E-01; ; 3.617E-01  1.900E-03
    ;           ;     ;   ;           ;   ;  ;  26;      0.718;  2.183E-01; ; 2.184E-01  2.980E-04
    ;           ;     ;   ;           ;   ;  ;   5;      1.956;  4.198E-01; ; 4.199E-01  3.200E-04
 49 ;  3.434600 ;  3.5; -1;  6.500E-14;  2; c;    ;         1/;2- TO 7/2  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   9;      1.610;  4.410E-01; ; 4.412E-01  3.700E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.435;  5.583E-01; ; 5.588E-01  9.100E-04
 50 ;  3.484500 ;  1.5; -1;  3.000E-14;  1; u;    ;           ;   (3/2-)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      3.325;  9.991E-01; ; 1.000E+00  9.310E-04
 51 ;  3.515500 ;  0.5;  1;  4.000E-14;  3; u;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  15;      1.151;  3.686E-01; ; 3.686E-01  7.240E-05
    ;           ;     ;   ;           ;   ;  ;   9;      1.691;  4.607E-01; ; 4.608E-01  2.060E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.516;  1.705E-01; ; 1.706E-01  7.000E-04
 52 ;  3.544800 ;  2.5;  1;  3.500E-14;  4; c;    ;           ;3/2-,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  15;      1.180;  9.082E-02; ; 9.082E-02  9.030E-05
    ;           ;     ;   ;           ;   ;  ;   9;      1.720;  2.294E-01; ; 2.295E-01  1.960E-04
    ;           ;     ;   ;           ;   ;  ;   2;      3.386;  4.780E-01; ; 4.787E-01  1.424E-03
    ;           ;     ;   ;           ;   ;  ;   1;      3.545;  2.007E-01; ; 2.010E-01  1.494E-03
 53 ;  3.553600 ;  1.5; -1;  3.500E-14;  1; c;    ;       3/2-; TO 11/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      3.395;  9.990E-01; ; 1.000E+00  9.540E-04
 54 ;  3.567970 ;  8.5; -1;  6.900E-14;  1; u;    ;           ;    17/2-  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;  28;      0.819;  9.999E-01; ; 1.000E+00  1.380E-04
 55 ;  3.582700 ;  1.5; -1;  1.500E-14;  1; u;    ;           ;   (3/2-)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      3.424;  9.990E-01; ; 1.000E+00  9.660E-04
 56 ;  3.622500 ; -1.0;  0;  2.000E-14;  1;  ;    ;       5/2-; TO 13/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      2.370;  1.000E+00; ; 1.000E+00  0.000E+00
 57 ;  3.654000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 58 ;  3.676100 ;  1.5; -1;  4.000E-14;  1;  ;    ;           ;     3/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      3.676;  9.990E-01; ; 1.000E+00  1.000E-03
 59 ;  3.701800 ; -1.0;  0;  2.400E-14;  2;  ;    ;  7/2,9/2,1;1/2,13/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  25;      1.034;  4.792E-01; ; 4.792E-01  0.000E+00
    ;           ;     ;   ;           ;   ;  ;   4;      2.450;  5.208E-01; ; 5.208E-01  0.000E+00
 60 ;  3.724000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 61 ;  3.727100 ;  6.5; -1;           ;  2;  ;    ;           ;  (13/2-)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  16;      1.321;  9.301E-01; ; 9.302E-01  9.880E-05
    ;           ;     ;   ;           ;   ;  ;   4;      2.475;  6.976E-02; ; 6.980E-02  5.610E-04
 62 ;  3.780000 ; -1.0;  0;  4.400E-14;  2;  ;    ;      3/2(-;) TO 9/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      3.621;  3.590E-01; ; 3.590E-01  0.000E+00
    ;           ;     ;   ;           ;   ;  ;   1;      3.780;  6.410E-01; ; 6.410E-01  0.000E+00
 63 ;  3.827100 ;  3.5; -1;  1.700E-14;  1;  ;    ;           ;     7/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      2.383;  9.995E-01; ; 1.000E+00  5.210E-04
 64 ;  3.839000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 65 ;  3.889000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 66 ;  3.923000 ;  1.5; -1;           ;  1;  ;    ;           ;     3/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      3.925;  9.989E-01; ; 1.000E+00  1.090E-03
 67 ;  3.961000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 68 ;  3.993940 ;  7.5; -1;  1.000E-13;  3;  ;    ;           ;    15/2-  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;  61;      0.267;  1.060E-02; ; 1.061E-02  1.620E-03
    ;           ;     ;   ;           ;   ;  ;  46;      0.706;  8.831E-01; ; 8.833E-01  2.400E-04
    ;           ;     ;   ;           ;   ;  ;   5;      2.550;  1.060E-01; ; 1.060E-01  5.990E-04
 69 ;  4.040000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 70 ;  4.095000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
 71 ;  4.112000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 72 ;  4.132000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 73 ;  4.164000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 74 ;  4.180000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 75 ;  4.217000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 76 ;  4.243000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 77 ;  4.264000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 78 ;  4.277000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 79 ;  4.281000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 80 ;  4.303000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 81 ;  4.336000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 82 ;  4.359000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 83 ;  4.380000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 84 ;  4.466000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 85 ;  4.492000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 86 ;  4.494110 ;  9.5; -1;  1.110E-13;  2;  ;    ;           ;    19/2-  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;  54;      0.926;  9.090E-01; ; 9.091E-01  1.070E-04
    ;           ;     ;   ;           ;   ;  ;  28;      1.745;  9.090E-02; ; 9.092E-02  2.290E-04
 87 ;  4.518000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 88 ;  4.541000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 89 ;  4.553000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 90 ;  4.588000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
 91 ;  4.605000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 92 ;  4.637000 ;  0.5; -1;           ;  0;  ;    ;           ;     1/2-  ;0;                                                                                                                                                                                                                              0.000000       
 93 ;  4.670000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 94 ;  4.672900 ;  8.5; -1;  1.200E-13;  3;  ;    ;           ;    17/2-  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;  68;      0.679;  6.665E-01; ; 6.667E-01  2.000E-04
    ;           ;     ;   ;           ;   ;  ;  46;      1.385;  2.200E-01; ; 2.200E-01  1.080E-04
    ;           ;     ;   ;           ;   ;  ;  28;      1.924;  1.133E-01; ; 1.133E-01  2.800E-04
 95 ;  4.686000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 96 ;  4.708000 ; -1.0;  0;           ;  0;  ;    ;           ;        -  ;0;                                                                                                                                                                                                                              0.000000       
 97 ;  4.743000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 98 ;  4.758000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 99 ;  4.793000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
100 ;  4.811000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
101 ;  4.829000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
102 ;  4.847000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
103 ;  4.876000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
104 ;  4.898000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
105 ;  4.924000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
106 ;  4.957000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
107 ;  4.982000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
108 ;  5.013000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
109 ;  5.043000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
110 ;  5.070000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
111 ;  5.102000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
