  1 |  0.000000 |  0.0|  1| -1.000E+00|  0| u|    |           |       0+  |0|                                                                                                                                                                                                                              0.000000  0    
  2 |  0.889286 |  2.0|  1|  5.320E-12|  1| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      0.889|  9.998E-01| | 1.000E+00  1.700E-04
  3 |  2.009846 |  4.0|  1|  1.620E-12|  2| u|    |           |       4+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.121|  9.999E-01| | 1.000E+00  9.610E-05
    |           |     |   |           |   |  |   1|      2.010|  1.300E-07| | 1.300E-07  6.970E-05
  4 |  2.611000 |  0.0|  1|  7.600E-14|  1| u|    |           |       0+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.722|  9.998E-01| | 1.000E+00  2.190E-04
  5 |  2.961800 |  2.0|  1|  1.660E-13|  2| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.073|  9.575E-01| | 9.578E-01  3.470E-04
    |           |     |   |           |   |  |   1|      2.962|  4.213E-02| | 4.216E-02  7.820E-04
  6 |  3.058460 |  3.0| -1|  7.000E-12|  3| u|    |           |       3-  |0|                                                                                                                                                                                                                              0.000000  1    
    |           |     |   |           |   |  |   5|      0.097|  9.593E-02| | 9.904E-02  3.240E-02
    |           |     |   |           |   |  |   3|      1.049|  8.721E-01| | 8.722E-01  4.970E-05
    |           |     |   |           |   |  |   2|      2.169|  2.878E-02| | 2.880E-02  7.660E-04
  7 |  3.168000 |  1.0| -1|  1.760E-13|  2| u|    |           |       1-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.279|  5.459E-01| | 5.463E-01  8.360E-04
    |           |     |   |           |   |  |   1|      3.168|  4.531E-01| | 4.537E-01  1.332E-03
  8 |  3.213000 |  2.0| -1|           |  1| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.324|  9.991E-01| | 1.000E+00  8.650E-04
  9 |  3.217300 |  3.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 10 |  3.235700 |  2.0|  1|  2.900E-14|  2| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.347|  8.413E-01| | 8.417E-01  4.600E-04
    |           |     |   |           |   |  |   1|      3.236|  1.582E-01| | 1.583E-01  8.950E-04
 11 |  3.298860 |  6.0|  1|  9.900E-13|  1| u|    |           |       6+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.289|  9.999E-01| | 1.000E+00  9.500E-05
 12 |  3.338000 |  5.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 13 |  3.441390 |  4.0| -1|  6.600E-11|  2| u|    |           |       4-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   6|      0.383|  7.399E-01| | 7.410E-01  1.400E-03
    |           |     |   |           |   |  |   3|      1.432|  2.590E-01| | 2.590E-01  2.370E-04
 14 |  3.553100 |  3.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 15 |  3.569300 |  3.0| -1|  5.000E-14|  2| u|    |           |       3-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.560|  7.870E-01| | 7.873E-01  3.310E-04
    |           |     |   |           |   |  |   2|      2.680|  2.125E-01| | 2.127E-01  1.072E-03
 16 |  3.571700 |  0.0|  1|  1.920E-13|  1| u|    |           |       0+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.683|  9.993E-01| | 1.000E+00  6.580E-04
 17 |  3.579800 |  3.0| -1|  7.000E-14|  2| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.573|  9.800E-01| | 9.804E-01  3.420E-04
    |           |     |   |           |   |  |   2|      2.691|  1.960E-02| | 1.962E-02  1.079E-03
 18 |  3.610200 |  4.0|  1|           |  1| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.719|  9.993E-01| | 1.000E+00  6.710E-04
 19 |  3.677000 |  2.0| -1|           |  0| u|    |           |       2-  |0|                                                                                                                                                                                                                              0.000000       
 20 |  3.696000 |  2.0|  1|           |  0| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
 21 |  3.723800 |  2.0|  1|  5.700E-14|  2| u|    |           |     (2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.713|  2.423E-01| | 2.423E-01  2.150E-04
    |           |     |   |           |   |  |   2|      2.835|  7.572E-01| | 7.577E-01  6.700E-04
 22 |  3.731000 |  1.0|  1|           |  0| u|    |           |       1+  |0|                                                                                                                                                                                                                              0.000000       
 23 |  3.737900 |  2.0|  1|           |  1| c|    |           |   (1,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.738|  9.989E-01| | 1.000E+00  1.089E-03
 24 |  3.771500 |  3.0| -1|           |  0| n|    |           |        +  |0|                                                                                                                                                                                                                              0.000000       
 25 |  3.826430 |  5.0| -1|  3.700E-12|  3| u|    |           |       5-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  11|      0.529|  1.499E-01| | 1.500E-01  2.240E-04
    |           |     |   |           |   |  |   6|      0.768|  3.499E-01| | 3.500E-01  2.470E-04
    |           |     |   |           |   |  |   3|      1.818|  4.998E-01| | 5.001E-01  5.230E-04
