  1 |  0.000000 |  3.5|  1| -1.000E+00|  0| u|    |           |     7/2+  |0|                                                                                                                                                                                                                              0.000000  0    
  2 |  0.080998 |  2.5|  1|  6.283E-09|  1| u|    |           |     5/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      0.081|  3.700E-01| | 1.000E+00  1.703E+00
  3 |  0.160612 |  2.5|  1|  1.720E-10|  2| u|    |           |     5/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.080|  3.245E-01| | 8.989E-01  1.770E+00
    |           |     |   |           |   |  |   1|      0.161|  7.811E-02| | 1.011E-01  2.940E-01
  4 |  0.383849 |  1.5|  1|  4.400E-11|  3| u|    |           |     3/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.223|  1.575E-02| | 1.728E-02  9.750E-02
    |           |     |   |           |   |  |   2|      0.303|  6.376E-01| | 6.653E-01  4.340E-02
    |           |     |   |           |   |  |   1|      0.384|  3.112E-01| | 3.174E-01  2.020E-02
  5 |  0.437011 |  0.5|  1|  1.500E-10|  3| u|    |           |     1/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      0.053|  2.553E-02| | 1.701E-01  5.660E+00
    |           |     |   |           |   |  |   3|      0.276|  8.348E-02| | 8.820E-02  5.660E-02
    |           |     |   |           |   |  |   2|      0.356|  7.234E-01| | 7.417E-01  2.540E-02
  6 |  0.632560 |  5.5|  1|  5.300E-12|  1| u|    |           |    11/2+  |0|                                                                                                                                                                                                                              0.000000  0    
    |           |     |   |           |   |  |   1|      0.633|  9.950E-01| | 1.000E+00  5.030E-03
  7 |  0.640400 |  1.5|  1|  7.600E-13|  3| u|    |           |   (3/2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.480|  4.948E-01| | 5.014E-01  1.337E-02
    |           |     |   |           |   |  |   2|      0.559|  4.750E-01| | 4.787E-01  7.800E-03
    |           |     |   |           |   |  |   1|      0.641|  1.979E-02| | 1.989E-02  4.870E-03
  8 |  0.705570 |  4.5|  1|           |  2| u|    |           |     9/2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.625|  7.773E-01| | 7.814E-01  5.200E-03
    |           |     |   |           |   |  |   1|      0.706|  2.177E-01| | 2.186E-01  4.500E-03
  9 |  0.729160 |  1.5| -1|           |  2| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.648|  2.228E-01| | 2.232E-01  1.900E-03
    |           |     |   |           |   |  |   1|      0.728|  7.683E-01| | 7.768E-01  1.100E-02
 10 |  0.767680 |  4.5|  1|  2.000E-12|  2| u|    |           |   (9/2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.607|  8.225E-02| | 8.271E-02  5.600E-03
    |           |     |   |           |   |  |   1|      0.768|  9.139E-01| | 9.173E-01  3.700E-03
 11 |  0.788600 |  1.5|  1|           |  1| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      0.789|  9.969E-01| | 1.000E+00  3.150E-03
 12 |  0.819060 |  2.5|  1|  1.000E-12|  3| c|    |      (5/2,|7/2,9/2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.659|  2.978E-01| | 2.994E-01  5.400E-03
    |           |     |   |           |   |  |   2|      0.737|  2.099E-01| | 2.108E-01  4.100E-03
    |           |     |   |           |   |  |   1|      0.819|  4.882E-01| | 4.898E-01  3.200E-03
 13 |  0.871860 |  3.5|  1|  1.200E-12|  2| u|    |           |   (7/2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.713|  1.521E-01| | 1.527E-01  4.400E-03
    |           |     |   |           |   |  |   1|      0.872|  8.448E-01| | 8.473E-01  2.900E-03
 14 |  0.916090 |  2.5|  1|  2.300E-12|  3| c|    |      (5/2,|7/2,9/2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.756|  4.573E-01| | 4.590E-01  3.800E-03
    |           |     |   |           |   |  |   2|      0.835|  1.509E-01| | 1.514E-01  3.000E-03
    |           |     |   |           |   |  |   1|      0.916|  3.887E-01| | 3.896E-01  2.500E-03
 15 |  0.941600 |  3.5| -1|           |  2| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
