  1 |  0.000000 |  0.0|  1| -1.000E+00|  0| u|    |           |       0+  |0|                                                                                                                                                                                                                              0.000000  0    
  2 |  0.559102 |  2.0|  1|  1.230E-11|  1| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000  0    
    |           |     |   |           |   |  |   1|      0.559|  9.980E-01| | 1.000E+00  1.970E-03
  3 |  1.122283 |  0.0|  1|  1.100E-11|  2| u|    |           |       0+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      0.563|  9.981E-01| | 1.000E+00  1.920E-03
    |           |     |   |           |   |  |   1|      1.122|  0.000E+00| | 0.000E+00  0.000E+00
  4 |  1.216147 |  2.0|  1|  3.400E-12|  2| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000  1    
    |           |     |   |           |   |  |   2|      0.657|  6.284E-01| | 6.292E-01  1.226E-03
    |           |     |   |           |   |  |   1|      1.216|  3.707E-01| | 3.708E-01  2.810E-04
  5 |  1.330860 |  4.0|  1|  1.520E-12|  1| u|    |           |       4+  |0|                                                                                                                                                                                                                              0.000000  0    
    |           |     |   |           |   |  |   2|      0.772|  9.992E-01| | 1.000E+00  8.300E-04
  6 |  1.688962 |  3.0|  1|  3.200E-12|  3| u|    |           |       3+  |0|                                                                                                                                                                                                                              0.000000  1    
    |           |     |   |           |   |  |   5|      0.358|  4.251E-02| | 4.276E-02  5.900E-03
    |           |     |   |           |   |  |   4|      0.473|  2.480E-01| | 2.486E-01  2.600E-03
    |           |     |   |           |   |  |   2|      1.130|  7.084E-01| | 7.086E-01  3.090E-04
  7 |  1.787648 |  2.0|  1|  6.000E-12|  5| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.457|  1.764E-02| | 1.770E-02  3.840E-03
    |           |     |   |           |   |  |   4|      0.571|  5.879E-02| | 5.887E-02  1.289E-03
    |           |     |   |           |   |  |   3|      0.665|  1.881E-01| | 1.884E-01  1.194E-03
    |           |     |   |           |   |  |   2|      1.229|  5.879E-01| | 5.881E-01  2.640E-04
    |           |     |   |           |   |  |   1|      1.788|  1.470E-01| | 1.470E-01  3.330E-04
  8 |  1.791200 |  2.0|  1|           |  1| g|    |           |           |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      0.575|  9.985E-01| | 1.000E+00  1.500E-03
  9 |  1.881200 |  2.0| -1|           |  2| c|    |           |  (1,2,3)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      0.665|  9.752E-01| | 9.756E-01  4.450E-04
    |           |     |   |           |   |  |   1|      1.881|  2.438E-02| | 2.439E-02  3.100E-04
 10 |  2.025994 |  4.0|  1|  1.800E-12|  4| u|    |           |       4+  |0|                                                                                                                                                                                                                              0.000000  1    
    |           |     |   |           |   |  |   7|      0.239|  0.000E+00| | 0.000E+00  3.570E-02
    |           |     |   |           |   |  |   5|      0.695|  3.179E-01| | 3.182E-01  9.990E-04
    |           |     |   |           |   |  |   4|      0.810|  6.488E-01| | 6.493E-01  7.300E-04
    |           |     |   |           |   |  |   2|      1.467|  3.244E-02| | 3.245E-02  2.600E-04
 11 |  2.127215 |  2.0|  1|           |  7| u|    |           |     (2)+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   8|      0.335|  0.000E+00| | 0.000E+00  7.000E-03
    |           |     |   |           |   |  |   7|      0.340|  9.027E-02| | 9.090E-02  7.000E-03
    |           |     |   |           |   |  |   6|      0.438|  1.411E-01| | 1.415E-01  3.300E-03
    |           |     |   |           |   |  |   5|      0.796|  6.770E-02| | 6.776E-02  7.700E-04
    |           |     |   |           |   |  |   4|      0.911|  2.821E-02| | 2.822E-02  4.900E-04
    |           |     |   |           |   |  |   2|      1.568|  5.642E-01| | 5.644E-01  2.590E-04
    |           |     |   |           |   |  |   1|      2.127|  1.072E-01| | 1.072E-01  4.610E-04
 12 |  2.170554 |  0.0|  1|           |  3| u|    |           |     (0+)  |0|                                                                                                                                                                                                                              0.000000       
