 22 |  2.399870 |  2.0|  1|           |  1| c|    |           |  (1+,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.581|  9.991E-01| | 1.000E+00  9.100E-04
 23 |  2.430910 |  3.0|  1|           |  2| u|    |           |       3+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.880|  5.396E-01| | 5.410E-01  2.580E-03
    |           |     |   |           |   |  |   2|      1.612|  4.586E-01| | 4.590E-01  8.180E-04
 24 |  2.485430 |  2.0|  1|  1.800E-14|  4| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      0.907|  6.954E-02| | 6.969E-02  2.240E-03
    |           |     |   |           |   |  |   3|      0.935|  1.138E-01| | 1.141E-01  2.500E-03
    |           |     |   |           |   |  |   2|      1.667|  6.322E-01| | 6.328E-01  9.300E-04
    |           |     |   |           |   |  |   1|      2.485|  1.833E-01| | 1.835E-01  8.380E-04
 25 |  2.532570 |  3.0| -1|           |  2| u|    |           |       3-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.982|  3.900E-01| | 3.903E-01  8.600E-04
    |           |     |   |           |   |  |   2|      1.714|  6.093E-01| | 6.097E-01  6.770E-04
 26 |  2.544410 |  4.0| -1|           |  1| c|    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      0.993|  9.949E-01| | 1.000E+00  5.100E-03
 27 |  2.562000 |  1.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 28 |  2.587090 |  3.0|  1|           |  1| c|    |           |   3 TO 5  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.721|  9.947E-01| | 1.000E+00  5.370E-03
 29 |  2.640710 |  3.0|  1|           |  1| c|    |           |   1 TO 3  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.822|  9.992E-01| | 1.000E+00  8.100E-04
 30 |  2.659720 |  5.0|  1|           |  1| c|    |           |   3 TO 5  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.793|  9.957E-01| | 1.000E+00  4.280E-03
 31 |  2.661410 |  2.0|  1|           |  2| c|    |           |    1+,2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.843|  9.507E-01| | 9.515E-01  8.290E-04
    |           |     |   |           |   |  |   1|      2.662|  4.848E-02| | 4.853E-02  8.850E-04
 32 |  2.693590 |  1.0|  1|  1.330E-14|  3| u|    |           |       1+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.142|  3.035E-01| | 3.040E-01  1.600E-03
    |           |     |   |           |   |  |   2|      1.875|  4.215E-01| | 4.218E-01  8.100E-04
    |           |     |   |           |   |  |   1|      2.694|  2.740E-01| | 2.742E-01  9.450E-04
 33 |  2.694550 |  5.0|  1|           |  2| u|    |           |       5+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  13|      0.487|  3.755E-01| | 3.801E-01  1.230E-02
    |           |     |   |           |   |  |   7|      0.641|  6.155E-01| | 6.199E-01  7.090E-03
 34 |  2.773540 |  2.0|  1|           |  3| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.222|  1.617E-01| | 1.619E-01  1.390E-03
    |           |     |   |           |   |  |   2|      1.955|  5.775E-01| | 5.780E-01  8.170E-04
    |           |     |   |           |   |  |   1|      2.774|  2.599E-01| | 2.601E-01  9.160E-04
 35 |  2.779890 |  2.0|  1|           |  3| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.229|  3.274E-01| | 3.279E-01  1.380E-03
    |           |     |   |           |   |  |   2|      1.961|  5.550E-01| | 5.554E-01  8.000E-04
    |           |     |   |           |   |  |   1|      2.780|  1.165E-01| | 1.167E-01  9.180E-04
 36 |  2.784410 |  0.0|  1|           |  1| u|    |           |     (0+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.966|  9.992E-01| | 1.000E+00  7.530E-04
 37 |  2.811910 |  3.0|  1|           |  1| u|    |           |     (3+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      1.993|  9.992E-01| | 1.000E+00  8.000E-04
 38 |  2.820150 |  3.0| -1|           |  3| c|    |           |   (3,4-)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  25|      0.288|  6.689E-01| | 7.044E-01  5.300E-02
    |           |     |   |           |   |  |  23|      0.390|  1.672E-01| | 1.684E-01  6.800E-03
    |           |     |   |           |   |  |   8|      0.740|  1.271E-01| | 1.273E-01  1.500E-03
 39 |  2.840610 |  4.0|  1|           |  2| c|    |           |      3,4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      0.974|  5.547E-01| | 5.559E-01  2.300E-03
    |           |     |   |           |   |  |   2|      2.022|  4.437E-01| | 4.441E-01  7.670E-04
 40 |  2.905000 |  3.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 41 |  2.934400 |  1.0|  1|           |  2| c|    |           |   (1,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   9|      0.806|  8.821E-01| | 8.852E-01  3.500E-03
    |           |     |   |           |   |  |   1|      2.935|  1.147E-01| | 1.148E-01  1.015E-03
 42 |  2.946000 |  1.0| -1|           |  0| c|    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
 43 |  2.976870 |  3.0|  1|           |  2| c|    |          (|2+,3+,4+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      1.110|  7.801E-01| | 7.814E-01  1.700E-03
    |           |     |   |           |   |  |   2|      2.159|  2.184E-01| | 2.186E-01  8.100E-04
 44 |  2.984860 |  4.0|  1|           |  2| c|    |          (|2+,3+,4+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      1.118|  6.165E-01| | 6.175E-01  1.700E-03
    |           |     |   |           |   |  |   2|      2.166|  3.822E-01| | 3.825E-01  7.810E-04
 45 |  2.994000 |  2.0| -1|           |  0| n|    |           |           |0|                                                                                                                                                                                                                              0.000000       
 46 |  3.019800 |  1.0|  1|           |  3| c|    |           |   (1,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      1.442|  4.814E-01| | 4.819E-01  1.149E-03
    |           |     |   |           |   |  |   3|      1.469|  0.000E+00| | 0.000E+00  1.000E-03
    |           |     |   |           |   |  |   2|      2.201|  5.176E-01| | 5.181E-01  8.100E-04
 47 |  3.021920 |  1.0|  1|           |  2| c|    |           |   (1,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.203|  9.083E-01| | 9.091E-01  8.100E-04
    |           |     |   |           |   |  |   1|      3.022|  9.083E-02| | 9.093E-02  1.042E-03
 48 |  3.044580 |  1.0| -1|  2.010E-14|  3| u|    |           |     1(-)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.494|  1.799E-01| | 1.800E-01  6.040E-04
    |           |     |   |           |   |  |   2|      2.225|  1.985E-01| | 1.987E-01  9.450E-04
    |           |     |   |           |   |  |   1|      3.044|  6.204E-01| | 6.213E-01  1.345E-03
 49 |  3.077330 |  3.0|  1|           |  2| u|    |           |       3+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   5|      1.211|  5.045E-01| | 5.052E-01  1.420E-03
    |           |     |   |           |   |  |   2|      2.259|  4.944E-01| | 4.948E-01  7.910E-04
 50 |  3.109570 |  2.0|  1|           |  2| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.291|  4.561E-01| | 4.565E-01  8.200E-04
    |           |     |   |           |   |  |   1|      3.110|  5.430E-01| | 5.435E-01  1.017E-03
 51 |  3.115850 |  2.0|  1|  1.220E-13|  2| u|    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.297|  1.959E-02| | 1.960E-02  8.300E-04
    |           |     |   |           |   |  |   1|      3.116|  9.794E-01| | 9.804E-01  1.019E-03
 52 |  3.178900 |  1.0|  1|           |  0| c|    |       0(+)|,1,2,3(+)  |0|                                                                                                                                                                                                                              0.000000       
 53 |  3.212000 |  0.0|  1|           |  0| c|    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
 54 |  3.242120 |  4.0|  1|           |  2| c|    |           |(2,3+,4+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.691|  4.080E-01| | 4.083E-01  8.030E-04
    |           |     |   |           |   |  |   2|      2.424|  5.912E-01| | 5.917E-01  8.280E-04
 55 |  3.335600 | -1.0|  0|           |  1|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.517|  1.000E+00| | 1.000E+00  0.000E+00
 56 |  3.347600 | -1.0|  0|           |  0|  |    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
 57 |  3.354500 | -1.0|  0|           |  1|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.536|  1.000E+00| | 1.000E+00  0.000E+00
 58 |  3.370070 |  1.0|  0|  1.800E-14|  1|  |    |           |        1  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.370|  1.000E+00| | 1.000E+00  0.000E+00
 59 |  3.378000 | -1.0|  0|           |  0|  |    |           |           |0|                                                                                                                                                                                                                              0.000000       
 60 |  3.435500 |  1.0| -1|  6.000E-15|  1|  |    |           |       1-  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.436|  9.985E-01| | 1.000E+00  1.518E-03
 61 |  3.505000 | -1.0|  0|           |  2|  |    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      1.955|  5.917E-01| | 5.917E-01  0.000E+00
    |           |     |   |           |   |  |   2|      2.687|  4.083E-01| | 4.083E-01  0.000E+00
 62 |  3.508700 | -1.0|  0|           |  2|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   8|      1.429|  3.902E-01| | 3.902E-01  0.000E+00
    |           |     |   |           |   |  |   2|      2.690|  6.098E-01| | 6.098E-01  0.000E+00
 63 |  3.526700 |  2.0|  1|           |  2|  |    |           |       2+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.709|  4.043E-01| | 4.047E-01  9.200E-04
    |           |     |   |           |   |  |   1|      3.526|  5.946E-01| | 5.953E-01  1.145E-03
 64 |  3.542500 | -1.0|  0|           |  0|  |    |     (0+),1|,2,3,4(+)  |0|                                                                                                                                                                                                                              0.000000       
 65 |  3.550690 | -1.0|  0|           |  1|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      2.000|  1.000E+00| | 1.000E+00  0.000E+00
 66 |  3.559000 | -1.0|  0|           |  0|  |    |       0(+)|,1,2,3(+)  |0|                                                                                                                                                                                                                              0.000000       
 67 |  3.579500 | -1.0|  0|           |  0|  |    |         0+|,1,2,3,4+  |0|                                                                                                                                                                                                                              0.000000       
 68 |  3.650000 | -1.0|  0|           |  0|  |    |     (0+),1|,2,3,4(+)  |0|                                                                                                                                                                                                                              0.000000       
 69 |  3.691890 | -1.0|  0|           |  1|  |    |           |   1 TO 3  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      2.873|  1.000E+00| | 1.000E+00  0.000E+00
 70 |  3.698500 | -1.0|  0|           |  0|  |    |     (0+),1|,2,3,4(+)  |0|                                                                                                                                                                                                                              0.000000       
 71 |  3.706100 | -1.0|  0|           |  1|  |    |           |   (1,2+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.706|  1.000E+00| | 1.000E+00  0.000E+00
 72 |  3.760300 | -1.0|  0|           |  0|  |    |           |           |0|                                                                                                                                                                                                                              0.000000       
 73 |  3.767100 | -1.0|  0|           |  2|  |    |           |1(-),2,3+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  46|      0.747|  4.595E-01| | 4.595E-01  0.000E+00
    |           |     |   |           |   |  |  25|      1.235|  5.405E-01| | 5.405E-01  0.000E+00
 74 |  3.795330 | -1.0|  0|           |  3|  |    |           |      1,2  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      2.245|  1.953E-01| | 1.953E-01  0.000E+00
    |           |     |   |           |   |  |   2|      2.977|  7.813E-01| | 7.813E-01  0.000E+00
    |           |     |   |           |   |  |   1|      3.795|  2.344E-02| | 2.344E-02  0.000E+00
 75 |  3.848500 | -1.0|  0|           |  0|  |    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
 76 |  3.852700 | -1.0|  0|           |  1|  |    |           |      1,2  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.853|  1.000E+00| | 1.000E+00  0.000E+00
 77 |  3.859500 | -1.0|  0|           |  0|  |    |       0(+)|,1,2,3(+)  |0|                                                                                                                                                                                                                              0.000000       
 78 |  3.863470 | -1.0|  0|           |  1|  |    |           |      1,2  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.863|  1.000E+00| | 1.000E+00  0.000E+00
 79 |  3.882800 | -1.0|  0|           |  1|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      3.064|  1.000E+00| | 1.000E+00  0.000E+00
 80 |  3.925200 | -1.0|  0|           |  3|  |    |           |   0 TO 3  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |  73|      0.158|  6.024E-01| | 6.024E-01  0.000E+00
    |           |     |   |           |   |  |  48|      0.880|  1.325E-01| | 1.325E-01  0.000E+00
    |           |     |   |           |   |  |   9|      1.798|  2.651E-01| | 2.651E-01  0.000E+00
 81 |  3.962800 | -1.0|  0|           |  1|  |    |           |   0 TO 4  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   2|      3.144|  1.000E+00| | 1.000E+00  0.000E+00
 82 |  3.965570 | -1.0|  0|           |  1|  |    |           |      1,2  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.966|  1.000E+00| | 1.000E+00  0.000E+00
 83 |  3.979100 |  1.0| -1|  2.100E-14|  1|  |    |           |     (1-)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      3.979|  9.983E-01| | 1.000E+00  1.731E-03
 84 |  3.992540 | -1.0|  0|           |  1|  |    |         0(|+),1,2,3+  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   3|      2.442|  1.000E+00| | 1.000E+00  0.000E+00
 85 |  4.008600 | -1.0|  0|           |  1|  |    |       0(+)|,1,2,3(+)  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   4|      2.430|  1.000E+00| | 1.000E+00  0.000E+00
 86 |  4.075000 | -1.0|  0|           |  0|  |    |           |           |0|                                                                                                                                                                                                                              0.000000       
 87 |  4.137360 | -1.0|  0|           |  1|  |    |           |      1,2  |0|                                                                                                                                                                                                                              0.000000       
    |           |     |   |           |   |  |   1|      4.137|  1.000E+00| | 1.000E+00  0.000E+00
 88 |  9.107120 |  1.0|  1|           |  0|  |    |           |       1+  |0|                                                                                                                                                                                                                              0.000000       
 89 |  9.107180 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
 90 |  9.107200 | -1.0|  0|           |  0|  |    |           |   1(+),2  |0|                                                                                                                                                                                                                              0.000000       
 91 |  9.107320 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
 92 |  9.107380 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
 93 |  9.107420 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
 94 |  9.107480 |  1.0|  1|           |  0|  |    |           |     1(+)  |0|                                                                                                                                                                                                                              0.000000       
 95 |  9.107510 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
 96 |  9.107560 |  2.0|  0|           |  0|  |    |           |        2  |0|                                                                                                                                                                                                                              0.000000       
 97 |  9.107890 |  2.0|  1|           |  0|  |    |           |     2(+)  |0|                                                                                                                                                                                                                              0.000000       
