        38        30        68
     .3810     .0000    -.0120     .0250
       174
  -45.1754         1
  -39.5577        -1
  -36.6240        -3
  -35.0784        -1
  -32.5688         1
  -30.4737         3
  -28.2810         1
  -27.2321         5
  -24.7650        -1
  -23.4464         1
  -23.2116         3
  -23.0698        -3
  -20.7075        -5
  -19.8146        -1
  -17.2182        -7
  -16.3782         1
  -16.3559        -1
  -15.6562        -3
  -14.9475         3
  -12.9823         5
  -11.9655        -3
  -10.5897         1
  -10.4059         7
   -9.9957        -5
   -9.8646        -1
   -7.7368         1
   -7.5841        -1
   -6.9148         3
   -6.7127         9
   -6.3401        -3
   -4.5888        -5
   -4.5294         3
   -2.8043         1
   -2.5714         5
   -2.4556        -7
   -1.7860        -1
    -.8283         5
     .2720        -9
     .4252         1
     .9932        -3
    1.2450         1
    1.2803        -1
    1.9918         3
    2.4600         3
    3.5695        -1
    3.7417        -5
    3.7458         7
    4.0589       -11
    4.0657         5
    4.1205         1
    4.3630        -3
    5.4312        -3
    5.4879        -1
    6.1094         7
    6.2358        -1
    6.3600        -7
    6.5969         3
    6.8560         1
    7.4813        -1
    7.5438        -5
    7.9669        -3
    8.3697         9
    8.8546        -3
    9.0847         5
    9.1220         1
    9.2683        -1
    9.4567        -5
    9.6643         3
    9.9767         1
   11.0110        -5
   11.1470        -1
   11.2328         3
   11.2851        11
   11.4428         1
   11.4577        -7
   11.8495        -3
   11.8816         7
   12.1143         5
   12.4076         1
   12.7891         3
   12.8840         5
   13.0948        -1
   13.3456         3
   13.4900        -3
   13.6276         1
   13.6528         9
   13.6552        -7
   14.2569        -5
   14.8623        -9
   14.9503        13
   14.9865        -1
   15.2528         7
   15.3288         5
   15.4736        -3
   15.8048        -9
   16.0551         1
   16.1355        -1
   16.4503         1
   16.4727        -5
   16.6384         3
   16.6588        -5
   16.7809        -7
   16.9822         3
   17.0467        -1
   17.6507        -3
   17.7339         5
   17.8981        -7
   17.9909       -11
   18.2446        -9
   18.3159        -3
   18.3585         7
   18.8853         7
   19.0754         3
   19.0777        -1
   19.0978        -3
   19.1125        -7
   19.4840       -11
   19.7982         1
   19.8981        -1
   20.2263        -5
   20.4771         5
   20.5603         9
   20.9937        -1
   21.2016        -5
   21.2646         9
   21.3485       -13
   21.4506        -3
   21.6331         1
   22.1366         5
   22.6582         1
   22.7490        -9
   22.9556        -5
   23.0383         3
   23.0829        -7
   23.2450        11
   23.2451        -1
   23.5377        -3
   23.5849         3
   24.1141        -7
   24.1641       -15
   24.5035         1
   24.5434         7
   24.6735        11
   24.9448         5
   25.1860        -9
   25.8314         3
   26.0048         1
   26.0193         7
   26.0198        -3
   26.2006        -1
   26.2584        -9
   26.6627         5
   26.8410         7
   26.9430        -5
   26.9703       -11
   27.1968         1
   27.2884        -1
   27.3424         3
   27.3652         9
   27.3975        13
   28.3592       -13
   28.5899        11
   28.7644         3
   28.9519         9
   28.9870         1
   29.0350         5
   29.0372        -1
   29.1884        -3
   29.2867        -5
   29.3019         7
   29.4308       -11
   29.6095        -3
   30.0285         5
   30.0786        13
       119
  -26.1732         1
  -21.4033        -1
  -18.5269        -3
  -17.1377        -1
  -15.0592         1
  -13.1248         3
  -11.1286         1
   -9.9581         5
   -7.9148        -1
   -6.4129         3
   -6.3752         1
   -6.3366        -3
   -4.1440        -5
   -3.3789        -1
    -.7637        -7
    -.2405         1
    -.2335        -1
     .2980        -3
    1.1101         3
    2.9332         5
    3.5998        -3
    4.7465         1
    5.1610        -1
    5.2933         7
    5.3551        -5
    7.0640         1
    7.4802        -1
    7.8128         3
    8.7521         9
    8.7538        -3
    9.6689         3
   10.2040        -1
   10.2524         1
   10.4112        -5
   11.0269         5
   11.8741         1
   11.9893         1
   12.3496        -7
   12.6119         5
   12.6699        -1
   12.7240        -3
   13.2246         3
   14.2465         3
   14.3296        -1
   14.6150         1
   14.6467        -1
   14.7507        -9
   14.8216        -5
   14.9968        -3
   15.2174        -3
   15.4375        -1
   16.3223         1
   16.3349         5
   16.3784        -7
   16.5078         7
   17.0822        -5
   17.1312         3
   17.5644        -3
   17.7110        -1
   17.9302       -11
   18.5228        -1
   18.5604         1
   18.6879         3
   18.7601        -3
   18.9643         7
   19.7322        -5
   19.8753         5
   20.0543        -5
   20.4167         1
   20.5771        -1
   20.6700         3
   21.0803        -3
   21.3372         9
   21.4415         1
   21.4861        -7
   21.7087         5
   22.2080         7
   22.6063         3
   22.6730         5
   23.1582        -7
   23.3292         1
