id,mt_strategy,normalizer,max_depth,mss,msl,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mslmt_strategy
167,one_hot,standard,140,5,3.0,0.077698788719077,0.028211268639005718,0.9625394806770522,0.02662006372624015,0.9625394806770522,0.12347406845475048,0.06378065986053752,0.9156424209907016,0.04637273544105714,0.9156421432299634,0.12288648457884742,0.06304094120832726,0.916962327007186,0.04622227938245918,0.9169622141181164,E:\ML_Models_EXFOR\DT_B0\DT140_MSS5_MSL3_standard_one_hot_B0_v5\DT140_MSS5_MSL3_standard_one_hot_B0_v5.joblib,32.786901235580444,E:\ML_Models_EXFOR\DT_B0\DT140_MSS5_MSL3_standard_one_hot_B0_v5\scaler.pkl,
171,one_hot,standard,140,10,1.0,0.07015577868727628,0.023674858837311543,0.9687514145407384,0.02411018438052437,0.9687514145407384,0.12567738552942131,0.06831101583029707,0.9103452657602046,0.0460931078768192,0.9103449095363372,0.124950744885327,0.06776876031790223,0.9114361228126716,0.04591101447908802,0.9114355018819174,E:\ML_Models_EXFOR\DT_B0\DT140_MSS10_MSL1_standard_one_hot_B0_v5\DT140_MSS10_MSL1_standard_one_hot_B0_v5.joblib,33.17312002182007,E:\ML_Models_EXFOR\DT_B0\DT140_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
172,one_hot,standard,140,10,3.0,0.08243746868365387,0.03045942480700666,0.9594331503297484,0.029562445788472006,0.9594331503297484,0.122323318826908,0.06201148655016656,0.9177996803056148,0.046344442036256206,0.9177995960932324,0.12164709196247435,0.061379567303479585,0.918805706459064,0.04607619062368126,0.9188056254568102,E:\ML_Models_EXFOR\DT_B0\DT140_MSS10_MSL3_standard_one_hot_B0_v5\DT140_MSS10_MSL3_standard_one_hot_B0_v5.joblib,32.864948749542236,E:\ML_Models_EXFOR\DT_B0\DT140_MSS10_MSL3_standard_one_hot_B0_v5\scaler.pkl,
176,one_hot,standard,140,15,1.0,0.07958373613985606,0.02816585948530198,0.9626020325010376,0.029173168349665105,0.9626020325010376,0.1232903903266548,0.06501798138637799,0.914115436830675,0.04619563016065467,0.9141148604727164,0.12280838314337493,0.06424636482547798,0.9153942832073544,0.04599715702788276,0.9153940247461584,E:\ML_Models_EXFOR\DT_B0\DT140_MSS15_MSL1_standard_one_hot_B0_v5\DT140_MSS15_MSL1_standard_one_hot_B0_v5.joblib,32.382672548294074,E:\ML_Models_EXFOR\DT_B0\DT140_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
177,one_hot,standard,140,15,3.0,0.08804302165682586,0.03327652752516421,0.9555143354249012,0.03288527944043451,0.9555143354249012,0.12123345403894388,0.06019045395461809,0.9199612446739308,0.04660115323111952,0.9199612017088558,0.12087070104199013,0.060186060661623166,0.9200513132144584,0.04642994818482779,0.9200511679484122,E:\ML_Models_EXFOR\DT_B0\DT140_MSS15_MSL3_standard_one_hot_B0_v5\DT140_MSS15_MSL3_standard_one_hot_B0_v5.joblib,33.212145805358894,E:\ML_Models_EXFOR\DT_B0\DT140_MSS15_MSL3_standard_one_hot_B0_v5\scaler.pkl,
181,one_hot,standard,150,2,1.0,0.026059728420723887,0.010921517682208674,0.98582326452527,0.0,0.98582326452527,0.1356691622786578,0.08185929387162345,0.8945585844488335,0.04775364313732144,0.8945580763421794,0.1349637337978879,0.08074106741208345,0.8963221120149663,0.04766533647212634,0.8963211614786448,E:\ML_Models_EXFOR\DT_B0\DT150_MSS2_MSL1_standard_one_hot_B0_v5\DT150_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.63677740097046,E:\ML_Models_EXFOR\DT_B0\DT150_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
186,one_hot,standard,150,5,1.0,0.052081558799590984,0.016638955765757902,0.9782402215812218,0.013997891188670676,0.9782402215812218,0.13115245054284907,0.07567956534504082,0.9017451877112556,0.04687910786399616,0.9017448341496436,0.13038243669275232,0.07482060930605107,0.903091501978488,0.04675571114389315,0.9030911510030736,E:\ML_Models_EXFOR\DT_B0\DT150_MSS5_MSL1_standard_one_hot_B0_v5\DT150_MSS5_MSL1_standard_one_hot_B0_v5.joblib,34.03582501411438,E:\ML_Models_EXFOR\DT_B0\DT150_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
187,one_hot,standard,149,5,3.0,0.07769565175529783,0.028208505976175392,0.9625432865040916,0.02661998757663841,0.9625432865040916,0.12343399722806025,0.06340494070205444,0.916145614672746,0.04636423740421639,0.916145352193934,0.1228580134941981,0.06287169296901042,0.9171790443524208,0.0462272900935371,0.9171789151596133,E:\ML_Models_EXFOR\DT_B0\DT149_MSS5_MSL3_standard_one_hot_B0_v5\DT149_MSS5_MSL3_standard_one_hot_B0_v5.joblib,32.700838565826416,E:\ML_Models_EXFOR\DT_B0\DT149_MSS5_MSL3_standard_one_hot_B0_v5\scaler.pkl,
191,one_hot,standard,150,10,1.0,0.07012980424668512,0.02366058287466459,0.9687708459164954,0.02410326100497007,0.9687708459164954,0.1256864342966769,0.06874686023264197,0.9097490573928368,0.046083455699810434,0.9097487039707082,0.12494947904533155,0.0677013815898384,0.9115033351055786,0.04590110748954518,0.9115027314963726,E:\ML_Models_EXFOR\DT_B0\DT150_MSS10_MSL1_standard_one_hot_B0_v5\DT150_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.781128883361816,E:\ML_Models_EXFOR\DT_B0\DT150_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
192,one_hot,standard,149,10,3.0,0.08243431829724468,0.03045666544915782,0.9594369744012202,0.029562380254324224,0.9594369744012202,0.1223090045755325,0.06197545125574421,0.9178640329120664,0.0463463068924184,0.9178639776035392,0.12165904110951835,0.06148378509030294,0.9186769165716548,0.04607447842859225,0.9186768343977804,E:\ML_Models_EXFOR\DT_B0\DT149_MSS10_MSL3_standard_one_hot_B0_v5\DT149_MSS10_MSL3_standard_one_hot_B0_v5.joblib,32.37414884567261,E:\ML_Models_EXFOR\DT_B0\DT149_MSS10_MSL3_standard_one_hot_B0_v5\scaler.pkl,
196,one_hot,standard,150,15,1.0,0.07956035232136227,0.028152618537081783,0.962620270695258,0.029165722918844682,0.962620270695258,0.12328543862870738,0.06501057815424399,0.9141393074443448,0.046192469455360034,0.914138680670484,0.12280051925236675,0.0641745206679298,0.9154708715020459,0.04599465741451282,0.9154706784845484,E:\ML_Models_EXFOR\DT_B0\DT150_MSS15_MSL1_standard_one_hot_B0_v5\DT150_MSS15_MSL1_standard_one_hot_B0_v5.joblib,32.669556617736816,E:\ML_Models_EXFOR\DT_B0\DT150_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
197,one_hot,standard,147,15,3.0,0.08804049449147333,0.033274444347279865,0.9555172441971156,0.03288511625784174,0.9555172441971156,0.12127545342414385,0.0606589405870665,0.91930096366581,0.046600440748179206,0.9193009364447592,0.12085838556353395,0.060079590598494076,0.9201804709998728,0.04642837532623248,0.9201803260731436,E:\ML_Models_EXFOR\DT_B0\DT147_MSS15_MSL3_standard_one_hot_B0_v5\DT147_MSS15_MSL3_standard_one_hot_B0_v5.joblib,31.57654976844788,E:\ML_Models_EXFOR\DT_B0\DT147_MSS15_MSL3_standard_one_hot_B0_v5\scaler.pkl,
201,one_hot,standard,160,2,1.0,0.026025022238100843,0.010903757203115491,0.9858466449045032,0.0,0.9858466449045032,0.13575250136235345,0.08194313426092767,0.894448776058489,0.04775625822685548,0.8944482149896255,0.1349707361072081,0.08085855350592179,0.8961767403062537,0.04762664971443209,0.8961758877641285,E:\ML_Models_EXFOR\DT_B0\DT160_MSS2_MSL1_standard_one_hot_B0_v5\DT160_MSS2_MSL1_standard_one_hot_B0_v5.joblib,35.863476753234856,E:\ML_Models_EXFOR\DT_B0\DT160_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
206,one_hot,standard,160,5,1.0,0.05205322080701697,0.01662397803910285,0.9782602346919359,0.013993445850982944,0.9782602346919359,0.13119598203210936,0.07621202981411282,0.9010102249145074,0.04687252053825775,0.9010099005353605,0.13039711703898146,0.07489527437410337,0.9030190402491954,0.046746311196722734,0.903018657169854,E:\ML_Models_EXFOR\DT_B0\DT160_MSS5_MSL1_standard_one_hot_B0_v5\DT160_MSS5_MSL1_standard_one_hot_B0_v5.joblib,33.51112127304077,E:\ML_Models_EXFOR\DT_B0\DT160_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
211,one_hot,standard,160,10,1.0,0.07010667400062051,0.02364838397287924,0.968787449571696,0.02409723106290107,0.968787449571696,0.12569896315900533,0.06834932989629534,0.910287904329635,0.04608374017081218,0.9102875652435296,0.12490468788228035,0.06755583681033969,0.9117090551080402,0.04589763868416991,0.9117084167156588,E:\ML_Models_EXFOR\DT_B0\DT160_MSS10_MSL1_standard_one_hot_B0_v5\DT160_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.57045602798462,E:\ML_Models_EXFOR\DT_B0\DT160_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
216,one_hot,standard,160,15,1.0,0.07953930063945798,0.028141551029769948,0.9626355146815456,0.029160168007783094,0.9626355146815456,0.12322809809081554,0.0644471120384618,0.9149298643532612,0.04619317393185507,0.9149291070926632,0.12283035371008892,0.06430731119759099,0.9153106773267052,0.04599352330721818,0.9153104281451034,E:\ML_Models_EXFOR\DT_B0\DT160_MSS15_MSL1_standard_one_hot_B0_v5\DT160_MSS15_MSL1_standard_one_hot_B0_v5.joblib,33.006630659103394,E:\ML_Models_EXFOR\DT_B0\DT160_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
221,one_hot,standard,170,2,1.0,0.025996915651772232,0.010890772613504816,0.9858637374903776,0.0,0.9858637374903776,0.13575136490892376,0.08195855806574151,0.8944393304380674,0.047729583544473216,0.8944387159683087,0.13498793131368,0.08087105827037264,0.8961643961759074,0.047618939386409126,0.8961634750565358,E:\ML_Models_EXFOR\DT_B0\DT170_MSS2_MSL1_standard_one_hot_B0_v5\DT170_MSS2_MSL1_standard_one_hot_B0_v5.joblib,35.384629726409905,E:\ML_Models_EXFOR\DT_B0\DT170_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
226,one_hot,standard,170,5,1.0,0.052031216963660094,0.016613033326691142,0.9782748584276384,0.01398970281037637,0.9782748584276384,0.13120956096815467,0.07624003257686142,0.9009500159016306,0.04686106905266235,0.9009497293697531,0.13045272394076896,0.07498084434423255,0.9028999948920337,0.0467514982458497,0.9028996081335424,E:\ML_Models_EXFOR\DT_B0\DT170_MSS5_MSL1_standard_one_hot_B0_v5\DT170_MSS5_MSL1_standard_one_hot_B0_v5.joblib,32.14846253395081,E:\ML_Models_EXFOR\DT_B0\DT170_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
231,one_hot,standard,170,10,1.0,0.07008733438461573,0.023638400992600072,0.9688010367873844,0.024092602132614216,0.9688010367873844,0.12570408132932934,0.0682844775945046,0.9103994014539224,0.04607823017102936,0.9103990246064196,0.12495766517902325,0.0677246529119639,0.9114728348248792,0.04589637006828956,0.9114722144049076,E:\ML_Models_EXFOR\DT_B0\DT170_MSS10_MSL1_standard_one_hot_B0_v5\DT170_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.065352201461785,E:\ML_Models_EXFOR\DT_B0\DT170_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
236,one_hot,standard,170,15,1.0,0.07952058100394012,0.02813178495138174,0.9626489657543864,0.029154648280555806,0.9626489657543864,0.1232671511940011,0.06457769509034146,0.9147241191239108,0.04618654898319896,0.9147234487648006,0.12283897223960505,0.06427896830403496,0.9153394622571808,0.045988611164245234,0.9153392630401516,E:\ML_Models_EXFOR\DT_B0\DT170_MSS15_MSL1_standard_one_hot_B0_v5\DT170_MSS15_MSL1_standard_one_hot_B0_v5.joblib,34.21810412406921,E:\ML_Models_EXFOR\DT_B0\DT170_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
241,one_hot,standard,180,2,1.0,0.025968161475364567,0.01087728207632593,0.985881495482594,0.0,0.985881495482594,0.1356895654313924,0.08190018377390812,0.8945187091696106,0.047724840155231714,0.8945181120426455,0.13504192912241722,0.08084002260922983,0.8961895389418134,0.047621858800397036,0.8961886663425396,E:\ML_Models_EXFOR\DT_B0\DT180_MSS2_MSL1_standard_one_hot_B0_v5\DT180_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.387182235717766,E:\ML_Models_EXFOR\DT_B0\DT180_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
246,one_hot,standard,180,5,1.0,0.05200707730273718,0.016601232777003178,0.97829062521807,0.013985901123165556,0.97829062521807,0.13115271203272658,0.07574678944207723,0.9016292697971376,0.04685572264896995,0.9016288863633448,0.13039394712143532,0.07473929626029048,0.9032278919667108,0.04673329248342306,0.9032274850654256,E:\ML_Models_EXFOR\DT_B0\DT180_MSS5_MSL1_standard_one_hot_B0_v5\DT180_MSS5_MSL1_standard_one_hot_B0_v5.joblib,32.68976926803589,E:\ML_Models_EXFOR\DT_B0\DT180_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
251,one_hot,standard,180,10,1.0,0.07006576426572363,0.023627702878335315,0.9688155969301792,0.024087593164922483,0.9688155969301792,0.12566771924717401,0.06823522224493543,0.910475450797048,0.046075074592015264,0.9104750483832464,0.12498007471769375,0.06787986855215815,0.9113076037123892,0.04589576651438726,0.9113069012353096,E:\ML_Models_EXFOR\DT_B0\DT180_MSS10_MSL1_standard_one_hot_B0_v5\DT180_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.40626335144043,E:\ML_Models_EXFOR\DT_B0\DT180_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
256,one_hot,standard,180,15,1.0,0.07950063698847296,0.028121728605344624,0.962662816255852,0.029148526910774963,0.962662816255852,0.12327652908481405,0.06493624788460953,0.9142538437275546,0.046185759252201634,0.9142531871212028,0.1228029276371695,0.06420192905115157,0.9154503908069722,0.045975357000595296,0.9154501621292078,E:\ML_Models_EXFOR\DT_B0\DT180_MSS15_MSL1_standard_one_hot_B0_v5\DT180_MSS15_MSL1_standard_one_hot_B0_v5.joblib,32.618912935256965,E:\ML_Models_EXFOR\DT_B0\DT180_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
261,one_hot,standard,190,2,1.0,0.025938386634938682,0.010863491784495815,0.9858996474079332,0.0,0.9858996474079332,0.1357350009322529,0.08234643905365988,0.8939283439708491,0.047739997697826775,0.8939276777579772,0.13502256777701754,0.08086646665768263,0.8961661124029122,0.047624403506956285,0.8961651327007151,E:\ML_Models_EXFOR\DT_B0\DT190_MSS2_MSL1_standard_one_hot_B0_v5\DT190_MSS2_MSL1_standard_one_hot_B0_v5.joblib,35.71813440322876,E:\ML_Models_EXFOR\DT_B0\DT190_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
266,one_hot,standard,190,5,1.0,0.05198262375608589,0.016589214554288627,0.9783066823426836,0.013981807979542179,0.9783066823426836,0.13124702693024387,0.0763025141692644,0.9008950711122734,0.04686915035703032,0.9008947685893264,0.13042631286094591,0.07491650699224707,0.9029858992178648,0.04673933114001981,0.902985483717268,E:\ML_Models_EXFOR\DT_B0\DT190_MSS5_MSL1_standard_one_hot_B0_v5\DT190_MSS5_MSL1_standard_one_hot_B0_v5.joblib,33.94241571426392,E:\ML_Models_EXFOR\DT_B0\DT190_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
271,one_hot,standard,190,10,1.0,0.0700459003978597,0.023617499267052932,0.9688294836708928,0.02408305896193008,0.9688294836708928,0.12569012450924374,0.06824151746316506,0.9104561353617094,0.04607640919302708,0.9104557137460976,0.1249385241021458,0.0676932547678497,0.9115329926160344,0.04588953917058833,0.9115323116661399,E:\ML_Models_EXFOR\DT_B0\DT190_MSS10_MSL1_standard_one_hot_B0_v5\DT190_MSS10_MSL1_standard_one_hot_B0_v5.joblib,31.92587518692017,E:\ML_Models_EXFOR\DT_B0\DT190_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
276,one_hot,standard,190,15,1.0,0.07948272885609273,0.02811219440417204,0.9626759472710452,0.029143201918340744,0.9626759472710452,0.12327118895352153,0.06455707784127201,0.9147496346259856,0.04618487051494727,0.9147489034996338,0.1228327340121694,0.06420916830156166,0.9154274983001014,0.0459780070509872,0.915427247355776,E:\ML_Models_EXFOR\DT_B0\DT190_MSS15_MSL1_standard_one_hot_B0_v5\DT190_MSS15_MSL1_standard_one_hot_B0_v5.joblib,31.4080662727356,E:\ML_Models_EXFOR\DT_B0\DT190_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
281,one_hot,standard,200,2,1.0,0.02591452315165107,0.010852515966827668,0.9859140942246506,0.0,0.9859140942246506,0.1357339300172924,0.08231026899478054,0.8939535285664478,0.04773989443280435,0.8939529275079041,0.13501519557001068,0.08073024784829512,0.8963427199872686,0.047612597575754916,0.8963417925110135,E:\ML_Models_EXFOR\DT_B0\DT200_MSS2_MSL1_standard_one_hot_B0_v5\DT200_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.487601280212395,E:\ML_Models_EXFOR\DT_B0\DT200_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
286,one_hot,standard,200,5,1.0,0.05196358134075504,0.016579748784355777,0.9783193288696228,0.013979503689886874,0.9783193288696228,0.13117000160664366,0.07572935798933683,0.9016770936669816,0.04685440295349305,0.9016766909849178,0.13044290646249124,0.07494081147575048,0.9029497230994544,0.04673197766932699,0.9029492744604996,E:\ML_Models_EXFOR\DT_B0\DT200_MSS5_MSL1_standard_one_hot_B0_v5\DT200_MSS5_MSL1_standard_one_hot_B0_v5.joblib,32.903395414352424,E:\ML_Models_EXFOR\DT_B0\DT200_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
291,one_hot,standard,200,10,1.0,0.07002882149313344,0.023608771059905283,0.9688413621438894,0.024079883937494384,0.9688413621438894,0.1257021220129126,0.06834665835628458,0.9102964818489984,0.0460730705200236,0.9102960988394692,0.1249849409173692,0.06777544370436084,0.9113918603447672,0.045887545136975794,0.9113912480052758,E:\ML_Models_EXFOR\DT_B0\DT200_MSS10_MSL1_standard_one_hot_B0_v5\DT200_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.335962772369385,E:\ML_Models_EXFOR\DT_B0\DT200_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
296,one_hot,standard,200,15,1.0,0.07946698265792766,0.028104362975494856,0.9626867328876006,0.029138806184616395,0.9626867328876006,0.12330956841494632,0.06504365321037253,0.914078367796942,0.046186336351914326,0.91407772693333,0.12286178584660945,0.06432311092546987,0.915286686221517,0.045971631715445715,0.9152864379493146,E:\ML_Models_EXFOR\DT_B0\DT200_MSS15_MSL1_standard_one_hot_B0_v5\DT200_MSS15_MSL1_standard_one_hot_B0_v5.joblib,31.708129167556766,E:\ML_Models_EXFOR\DT_B0\DT200_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
301,one_hot,standard,210,2,1.0,0.02589271157164583,0.010843888650969146,0.9859254495590362,0.0,0.9859254495590362,0.13576695782067585,0.08198881678178922,0.8943950942187194,0.04771440495850388,0.8943945060508681,0.1349980172225007,0.08074303111518269,0.8963578528820925,0.04762340914189212,0.8963568587510318,E:\ML_Models_EXFOR\DT_B0\DT210_MSS2_MSL1_standard_one_hot_B0_v5\DT210_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.73533248901367,E:\ML_Models_EXFOR\DT_B0\DT210_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
306,one_hot,standard,210,5,1.0,0.05194707306507597,0.016573343826007114,0.9783278858911694,0.013976514323187585,0.9783278858911694,0.131227685707232,0.07584644448079789,0.901507593953825,0.04685714752571191,0.9015072235342836,0.13047160854390086,0.07487137409822793,0.9030435644897586,0.04673154707487731,0.90304313400977,E:\ML_Models_EXFOR\DT_B0\DT210_MSS5_MSL1_standard_one_hot_B0_v5\DT210_MSS5_MSL1_standard_one_hot_B0_v5.joblib,32.97175526618957,E:\ML_Models_EXFOR\DT_B0\DT210_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
311,one_hot,standard,210,10,1.0,0.0700172915707223,0.02360466507601302,0.968846950003095,0.02407680604560136,0.968846950003095,0.12572609882826227,0.06880255221122204,0.9096667536846199,0.0460730705200236,0.9096663724817876,0.1250091993676994,0.06782933396399032,0.9113502033873716,0.04589392512463936,0.9113494735616638,E:\ML_Models_EXFOR\DT_B0\DT210_MSS10_MSL1_standard_one_hot_B0_v5\DT210_MSS10_MSL1_standard_one_hot_B0_v5.joblib,31.600101947784424,E:\ML_Models_EXFOR\DT_B0\DT210_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
316,one_hot,standard,210,15,1.0,0.07945676714667672,0.02810084611828073,0.9626915763080612,0.0291357894817037,0.9626915763080612,0.1233304833089846,0.06505317437127335,0.9140770605625888,0.04618432162467909,0.9140764013063616,0.12288130083917233,0.06432878284619763,0.9152729694098504,0.04597679845876757,0.9152727295660474,E:\ML_Models_EXFOR\DT_B0\DT210_MSS15_MSL1_standard_one_hot_B0_v5\DT210_MSS15_MSL1_standard_one_hot_B0_v5.joblib,32.47586464881897,E:\ML_Models_EXFOR\DT_B0\DT210_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
321,one_hot,standard,220,2,1.0,0.025875678015431686,0.01083806990096793,0.9859331080955016,0.0,0.9859331080955016,0.13572458536117604,0.08186530594832947,0.8945900235558452,0.047731478711068975,0.8945893796694363,0.13503035995860024,0.08084262324448302,0.8961981047920482,0.04761064107628099,0.8961971871847259,E:\ML_Models_EXFOR\DT_B0\DT220_MSS2_MSL1_standard_one_hot_B0_v5\DT220_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.818161964416504,E:\ML_Models_EXFOR\DT_B0\DT220_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
326,one_hot,standard,220,5,1.0,0.05193451649504294,0.016568883760824483,0.9783338444516408,0.013974717125636138,0.9783338444516408,0.13123351910594916,0.07626998124448732,0.9009296644680306,0.04685816427265202,0.9009293058831508,0.13049563912549472,0.07500182263654215,0.9028793952461674,0.046735260843551285,0.9028790028610776,E:\ML_Models_EXFOR\DT_B0\DT220_MSS5_MSL1_standard_one_hot_B0_v5\DT220_MSS5_MSL1_standard_one_hot_B0_v5.joblib,33.48613667488098,E:\ML_Models_EXFOR\DT_B0\DT220_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
331,one_hot,standard,220,10,1.0,0.07000709303155753,0.02360114078332421,0.9688517461867976,0.02407415314877226,0.9688517461867976,0.12570636167811902,0.06833364669037184,0.9103044620339584,0.0460730705200236,0.9103040926917704,0.12497609656872195,0.06772771027893154,0.9114943024025732,0.04588274078865287,0.9114936296964864,E:\ML_Models_EXFOR\DT_B0\DT220_MSS10_MSL1_standard_one_hot_B0_v5\DT220_MSS10_MSL1_standard_one_hot_B0_v5.joblib,31.488588333129893,E:\ML_Models_EXFOR\DT_B0\DT220_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
336,one_hot,standard,220,15,1.0,0.07944786227421845,0.02809776958107341,0.9626958132821294,0.029133192331699975,0.9626958132821294,0.12328487408427713,0.06452074749198837,0.914824530050742,0.04618373866966144,0.9148237945192386,0.12284800374738475,0.06424472673441503,0.9153862183689492,0.04597085079975954,0.9153859904471352,E:\ML_Models_EXFOR\DT_B0\DT220_MSS15_MSL1_standard_one_hot_B0_v5\DT220_MSS15_MSL1_standard_one_hot_B0_v5.joblib,32.14165306091309,E:\ML_Models_EXFOR\DT_B0\DT220_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
341,one_hot,standard,230,2,1.0,0.025863368874472097,0.010833910129692276,0.985938583042423,0.0,0.985938583042423,0.13577556656148285,0.08242025967700345,0.8937993702246357,0.0477349026790983,0.8937987805007547,0.13503418314269572,0.0808341319539796,0.8962076626602806,0.047594308287948583,0.8962067849368658,E:\ML_Models_EXFOR\DT_B0\DT230_MSS2_MSL1_standard_one_hot_B0_v5\DT230_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.417763471603394,E:\ML_Models_EXFOR\DT_B0\DT230_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
346,one_hot,standard,230,5,1.0,0.051924756168468235,0.016565521774894232,0.978338335953614,0.013973070953905207,0.978338335953614,0.1311973502967071,0.07574926399621003,0.9016475490840822,0.04685247350338456,0.9016471276990616,0.13047666426891458,0.0749496343452657,0.9029687188117914,0.04673575731237617,0.9029682702294072,E:\ML_Models_EXFOR\DT_B0\DT230_MSS5_MSL1_standard_one_hot_B0_v5\DT230_MSS5_MSL1_standard_one_hot_B0_v5.joblib,33.13583827018738,E:\ML_Models_EXFOR\DT_B0\DT230_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
351,one_hot,standard,230,10,1.0,0.06999888188858236,0.023598324331515225,0.9688555790430379,0.02407181134380476,0.9688555790430379,0.12571470025943826,0.06871173866638282,0.909819285607789,0.04607268207326873,0.9098189072298112,0.12495255587929616,0.06760555426215407,0.9116417298764108,0.04588274078865287,0.9116410223146776,E:\ML_Models_EXFOR\DT_B0\DT230_MSS10_MSL1_standard_one_hot_B0_v5\DT230_MSS10_MSL1_standard_one_hot_B0_v5.joblib,32.230252504348755,E:\ML_Models_EXFOR\DT_B0\DT230_MSS10_MSL1_standard_one_hot_B0_v5\scaler.pkl,
356,one_hot,standard,230,15,1.0,0.0794402377184965,0.028095192523889177,0.9626993623510236,0.029130944931944125,0.9626993623510236,0.1232919837432079,0.06460071698395048,0.9146957408146578,0.046183006289429326,0.914695037918645,0.12284846344558605,0.0642380479452914,0.9153932747459448,0.045971631715445715,0.9153930114149657,E:\ML_Models_EXFOR\DT_B0\DT230_MSS15_MSL1_standard_one_hot_B0_v5\DT230_MSS15_MSL1_standard_one_hot_B0_v5.joblib,31.699463367462158,E:\ML_Models_EXFOR\DT_B0\DT230_MSS15_MSL1_standard_one_hot_B0_v5\scaler.pkl,
361,one_hot,standard,240,2,1.0,0.025850161332961242,0.010829488303303865,0.9859444028323884,0.0,0.9859444028323884,0.13571828062365515,0.08188653998134905,0.8945489630895463,0.04771373466388802,0.8945484021058507,0.1350566941750998,0.08086005138810738,0.8961755477845802,0.04762046474972817,0.8961746857475327,E:\ML_Models_EXFOR\DT_B0\DT240_MSS2_MSL1_standard_one_hot_B0_v5\DT240_MSS2_MSL1_standard_one_hot_B0_v5.joblib,34.39080929756165,E:\ML_Models_EXFOR\DT_B0\DT240_MSS2_MSL1_standard_one_hot_B0_v5\scaler.pkl,
366,one_hot,standard,240,5,1.0,0.05191579056382379,0.016562473837542568,0.978342407862946,0.013971409126467379,0.978342407862946,0.13121202476829388,0.07577252291491529,0.9016352030638524,0.04685204084254185,0.9016347621224612,0.1304741237400617,0.07494573447268088,0.9029472347369484,0.04673397984513894,0.9029468191744824,E:\ML_Models_EXFOR\DT_B0\DT240_MSS5_MSL1_standard_one_hot_B0_v5\DT240_MSS5_MSL1_standard_one_hot_B0_v5.joblib,32.191407680511475,E:\ML_Models_EXFOR\DT_B0\DT240_MSS5_MSL1_standard_one_hot_B0_v5\scaler.pkl,
