Energy [MeV],Energy_Err [MeV],Sigma [mb],Sigma_err [mb]
192.41173616933327,0.724880600622126,28.230865460343033,5.039270413829409
177.40927089566296,0.7624752283216718,24.97656093817518,3.896583825852394
163.8601551093066,0.8028091662109932,22.746525549470327,3.572900040860614
149.49234044432743,0.8529891122696148,23.05832561525943,3.5465003028172135
135.0089127079632,0.9135862829857836,25.675661887954213,4.037936737272643
121.25849010532214,0.983517725942432,20.656385934881087,3.1931406838525866
106.11170959231056,1.0808767373731758,17.173203361695847,2.774715255107433
