                                          9      1.947  1.000E+00  1.000E+00  0.000E+00
 12   6.532900  14.0  0             1                      (14)  0                                                                                                                                                                                                                              0.000000       
                                         11      0.722  1.000E+00  1.000E+00  0.000E+00
 13   7.794900  16.0  0             1                      (16)  0                                                                                                                                                                                                                              0.000000       
                                         12      1.262  1.000E+00  1.000E+00  0.000E+00
 14   9.792900  18.0  0             1                      (18)  0                                                                                                                                                                                                                              0.000000       
                                         13      1.998  1.000E+00  1.000E+00  0.000E+00
 67As   67   33   16   21    1    1   12.633470    2.269160
  1   0.000000   2.5 -1  4.250E+01  0                    (5/2-)  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.068560  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
  3   0.352000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          1      0.352  1.000E+00  1.000E+00  0.000E+00
  4   0.697190   3.5  0             1                     (7/2)  0                                                                                                                                                                                                                              0.000000       
                                          1      0.697  1.000E+00  1.000E+00  0.000E+00
  5   1.103570  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          2      1.035  1.000E+00  1.000E+00  0.000E+00
  6   1.422570   4.5  1  1.200E-08  3                      9/2+  0                                                                                                                                                                                                                              0.000000  0    
                                          5      0.319  3.008E-01  3.008E-01  0.000E+00
                                          4      0.725  5.910E-01  5.910E-01  0.000E+00
                                          1      1.422  1.082E-01  1.082E-01  3.520E-04
  7   2.282340   5.5  1             1                   (11/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          6      0.860  9.995E-01  1.000E+00  5.100E-04
  8   2.365140   6.5  1             1                   (13/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          6      0.943  9.995E-01  1.000E+00  4.600E-04
  9   3.180420   6.5  1             2                   (13/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          8      0.815  2.307E-01  2.308E-01  5.800E-04
                                          7      0.899  7.689E-01  7.692E-01  4.600E-04
 10   3.593610   8.5  1             1                   (17/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          8      1.229  9.997E-01  1.000E+00  2.620E-04
 11   3.885660   7.5  1             3                   (15/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          9      0.704  3.583E-01  3.586E-01  8.300E-04
                                          8      1.520  3.045E-01  3.046E-01  2.360E-04
                                          7      1.603  3.368E-01  3.369E-01  2.690E-04
 12   4.524310   9.5  1             2                   (19/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         11      0.638  6.842E-01  6.851E-01  1.290E-03
                                         10      0.930  3.147E-01  3.149E-01  4.300E-04
 13   4.951120  10.5  1             2                   (21/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         12      0.426  2.081E-01  2.087E-01  3.200E-03
                                         10      1.358  7.911E-01  7.913E-01  2.420E-04
 14   5.726020  12.5  1             1                   (25/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         13      0.775  9.992E-01  1.000E+00  7.600E-04
 15   6.710300  14.5  1             1                     29/2+  0                                                                                                                                                                                                                              0.000000  0    
                                         14      0.984  9.996E-01  1.000E+00  4.140E-04
 16   7.791300  16.5  1             1                   (33/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         15      1.081  9.997E-01  1.000E+00  3.320E-04
 68As   68   33   53  106   11    2   10.378610    3.525480
  1   0.000000   3.0  1  1.516E+02  0 u                      3+  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.158100   3.0  1  5.000E-09  1 u                      3+  0                                                                                                                                                                                                                              0.000000       
                                          1      0.158  9.091E-01  1.000E+00  1.000E-01
  3   0.160700   2.0  1  1.000E-08  1 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          1      0.161  9.091E-01  1.000E+00  1.000E-01
  4   0.214100   4.0  1  5.000E-09  2 u                      4+  0                                                                                                                                                                                                                              0.000000       
                                          2      0.056  5.785E-02  8.388E-02  4.500E-01
                                          1      0.214  9.038E-01  9.161E-01  1.360E-02
  5   0.313200   3.0  1  5.000E-09  2 u                      3+  0                                                                                                                                                                                                                              0.000000       
                                          2      0.155  1.513E-01  1.556E-01  2.840E-02
                                          1      0.313  8.404E-01  8.444E-01  4.740E-03
  6   0.352700   1.0  1             2 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                          3      0.192  5.864E-01  6.099E-01  4.000E-02
                                          1      0.353  3.870E-01  3.901E-01  7.930E-03
  7   0.363400   1.0  1             3 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.050  3.486E-02  3.974E-01  1.040E+01
                                          3      0.203  4.358E-01  4.510E-01  3.500E-02
                                          2      0.206  1.438E-01  1.516E-01  5.390E-02
  8   0.425100   1.0  1  1.070E-07  4 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                          6      0.073  7.336E-02  1.761E-01  1.400E+00
                                          5      0.111  3.861E-01  5.895E-01  5.270E-01
                                          3      0.265  1.815E-01  1.840E-01  1.400E-02
                                          1      0.426  5.019E-02  5.040E-02  4.230E-03
  9   0.500100   4.0  1  5.000E-09  3 u                      4+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.188  5.330E-02  5.596E-02  5.000E-02
                                          4      0.286  5.330E-02  5.388E-02  1.100E-02
                                          1      0.500  8.883E-01  8.902E-01  2.100E-03
 10   0.549700   4.0  1  5.000E-09  4 u                      4+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.236  4.641E-02  4.738E-02  2.100E-02
                                          4      0.336  1.856E-01  1.869E-01  7.000E-03
                                          2      0.392  5.156E-01  5.178E-01  4.200E-03
                                          1      0.550  2.475E-01  2.479E-01  1.600E-03
 11   0.582600   2.0 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          1      0.583  9.994E-01  1.000E+00  5.600E-04
 12   0.733400   5.0  1  5.000E-09  2                        5+  0                                                                                                                                                                                                                              0.000000       
                                         10      0.184  1.418E-01  1.489E-01  5.000E-02
                                          4      0.519  8.494E-01  8.511E-01  2.010E-03
 13   0.893400   4.0 -1  5.000E-09  6                      4(-)  0                                                                                                                                                                                                                              0.000000       
                                         12      0.160  5.518E-03  5.627E-03  1.980E-02
                                         10      0.344  4.274E-01  4.283E-01  2.160E-03
                                          9      0.393  3.662E-02  3.667E-02  1.500E-03
                                          5      0.580  1.154E-02  1.154E-02  5.600E-04
                                          4      0.679  1.605E-02  1.606E-02  3.900E-04
                                          2      0.735  5.016E-01  5.018E-01  3.270E-04
 14   0.964800   5.0 -1  5.000E-09  3                      5(-)  0                                                                                                                                                                                                                              0.000000       
                                         13      0.072  3.829E-01  9.574E-01  1.500E+00
                                         12      0.232  1.532E-02  1.542E-02  6.600E-03
                                         10      0.415  2.719E-02  2.722E-02  1.300E-03
 15   1.214300   6.0 -1  5.000E-09  3                      6(-)  0                                                                                                                                                                                                                              0.000000       
                                         14      0.250  3.866E-01  3.931E-01  1.700E-02
                                         13      0.321  3.247E-01  3.283E-01  1.095E-02
                                         12      0.481  2.783E-01  2.786E-01  8.900E-04
 16   1.303800   7.0 -1  5.000E-09  1                      7(-)  0                                                                                                                                                                                                                              0.000000       
                                         14      0.339  9.910E-01  1.000E+00  9.080E-03
 17   1.322900   6.0 -1  5.000E-09  1                      6(-)  0                                                                                                                                                                                                                              0.000000       
                                         14      0.358  9.945E-01  1.000E+00  5.500E-03
 18   1.427600   6.0 -1  5.000E-09  3                      6(-)  0                                                                                                                                                                                                                              0.000000       
                                         17      0.105  2.274E-01  3.184E-01  4.000E-01
                                         15      0.213  4.675E-02  4.815E-02  3.000E-02
                                         14      0.463  6.318E-01  6.334E-01  2.600E-03
 19   1.571200   6.0 -1  1.900E-08  2                      (6-)  0                                                                                                                                                                                                                              0.000000       
                                         17      0.248  8.124E-01  8.270E-01  1.800E-02
                                         16      0.267  1.706E-01  1.730E-01  1.400E-02
 20   1.762000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         17      0.439  1.000E+00  1.000E+00  0.000E+00
 21   1.850000   7.0 -1             1                      7(-)  0                                                                                                                                                                                                                              0.000000       
                                         15      0.636  9.989E-01  1.000E+00  1.080E-03
 22   1.859200   7.0 -1  5.000E-09  1                      (7-)  0                                                                                                                                                                                                                              0.000000       
                                         19      0.288  9.891E-01  1.000E+00  1.100E-02
 23   1.955400   7.0 -1  5.000E-09  5                      7(-)  0                                                                                                                                                                                                                              0.000000       
                                         18      0.528  0.000E+00  0.000E+00  1.800E-03
                                         17      0.633  8.056E-01  8.065E-01  1.090E-03
                                         16      0.652  1.933E-01  1.935E-01  1.010E-03
                                         15      0.741  0.000E+00  0.000E+00  7.300E-04
                                         14      0.990  0.000E+00  0.000E+00  4.090E-04
 24   2.058000  -1.0  0  5.000E-09  2                            0                                                                                                                                                                                                                              0.000000       
                                         18      0.630  1.000E+00  1.000E+00  0.000E+00
                                         17      0.736  0.000E+00  0.000E+00  0.000E+00
 25   2.093900   8.0 -1  5.000E-09  2                      8(-)  0                                                                                                                                                                                                                              0.000000       
                                         17      0.771  4.217E-01  4.220E-01  7.700E-04
                                         16      0.790  5.776E-01  5.780E-01  6.300E-04
 26   2.157800   9.0  1  3.600E-08  3                      9(+)  0                                                                                                                                                                                                                              0.000000       
                                         25      0.064  9.014E-02  1.199E-01  3.300E-01
                                         16      0.854  7.450E-01  7.459E-01  1.180E-03
                                         15      0.944  1.341E-01  1.342E-01  9.800E-04
 27   2.251200   7.0  0  5.000E-09  2                       (7)  0                                                                                                                                                                                                                              0.000000       
                                         18      0.824  0.000E+00  0.000E+00  0.000E+00
                                         17      0.928  1.000E+00  1.000E+00  0.000E+00
 28   2.302100   8.0 -1  5.000E-09  2                      8(-)  0                                                                                                                                                                                                                              0.000000       
                                         18      0.874  0.000E+00  0.000E+00  5.550E-04
                                         17      0.979  9.996E-01  1.000E+00  4.190E-04
 29   2.474400   8.0  0  5.000E-09  2                         8  0                                                                                                                                                                                                                              0.000000       
                                         27      0.223  0.000E+00  0.000E+00  0.000E+00
                                         26      0.317  1.000E+00  1.000E+00  0.000E+00
 30   2.659200  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         24      0.601  0.000E+00  0.000E+00  0.000E+00
                                         23      0.704  0.000E+00  0.000E+00  0.000E+00
 31   2.829800   9.0 -1  5.000E-09  2                      9(-)  0                                                                                                                                                                                                                              0.000000       
                                         28      0.529  0.000E+00  0.000E+00  1.800E-03
                                         16      1.526  9.997E-01  1.000E+00  2.530E-04
 32   2.933100  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         24      0.875  1.000E+00  1.000E+00  0.000E+00
 33   2.938800   9.0  0  5.000E-09  2                         9  0                                                                                                                                                                                                                              0.000000       
                                         29      0.464  8.114E-01  8.134E-01  2.500E-03
                                         27      0.688  1.866E-01  1.866E-01  0.000E+00
 34   2.983000   9.0 -1             5                      9(-)  0                                                                                                                                                                                                                              0.000000       
                                         28      0.681  0.000E+00  0.000E+00  9.000E-04
                                         25      0.889  0.000E+00  0.000E+00  4.800E-04
                                         24      0.923  0.000E+00  0.000E+00  0.000E+00
                                         23      1.027  0.000E+00  0.000E+00  3.740E-04
                                         21      1.132  0.000E+00  0.000E+00  3.010E-04
 35   3.126600  -1.0  0  5.000E-09  1                            0                                                                                                                                                                                                                              0.000000       
                                         26      0.969  1.000E+00  1.000E+00  0.000E+00
 36   3.170200  10.0  1  5.000E-09  1                     10(+)  0                                                                                                                                                                                                                              0.000000       
                                         26      1.012  9.996E-01  1.000E+00  3.550E-04
 37   3.183200  11.0  1  5.000E-09  1                     11(+)  0                                                                                                                                                                                                                              0.000000       
                                         26      1.025  9.996E-01  1.000E+00  3.760E-04
 38   3.341000  -1.0  0  5.000E-09  1                            0                                                                                                                                                                                                                              0.000000       
                                         26      1.183  1.000E+00  1.000E+00  0.000E+00
 39   3.626800  10.0 -1             2                     10(-)  0                                                                                                                                                                                                                              0.000000       
                                         28      1.325  0.000E+00  0.000E+00  2.450E-04
                                         25      1.533  0.000E+00  0.000E+00  2.540E-04
 40   3.719100  10.0 -1             2                     10(-)  0                                                                                                                                                                                                                              0.000000       
                                         28      1.417  0.000E+00  0.000E+00  2.410E-04
                                         25      1.625  0.000E+00  0.000E+00  2.750E-04
 41   3.843500  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         37      0.661  0.000E+00  0.000E+00  0.000E+00
                                         33      0.904  0.000E+00  0.000E+00  0.000E+00
 42   4.320300  11.0 -1             2                     (11-)  0                                                                                                                                                                                                                              0.000000       
                                         34      1.338  0.000E+00  0.000E+00  2.440E-04
                                         31      1.491  0.000E+00  0.000E+00  2.470E-04
 43   4.366200  -1.0  0  5.000E-09  1                            0                                                                                                                                                                                                                              0.000000       
                                         36      1.196  1.000E+00  1.000E+00  0.000E+00
 44   4.388200  12.0  1  5.000E-09  2                     12(+)  0                                                                                                                                                                                                                              0.000000       
                                         37      1.205  4.047E-01  4.048E-01  2.520E-04
                                         36      1.218  5.951E-01  5.952E-01  2.650E-04
 45   4.585800  -1.0  0  5.000E-09  1                            0                                                                                                                                                                                                                              0.000000       
                                         37      1.403  1.000E+00  1.000E+00  0.000E+00
 46   4.897300  12.0 -1  5.000E-09  4                     12(-)  0                                                                                                                                                                                                                              0.000000       
                                         42      0.577  0.000E+00  0.000E+00  1.400E-03
                                         40      1.179  0.000E+00  0.000E+00  2.790E-04
                                         39      1.271  0.000E+00  0.000E+00  2.530E-04
                                         37      1.714  9.995E-01  1.000E+00  4.840E-04
 47   5.002500  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         41      1.159  1.000E+00  1.000E+00  0.000E+00
 48   5.087200  13.0  1  5.000E-09  1                     13(+)  0                                                                                                                                                                                                                              0.000000       
                                         44      0.699  9.992E-01  1.000E+00  8.500E-04
 49   5.652700  13.0 -1  5.000E-09  3                     (13-)  0                                                                                                                                                                                                                              0.000000       
                                         46      0.755  8.923E-01  8.929E-01  7.000E-04
                                         45      1.067  1.071E-01  1.071E-01  0.000E+00
                                         42      1.333  0.000E+00  0.000E+00  2.440E-04
 50   6.063500  15.0  1  5.000E-09  1                     (15+)  0                                                                                                                                                                                                                              0.000000       
                                         48      0.976  9.996E-01  1.000E+00  4.220E-04
 51   6.803700  15.0 -1             1                     (15-)  0                                                                                                                                                                                                                              0.000000       
                                         49      1.151  9.997E-01  1.000E+00  2.910E-04
 52   7.709500  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         50      1.646  1.000E+00  1.000E+00  0.000E+00
 53   8.499700  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         51      1.696  1.000E+00  1.000E+00  0.000E+00
 69As   69   33  109  118   19    2   12.288960    3.422340
  1   0.000000   2.5 -1  9.120E+02  0 u                    5/2-  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.097990   1.5 -1  2.000E-09  1 u                  3/2(-)  0                                                                                                                                                                                                                              0.000000  1    
                                          1      0.098  7.194E-01  1.000E+00  3.900E-01
  3   0.164420   2.5 -1             1 c        (1/2-,3/2-,5/2-)  0                                                                                                                                                                                                                              0.000000       
                                          2      0.066  3.448E-01  1.000E+00  1.900E+00
  4   0.497360   1.5 -1             3 u                  3/2(-)  0                                                                                                                                                                                                                              0.000000       
                                          3      0.333  1.788E-01  1.801E-01  7.000E-03
                                          2      0.399  6.387E-01  6.407E-01  3.150E-03
                                          1      0.497  1.788E-01  1.792E-01  2.100E-03
  5   0.760100   3.5  1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          2      0.662  9.974E-01  1.000E+00  2.600E-03
  6   0.789470   2.5 -1             4 u                  5/2(-)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.292  6.911E-02  6.980E-02  1.000E-02
                                          3      0.625  1.027E-01  1.028E-01  1.130E-03
                                          2      0.692  6.459E-01  6.464E-01  8.700E-04
                                          1      0.790  1.808E-01  1.810E-01  5.780E-04
  7   0.864060   3.5 -1  5.500E-12  3 u                    7/2-  0                                                                                                                                                                                                                              0.000000  0    
                                          6      0.074  7.730E-02  9.338E-02  2.080E-01
                                          2      0.766  4.724E-02  4.728E-02  8.990E-04
                                          1      0.864  8.589E-01  8.593E-01  5.420E-04
  8   0.933400   2.5  1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          2      0.836  9.998E-01  1.000E+00  2.490E-04
  9   1.001700   3.5 -1             2 u                     7/2  0                                                                                                                                                                                                                              0.000000       
                                          7      0.138  2.290E-01  2.611E-01  1.400E-01
                                          1      1.002  7.387E-01  7.389E-01  3.430E-04
 10   1.075700   2.5 -1             2 g                          0                                                                                                                                                                                                                              0.000000  1    
                                          3      0.911  5.811E-01  5.814E-01  4.500E-04
                                          2      0.978  4.184E-01  4.186E-01  3.840E-04
 11   1.105600   1.5  1             1 g                          0                                                                                                                                                                                                                              0.000000  2    
                                          7      0.241  9.174E-01  1.000E+00  9.000E-02
 12   1.306830   4.5  1  1.350E-09  4 u                    9/2+  0                                                                                                                                                                                                                              0.000000       
                                         11      0.201  1.668E-02  2.474E-02  4.830E-01
                                          9      0.306  2.748E-02  2.756E-02  2.990E-03
                                          7      0.443  4.563E-01  4.568E-01  1.048E-03
                                          1      1.307  4.907E-01  4.909E-01  4.230E-04
 13   1.366900   1.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000  3    
                                          7      0.503  9.974E-01  1.000E+00  2.630E-03
 14   1.492500   5.5 -1             1 c             (11/2,13/2)  0                                                                                                                                                                                                                              0.000000  4    
                                         12      0.186  9.875E-01  1.000E+00  1.270E-02
 15   1.601200   2.5  1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                         12      0.295  9.845E-01  1.000E+00  1.570E-02
 16   1.627600   5.5 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                         12      0.321  9.974E-01  1.000E+00  2.610E-03
 17   1.691100   1.5  1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          2      1.593  4.150E-01  4.152E-01  3.990E-04
                                          1      1.691  5.845E-01  5.848E-01  4.680E-04
