 Z=  67 A= 136  Ho beta2= 0.37 nrho= 194
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.836924E-02  -4.034118E-16  -6.036838E-16  -7.130283E-16  -1.559234E-15   6.958317E-02  -3.568643E-16  -6.036838E-16  -5.128800E-16  -1.902551E-15
   0.100   7.836867E-02  -4.763619E-05  -4.936259E-08  -1.049982E-11   4.577567E-16   6.959514E-02  -3.462724E-05  -2.189146E-08  -1.197099E-12   4.291469E-16
   0.200   7.836748E-02  -1.877868E-04  -7.828548E-07  -6.697940E-10  -3.215741E-14   6.963092E-02  -1.366239E-04  -3.474588E-07  -7.806348E-11   4.141124E-13
   0.300   7.836722E-02  -4.123272E-04  -3.905135E-06  -7.588698E-09  -9.467839E-13   6.969018E-02  -3.004329E-04  -1.735528E-06  -9.167999E-10   1.034868E-11
   0.400   7.837032E-02  -7.082047E-04  -1.208881E-05  -4.231357E-08  -1.147403E-11   6.977232E-02  -5.171133E-04  -5.382418E-06  -5.358847E-09   9.999703E-11
   0.500   7.837987E-02  -1.058143E-03  -2.873325E-05  -1.597913E-07  -8.332495E-11   6.987648E-02  -7.748029E-04  -1.282323E-05  -2.140014E-08   5.708699E-10
   0.600   7.839944E-02  -1.441570E-03  -5.764945E-05  -4.710890E-07  -4.329730E-10   7.000153E-02  -1.059329E-03  -2.580127E-05  -6.712927E-08   2.326896E-09
   0.700   7.843268E-02  -1.835724E-03  -1.026918E-04  -1.169489E-06  -1.771293E-09   7.014604E-02  -1.354935E-03  -4.611277E-05  -1.779884E-07   7.489358E-09
   0.800   7.848308E-02  -2.216867E-03  -1.673617E-04  -2.557404E-06  -6.046183E-09   7.030830E-02  -1.645080E-03  -7.543584E-05  -4.164195E-07   2.020667E-08
   0.900   7.855363E-02  -2.561547E-03  -2.544107E-04  -5.070877E-06  -1.789403E-08   7.048626E-02  -1.913277E-03  -1.151536E-04  -8.834362E-07   4.747702E-08
   1.000   7.864652E-02  -2.847844E-03  -3.654707E-04  -9.297871E-06  -4.716886E-08   7.067761E-02  -2.143913E-03  -1.661825E-04  -1.731000E-06   9.965175E-08
   1.100   7.876295E-02  -3.056528E-03  -5.007399E-04  -1.598618E-05  -1.129430E-07   7.087975E-02  -2.323035E-03  -2.288166E-04  -3.173387E-06   1.901538E-07
   1.200   7.890290E-02  -3.172068E-03  -6.587494E-04  -2.603676E-05  -2.493198E-07   7.108986E-02  -2.439028E-03  -3.025996E-04  -5.495111E-06   3.338652E-07
   1.300   7.906508E-02  -3.183452E-03  -8.362307E-04  -4.047888E-05  -5.132432E-07   7.130497E-02  -2.483197E-03  -3.862351E-04  -9.052602E-06   5.436490E-07
   1.400   7.924691E-02  -3.084769E-03  -1.028102E-03  -6.042404E-05  -9.942191E-07   7.152202E-02  -2.450187E-03  -4.775429E-04  -1.426673E-05   8.245937E-07
   1.500   7.944458E-02  -2.875532E-03  -1.227581E-03  -8.699786E-05  -1.825487E-06   7.173794E-02  -2.338258E-03  -5.734718E-04  -2.160369E-05   1.165825E-06
   1.600   7.965326E-02  -2.560717E-03  -1.426426E-03  -1.212503E-04  -3.195727E-06   7.194979E-02  -2.149375E-03  -6.701709E-04  -3.154241E-05   1.530094E-06
   1.700   7.986724E-02  -2.150527E-03  -1.615303E-03  -1.640475E-04  -5.359914E-06   7.215480E-02  -1.889133E-03  -7.631245E-04  -4.452819E-05   1.841824E-06
   1.800   8.008031E-02  -1.659895E-03  -1.784257E-03  -2.159515E-04  -8.647480E-06   7.235053E-02  -1.566509E-03  -8.473487E-04  -6.091337E-05   1.974759E-06
   1.900   8.028596E-02  -1.107729E-03  -1.923271E-03  -2.770951E-04  -1.346566E-05   7.253489E-02  -1.193443E-03  -9.176444E-04  -8.088822E-05   1.740873E-06
   2.000   8.047779E-02  -5.159635E-04  -2.022889E-03  -3.470632E-04  -2.029579E-05   7.270626E-02  -7.842833E-04  -9.688996E-04  -1.044066E-04   8.824918E-07
   2.100   8.064974E-02   9.156837E-05  -2.074852E-03  -4.247924E-04  -2.968045E-05   7.286345E-02  -3.550967E-04  -9.964270E-04  -1.311133E-04  -9.302138E-07
   2.200   8.079635E-02   6.903729E-04  -2.072725E-03  -5.085002E-04  -4.219998E-05   7.300576E-02   7.712085E-05  -9.963201E-04  -1.602799E-04  -4.094297E-06
   2.300   8.091297E-02   1.256594E-03  -2.012465E-03  -5.956576E-04  -5.843752E-05   7.313287E-02   4.953060E-04  -9.658083E-04  -1.907592E-04  -9.060001E-06
   2.400   8.099585E-02   1.768308E-03  -1.892888E-03  -6.830134E-04  -7.893315E-05   7.324475E-02   8.832286E-04  -9.035858E-04  -2.209652E-04  -1.630662E-05
   2.500   8.104215E-02   2.206759E-03  -1.716007E-03  -7.666780E-04  -1.041287E-04   7.334152E-02   1.226391E-03  -8.100913E-04  -2.488872E-04  -2.630822E-05
   2.600   8.104987E-02   2.557464E-03  -1.487194E-03  -8.422694E-04  -1.343065E-04   7.342326E-02   1.512888E-03  -6.877118E-04  -2.721435E-04  -3.949039E-05
   2.700   8.101767E-02   2.811130E-03  -1.215158E-03  -9.051186E-04  -1.695266E-04   7.348975E-02   1.734180E-03  -5.408878E-04  -2.880770E-04  -5.618046E-05
   2.800   8.094462E-02   2.964345E-03  -9.117052E-04  -9.505267E-04  -2.095684E-04   7.354026E-02   1.885746E-03  -3.760993E-04  -2.938931E-04  -7.655467E-05
   2.900   8.082992E-02   3.019973E-03  -5.913084E-04  -9.740608E-04  -2.538821E-04   7.357327E-02   1.967557E-03  -2.017193E-04  -2.868334E-04  -1.005873E-04
   3.000   8.067251E-02   2.987244E-03  -2.704670E-04  -9.718688E-04  -3.015573E-04   7.358623E-02   1.984357E-03  -2.772803E-05  -2.643790E-04  -1.280066E-04
   3.100   8.047079E-02   2.881507E-03   3.309232E-05  -9.409926E-04  -3.513147E-04   7.357538E-02   1.945703E-03   1.347083E-04  -2.244672E-04  -1.582636E-04
   3.200   8.022224E-02   2.723653E-03   3.013462E-04  -8.796535E-04  -4.015236E-04   7.353558E-02   1.865751E-03   2.737820E-04  -1.657088E-04  -1.905187E-04
   3.300   7.992320E-02   2.539210E-03   5.169814E-04  -7.874863E-04  -4.502506E-04   7.346019E-02   1.762783E-03   3.776855E-04  -8.758486E-05  -2.236496E-04
   3.400   7.956862E-02   2.357166E-03   6.644193E-04  -6.656980E-04  -4.953368E-04   7.334113E-02   1.658483E-03   4.353173E-04   9.393219E-06  -2.562842E-04
   3.500   7.915204E-02   2.208547E-03   7.307915E-04  -5.171337E-04  -5.345022E-04   7.316890E-02   1.576968E-03   4.370089E-04   1.235801E-04  -2.868577E-04
   3.600   7.866552E-02   2.124836E-03   7.068027E-04  -3.462361E-04  -5.654724E-04   7.293281E-02   1.543645E-03   3.752243E-04   2.521626E-04  -3.136933E-04
   3.700   7.809981E-02   2.136302E-03   5.874178E-04  -1.588950E-04  -5.861177E-04   7.262117E-02   1.583908E-03   2.451808E-04   3.912069E-04  -3.350999E-04
   3.800   7.744458E-02   2.270335E-03   3.723220E-04   3.781051E-05  -5.945962E-04   7.222165E-02   1.721770E-03   4.534280E-05   5.357888E-04  -3.494839E-04
   3.900   7.668872E-02   2.549872E-03   6.611386E-05   2.359627E-04  -5.894897E-04   7.172169E-02   1.978487E-03  -2.222558E-04   6.802075E-04  -3.554625E-04
   4.000   7.582077E-02   2.992007E-03  -3.217894E-04   4.272286E-04  -5.699199E-04   7.110887E-02   2.371258E-03  -5.518940E-04   8.182687E-04  -3.519732E-04
   4.100   7.482937E-02   3.606868E-03  -7.775372E-04   6.033275E-04  -5.356362E-04   7.037139E-02   2.912078E-03  -9.342704E-04   9.436239E-04  -3.383672E-04
   4.200   7.370375E-02   4.396832E-03  -1.283504E-03   7.565107E-04  -4.870655E-04   6.949849E-02   3.606823E-03  -1.356840E-03   1.050140E-03  -3.144792E-04
   4.300   7.243425E-02   5.356121E-03  -1.819185E-03   8.800180E-04  -4.253194E-04   6.848086E-02   4.454607E-03  -1.804369E-03   1.132278E-03  -2.806668E-04
   4.400   7.101281E-02   6.470814E-03  -2.362266E-03   9.684787E-04  -3.521561E-04   6.731105E-02   5.447488E-03  -2.259671E-03   1.185442E-03  -2.378139E-04
   4.500   6.943340E-02   7.719274E-03  -2.889815E-03   1.018226E-03  -2.698985E-04   6.598374E-02   6.570526E-03  -2.704495E-03   1.206285E-03  -1.872976E-04
   4.600   6.769241E-02   9.072985E-03  -3.379501E-03   1.027505E-03  -1.813144E-04   6.449601E-02   7.802203E-03  -3.120496E-03   1.192938E-03  -1.309187E-04
   4.700   6.578899E-02   1.049773E-02  -3.810777E-03   9.965534E-04  -8.946698E-05   6.284756E-02   9.115198E-03  -3.490219E-03   1.145147E-03  -7.080195E-05
   4.800   6.372523E-02   1.195507E-02  -4.165938E-03   9.275579E-04   2.453637E-06   6.104077E-02   1.047747E-02  -3.798059E-03   1.064304E-03  -9.272507E-06
   4.900   6.150633E-02   1.340402E-02  -4.431000E-03   8.244877E-04   9.130515E-05   5.908078E-02   1.185358E-02  -4.031088E-03   9.533725E-04   5.128158E-05
   5.000   5.914063E-02   1.480284E-02  -4.596334E-03   6.928188E-04   1.741616E-04   5.697544E-02   1.320623E-02  -4.179741E-03   8.167140E-04   1.085503E-04
   5.100   5.663950E-02   1.611089E-02  -4.657040E-03   5.391731E-04   2.484636E-04   5.473521E-02   1.449783E-02  -4.238277E-03   6.598254E-04   1.604353E-04
   5.200   5.401724E-02   1.729029E-02  -4.613022E-03   3.709022E-04   3.121401E-04   5.237300E-02   1.569215E-02  -4.205017E-03   4.890093E-04   2.051658E-04
   5.300   5.129079E-02   1.830754E-02  -4.468791E-03   1.956447E-04   3.636949E-04   4.990398E-02   1.675582E-02  -4.082327E-03   3.110041E-04   2.413893E-04
   5.400   4.847939E-02   1.913482E-02  -4.233016E-03   2.089140E-05   4.022522E-04   4.734526E-02   1.765970E-02  -3.876377E-03   1.325994E-04   2.682306E-04
   5.500   4.560419E-02   1.975095E-02  -3.917854E-03  -1.464134E-04   4.275622E-04   4.471565E-02   1.838006E-02  -3.596673E-03  -3.973355E-05   2.853164E-04
   5.600   4.268778E-02   2.014211E-02  -3.538129E-03  -3.002086E-04   4.399670E-04   4.203520E-02   1.889936E-02  -3.255429E-03  -2.001731E-04   2.927655E-04
   5.700   3.975366E-02   2.030205E-02  -3.110411E-03  -4.355728E-04   4.403341E-04   3.932491E-02   1.920681E-02  -2.866808E-03  -3.438174E-04   2.911475E-04
