 Z=  14 A=  21  Si beta2= 0.00 nrho= 132
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   5.814646E-02  -2.870430E-16  -4.683753E-16  -7.505561E-16   2.431832E-16   9.330371E-02  -4.809910E-16  -8.326673E-16  -4.753522E-16  -2.918199E-15
   0.100   5.828845E-02   2.862222E-07   1.440972E-12  -6.504820E-16  -6.008056E-16   9.326811E-02  -1.022709E-07  -1.267507E-12  -5.879356E-16  -2.775150E-15
   0.200   5.870627E-02   1.138708E-06   2.273923E-11  -1.000741E-16  -1.602148E-15   9.316288E-02  -4.060633E-07  -2.022934E-11  -1.463584E-15  -8.869036E-16
   0.300   5.937584E-02   2.539076E-06   1.124429E-10   1.901409E-15  -1.430490E-15   9.299257E-02  -9.013961E-07  -1.020382E-10  -3.615179E-15  -3.733578E-15
   0.400   6.025831E-02   4.457227E-06   3.438404E-10   1.272193E-14   3.862322E-16   9.276389E-02  -1.568750E-06  -3.205824E-10  -1.898907E-14  -1.330355E-15
   0.500   6.130203E-02   6.852113E-06   8.044924E-10   4.803559E-14  -3.290126E-16   9.248465E-02  -2.375363E-06  -7.756395E-10  -6.918877E-14   1.015648E-15
   0.600   6.244493E-02   9.672780E-06   1.583393E-09   1.369265E-13  -1.416185E-15   9.216228E-02  -3.271190E-06  -1.587518E-09  -1.998731E-13  -1.716587E-16
   0.700   6.361762E-02   1.285962E-05   2.757318E-09   3.236273E-13  -3.290126E-16   9.180228E-02  -4.185474E-06  -2.888334E-09  -4.915517E-13  -7.867693E-16
   0.800   6.474654E-02   1.634581E-05   4.378009E-09   6.671568E-13  -3.147077E-16   9.140682E-02  -5.024850E-06  -4.809421E-09  -1.063550E-12  -2.431832E-15
   0.900   6.575747E-02   2.005884E-05   6.461752E-09   1.235941E-12   1.573539E-16   9.097335E-02  -5.673821E-06  -7.465025E-09  -2.081330E-12  -1.273136E-15
   1.000   6.657883E-02   2.392217E-05   8.982641E-09   2.099831E-12   1.258831E-15   9.049376E-02  -5.998106E-06  -1.093320E-08  -3.752493E-12  -4.091200E-15
   1.100   6.714489E-02   2.785687E-05   1.187036E-08   3.315644E-12   6.151105E-16   8.995396E-02  -5.851048E-06  -1.523570E-08  -6.319733E-12  -5.292812E-15
   1.200   6.739848E-02   3.178334E-05   1.501286E-08   4.913190E-12   4.148420E-16   8.933396E-02  -5.082839E-06  -2.031925E-08  -1.003521E-11  -7.595900E-15
   1.300   6.729335E-02   3.562285E-05   1.826362E-08   6.880673E-12  -1.516319E-15   8.860858E-02  -3.551928E-06  -2.604115E-08  -1.513271E-11  -1.579260E-14
   1.400   6.679585E-02   3.929926E-05   2.145289E-08   9.150605E-12  -2.503357E-15   8.774871E-02  -1.137615E-06  -3.216186E-08  -2.178654E-11  -2.448998E-14
   1.500   6.588598E-02   4.274046E-05   2.440160E-08   1.159266E-11  -2.188649E-15   8.672293E-02   2.247352E-06  -3.834706E-08  -3.006488E-11  -3.863752E-14
   1.600   6.455779E-02   4.587986E-05   2.693664E-08   1.401284E-11  -8.582938E-17   8.549953E-02   6.645511E-06  -4.418046E-08  -3.988648E-11  -5.723389E-14
   1.700   6.281913E-02   4.865773E-05   2.890571E-08   1.616122E-11  -1.759502E-15   8.404867E-02   1.204597E-05  -4.918770E-08  -5.098111E-11  -8.087988E-14
   1.800   6.069083E-02   5.102246E-05   3.019055E-08   1.774494E-11  -5.578909E-15   8.234450E-02   1.837930E-05  -5.286998E-08  -6.286474E-11  -1.152688E-13
   1.900   5.820524E-02   5.293162E-05   3.071694E-08   1.845226E-11  -5.721958E-15   8.036720E-02   2.551676E-05  -5.474487E-08  -7.484040E-11  -1.543355E-13
   2.000   5.540456E-02   5.435290E-05   3.046071E-08   1.798411E-11  -8.618700E-15   7.810457E-02   3.327405E-05  -5.439056E-08  -8.601608E-11  -2.013271E-13
   2.100   5.233864E-02   5.526478E-05   2.944930E-08   1.608397E-11  -1.602864E-14   7.555329E-02   4.141966E-05  -5.148900E-08  -9.535778E-11  -2.583607E-13
   2.200   4.906281E-02   5.565705E-05   2.775867E-08   1.256874E-11  -2.400362E-14   7.271959E-02   4.968696E-05  -4.586327E-08  -1.017673E-10  -3.183555E-13
   2.300   4.563549E-02   5.553095E-05   2.550623E-08   7.357839E-12  -3.496832E-14   6.961940E-02   5.778930E-05  -3.750475E-08  -1.041740E-10  -3.852309E-13
   2.400   4.211595E-02   5.489905E-05   2.284045E-08   4.922835E-13  -4.870102E-14   6.627784E-02   6.543672E-05  -2.658687E-08  -1.016467E-10  -4.507473E-13
   2.500   3.856220E-02   5.378480E-05   1.992829E-08  -7.855984E-12  -6.545921E-14   6.272833E-02   7.235309E-05  -1.346321E-08  -9.349579E-11  -5.173509E-13
   2.600   3.502914E-02   5.222175E-05   1.694179E-08  -1.738504E-11  -8.530725E-14   5.901115E-02   7.829210E-05   1.350315E-09  -7.936972E-11  -5.780895E-13
   2.700   3.156697E-02   5.025246E-05   1.404495E-08  -2.768005E-11  -1.088603E-13   5.517170E-02   8.305110E-05   1.720777E-08  -5.932064E-11  -6.297087E-13
   2.800   2.822001E-02   4.792706E-05   1.138218E-08  -3.823758E-11  -1.344589E-13   5.125862E-02   8.648157E-05   3.337731E-08  -3.383510E-11  -6.718151E-13
   2.900   2.502580E-02   4.530168E-05   9.069125E-09  -4.850143E-11  -1.615595E-13   4.732174E-02   8.849570E-05   4.909280E-08  -3.826654E-12  -6.984509E-13
   3.000   2.201468E-02   4.243657E-05   7.186602E-09  -5.790358E-11  -1.910562E-13   4.341013E-02   8.906880E-05   6.360802E-08   2.942051E-11  -7.129274E-13
   3.100   1.920954E-02   3.939423E-05   5.777787E-09  -6.590819E-11  -2.213754E-13   3.957033E-02   8.823743E-05   7.624868E-08   6.433857E-11  -7.115899E-13
   3.200   1.662606E-02   3.623742E-05   4.848753E-09  -7.205235E-11  -2.496419E-13   3.584481E-02   8.609391E-05   8.645724E-08   9.919965E-11  -6.958760E-13
   3.300   1.427306E-02   3.302730E-05   4.371905E-09  -7.598096E-11  -2.753335E-13   3.227071E-02   8.277766E-05   9.382700E-08   1.322534E-10  -6.676667E-13
   3.400   1.215312E-02   2.982168E-05   4.291756E-09  -7.747313E-11  -2.976312E-13   2.887903E-02   7.846445E-05   9.812288E-08   1.618676E-10  -6.290936E-13
   3.500   1.026337E-02   2.667353E-05   4.532304E-09  -7.645715E-11  -3.149438E-13   2.569408E-02   7.335432E-05   9.928774E-08   1.866555E-10  -5.824989E-13
   3.600   8.596349E-03   2.362966E-05   5.005202E-09  -7.301259E-11  -3.260390E-13   2.273334E-02   6.765932E-05   9.743475E-08   2.055783E-10  -5.316736E-13
   3.700   7.140866E-03   2.072987E-05   5.617923E-09  -6.736044E-11  -3.298754E-13   2.000766E-02   6.159185E-05   9.282743E-08   2.180113E-10  -4.792176E-13
   3.800   5.882943E-03   1.800631E-05   6.281239E-09  -5.984237E-11  -3.265084E-13   1.752161E-02   5.535430E-05   8.585022E-08   2.237663E-10  -4.266650E-13
   3.900   4.806652E-03   1.548323E-05   6.915449E-09  -5.089176E-11  -3.155508E-13   1.527420E-02   4.913061E-05   7.697301E-08   2.230758E-10  -3.768589E-13
   4.000   3.894908E-03   1.317713E-05   7.455015E-09  -4.099877E-11  -2.976715E-13   1.325963E-02   4.308006E-05   6.671308E-08   2.165342E-10  -3.287748E-13
   4.100   3.130163E-03   1.109703E-05   7.851412E-09  -3.067386E-11  -2.733116E-13   1.146815E-02   3.733325E-05   5.559832E-08   2.050153E-10  -2.835141E-13
   4.200   2.494991E-03   9.245209E-06   8.074215E-09  -2.041189E-11  -2.436504E-13   9.886967E-03   3.199047E-05   4.413432E-08   1.895673E-10  -2.395015E-13
   4.300   1.972565E-03   7.617935E-06   8.110595E-09  -1.066070E-11  -2.100191E-13   8.501096E-03   2.712184E-05   3.277778E-08   1.713052E-10  -1.950794E-13
   4.400   1.547020E-03   6.206467E-06   7.963489E-09  -1.795755E-12  -1.740582E-13   7.294187E-03   2.276927E-05   2.191755E-08   1.513108E-10  -1.493163E-13
   4.500   1.203711E-03   4.998057E-06   7.648835E-09   5.897059E-12  -1.372997E-13   6.249232E-03   1.894953E-05   1.186355E-08   1.305487E-10  -1.001566E-13
   4.600   9.293777E-04   3.976998E-06   7.192222E-09   1.223032E-11  -1.012856E-13   5.349174E-03   1.565810E-05   2.843374E-09   1.098089E-10  -4.672068E-14
   4.700   7.122203E-04   3.125618E-06   6.625360E-09   1.711555E-11  -6.745273E-14   4.577397E-03   1.287351E-05  -4.994658E-09   8.967829E-11   1.091821E-14
   4.800   5.419148E-04   2.425200E-06   5.982685E-09   2.055628E-11  -3.698956E-14   3.918107E-03   1.056157E-05  -1.157350E-08   7.053948E-11   7.221290E-14
   4.900   4.095668E-04   1.856796E-06   5.298354E-09   2.263519E-11  -1.075142E-14   3.356594E-03   8.679455E-06  -1.687606E-08   5.259599E-11   1.355317E-13
   5.000   3.076285E-04   1.401899E-06   4.603821E-09   2.349718E-11   1.065989E-14   2.879403E-03   7.179310E-06  -2.093246E-08   3.591495E-11   1.983915E-13
   5.100   2.297864E-04   1.042980E-06   3.926083E-09   2.333020E-11   2.703799E-14   2.474423E-03   6.011264E-06  -2.380715E-08   2.048051E-11   2.580617E-13
   5.200   1.708329E-04   7.638790E-07   3.286612E-09   2.234586E-11   3.844947E-14   2.130899E-03   5.125839E-06  -2.558735E-08   6.249101E-12   3.112790E-13
   5.300   1.265309E-04   5.500638E-07   2.700936E-09   2.076137E-11   4.524678E-14   1.839404E-03   4.475734E-06  -2.637342E-08  -6.801524E-12   3.551173E-13
   5.400   9.347793E-05   3.887616E-07   2.178761E-09   1.878409E-11   4.800593E-14   1.591764E-03   4.017061E-06  -2.627161E-08  -1.863539E-11   3.870614E-13
   5.500   6.897738E-05   2.689925E-07   1.724524E-09   1.659952E-11   4.743879E-14   1.380964E-03   3.710089E-06  -2.538924E-08  -2.913789E-11   4.056115E-13
   5.600   5.091842E-05   1.815169E-07   1.338235E-09   1.436318E-11   4.434029E-14   1.201036E-03   3.519613E-06  -2.383203E-08  -3.811299E-11   4.101062E-13
