 Z=  98 A= 225  Cf beta2= -.02 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.448007E-02  -3.878960E-16  -4.996004E-16  -7.255376E-16  -6.723301E-16   7.471005E-02  -3.878960E-16  -5.932754E-16  -7.255376E-16   1.287441E-16
   0.100   7.467623E-02   1.294785E-06   1.783644E-09   9.804765E-14  -9.870378E-16   7.458141E-02  -2.319979E-06  -1.740450E-09  -1.686875E-13  -5.049628E-15
   0.200   7.525644E-02   5.035342E-06   2.821747E-08   6.847724E-12   2.514801E-14   7.419997E-02  -9.130076E-06  -2.755443E-08  -1.045309E-11   2.002685E-16
   0.300   7.619627E-02   1.079944E-05   1.401941E-07   7.397674E-11   4.673267E-13   7.357901E-02  -1.998963E-05  -1.370497E-07  -1.181929E-10   1.543498E-14
   0.400   7.745626E-02   1.791346E-05   4.316470E-07   3.845561E-10   4.648834E-12   7.274013E-02  -3.419340E-05  -4.224980E-07  -6.573174E-10   1.514889E-13
   0.500   7.898381E-02   2.549591E-05   1.019225E-06   1.321378E-09   2.694014E-11   7.171253E-02  -5.081415E-05  -9.987725E-07  -2.474064E-09   8.513702E-13
   0.600   8.071567E-02   3.251528E-05   2.029693E-06   3.443712E-09   1.117832E-10   7.053193E-02  -6.875965E-05  -1.990332E-06  -7.264548E-09   3.154902E-12
   0.700   8.258090E-02   3.785895E-05   3.586606E-06   7.287583E-09   3.680188E-10   6.923931E-02  -8.684165E-05  -3.516251E-06  -1.794910E-08   8.980771E-12
   0.800   8.450426E-02   4.040945E-05   5.797809E-06   1.292835E-08   1.020783E-09   6.787936E-02  -1.038533E-04  -5.674503E-06  -3.903766E-08   2.031872E-11
   0.900   8.640978E-02   3.912330E-05   8.745178E-06   1.928591E-08   2.480523E-09   6.649879E-02  -1.186509E-04  -8.526783E-06  -7.693242E-08   3.650349E-11
   1.000   8.822436E-02   3.310761E-05   1.247764E-05   2.320636E-08   5.423203E-09   6.514455E-02  -1.302353E-04  -1.208523E-05  -1.401083E-07   4.760092E-11
   1.100   8.988117E-02   2.168884E-05   1.700805E-05   1.840979E-08   1.087272E-08   6.386195E-02  -1.378270E-04  -1.630229E-05  -2.391116E-07   2.254648E-11
