 Z=  36 A=  66  Kr beta2=-0.20 nrho= 159
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.865111E-02  -4.809910E-16  -6.453171E-16  -7.880839E-16  -1.215916E-15   7.908687E-02  -3.878960E-16  -7.494005E-16  -3.002224E-16  -1.745197E-15
   0.100   8.857657E-02  -3.353126E-05  -7.898508E-09   1.527182E-12  -1.416185E-15   7.917972E-02  -4.287863E-05   9.799660E-09   6.883601E-13  -1.244526E-15
   0.200   8.835487E-02  -1.320606E-04  -1.254358E-07   9.724961E-11   4.554679E-14   7.945391E-02  -1.694494E-04   1.560584E-07   4.356754E-11   8.674489E-14
   0.300   8.799164E-02  -2.895028E-04  -6.272177E-07   1.097385E-09   1.197763E-12   7.989657E-02  -3.736108E-04   7.837372E-07   4.866699E-10   2.199378E-12
   0.400   8.749611E-02  -4.960710E-04  -1.948664E-06   6.085833E-09   1.167516E-11   8.048691E-02  -6.455036E-04   2.448476E-06   2.661356E-09   2.152762E-11
   0.500   8.688080E-02  -7.387963E-04  -4.655327E-06   2.283236E-08   6.732828E-11   8.119728E-02  -9.719625E-04   5.885837E-06   9.809323E-09   1.250604E-10
   0.600   8.616113E-02  -1.002227E-03  -9.404912E-06   6.681847E-08   2.779127E-10   8.199447E-02  -1.337124E-03   1.196520E-05   2.810699E-08   5.209850E-10
   0.700   8.535501E-02  -1.269279E-03  -1.690606E-05   1.645795E-07   9.083813E-10   8.284137E-02  -1.723164E-03   2.162659E-05   6.758097E-08   1.722209E-09
   0.800   8.448225E-02  -1.522201E-03  -2.787789E-05   3.570470E-07   2.496722E-09   8.369878E-02  -2.111142E-03   3.579975E-05   1.427733E-07   4.798458E-09
   0.900   8.356400E-02  -1.743615E-03  -4.301378E-05   7.025891E-07   5.997402E-09   8.452735E-02  -2.481907E-03   5.530688E-05   2.731215E-07   1.171511E-08
   1.000   8.262211E-02  -1.917574E-03  -6.295146E-05   1.279487E-06   1.292362E-08   8.528950E-02  -2.817043E-03   8.075270E-05   4.831607E-07   2.573438E-08
   1.100   8.167843E-02  -2.030592E-03  -8.825029E-05   2.187638E-06   2.544524E-08   8.595134E-02  -3.099796E-03   1.124089E-04   8.027964E-07   5.182879E-08
   1.200   8.075413E-02  -2.072578E-03  -1.193748E-04   3.549327E-06   4.638520E-08   8.648425E-02  -3.315960E-03   1.501025E-04   1.268017E-06   9.703148E-08
   1.300   7.986897E-02  -2.037627E-03  -1.566819E-04   5.508949E-06   7.904979E-08   8.686622E-02  -3.454668E-03   1.931196E-04   1.922453E-06   1.706280E-07
   1.400   7.904063E-02  -1.924608E-03  -2.004095E-04   8.231579E-06   1.268298E-07   8.708284E-02  -3.509055E-03   2.401379E-04   2.820144E-06   2.840823E-07
   1.500   7.828397E-02  -1.737501E-03  -2.506610E-04   1.190029E-05   1.925236E-07   8.712769E-02  -3.476756E-03   2.892011E-04   4.029699E-06   4.505933E-07
   1.600   7.761039E-02  -1.485457E-03  -3.073849E-04   1.671208E-05   2.773591E-07   8.700239E-02  -3.360205E-03   3.377449E-04   5.639756E-06   6.841938E-07
   1.700   7.702722E-02  -1.182544E-03  -3.703454E-04   2.287222E-05   3.797327E-07   8.671595E-02  -3.166709E-03   3.826829E-04   7.765283E-06   9.983426E-07
   1.800   7.653715E-02  -8.471987E-04  -4.390860E-04   3.058693E-05   4.937287E-07   8.628381E-02  -2.908283E-03   4.205543E-04   1.055385E-05   1.404012E-06
   1.900   7.613784E-02  -5.013748E-04  -5.128858E-04   4.005411E-05   6.075386E-07   8.572624E-02  -2.601235E-03   4.477291E-04   1.419067E-05   1.907339E-06
   2.000   7.582161E-02  -1.694480E-04  -5.907153E-04   5.145219E-05   7.019472E-07   8.506663E-02  -2.265509E-03   4.606604E-04   1.890083E-05   2.506988E-06
   2.100   7.557531E-02   1.230848E-04  -6.711966E-04   6.492713E-05   7.490958E-07   8.432933E-02  -1.923799E-03   4.561671E-04   2.494735E-05   3.191451E-06
   2.200   7.538042E-02   3.510298E-04  -7.525768E-04   8.057791E-05   7.117529E-07   8.353764E-02  -1.600474E-03   4.317240E-04   3.262344E-05   3.936570E-06
   2.300   7.521332E-02   4.909642E-04  -8.327219E-04   9.844107E-05   5.433198E-07   8.271170E-02  -1.320358E-03   3.857337E-04   4.223829E-05   4.703627E-06
   2.400   7.504590E-02   5.226549E-04  -9.091395E-04   1.184754E-04   1.887671E-07   8.186672E-02  -1.107416E-03   3.177555E-04   5.409598E-05   5.438356E-06
   2.500   7.484626E-02   4.303376E-04  -9.790352E-04   1.405476E-04  -4.133667E-07   8.101160E-02  -9.834321E-04   2.286628E-04   6.846824E-05   6.071203E-06
   2.600   7.457986E-02   2.037699E-04  -1.039406E-03   1.644211E-04  -1.327877E-06   8.014796E-02  -9.667458E-04   1.207122E-04   8.556275E-05   6.519090E-06
   2.700   7.421065E-02  -1.610148E-04  -1.087167E-03   1.897487E-04  -2.618771E-06   7.926980E-02  -1.071123E-03  -2.491352E-06   1.054894E-04   6.688830E-06
   2.800   7.370252E-02  -6.613040E-04  -1.119314E-03   2.160713E-04  -4.344326E-06   7.836371E-02  -1.304847E-03  -1.361365E-04   1.282280E-04   6.482168E-06
   2.900   7.302080E-02  -1.287688E-03  -1.133097E-03   2.428230E-04  -6.551648E-06   7.740971E-02  -1.670083E-03  -2.744502E-04   1.536012E-04   5.802248E-06
   3.000   7.213377E-02  -2.024431E-03  -1.126209E-03   2.693453E-04  -9.271161E-06   7.638259E-02  -2.162577E-03  -4.110290E-04   1.812555E-04   4.561119E-06
   3.100   7.101416E-02  -2.850202E-03  -1.096969E-03   2.949075E-04  -1.251152E-05   7.525362E-02  -2.771709E-03  -5.392333E-04   2.106558E-04   2.687721E-06
   3.200   6.964046E-02  -3.739138E-03  -1.044474E-03   3.187365E-04  -1.625547E-05   7.399268E-02  -3.480907E-03  -6.526141E-04   2.410922E-04   1.356565E-07
   3.300   6.799809E-02  -4.662144E-03  -9.687228E-04   3.400514E-04  -2.045715E-05   7.257038E-02  -4.268418E-03  -7.453375E-04   2.717043E-04  -3.110004E-06
   3.400   6.608021E-02  -5.588374E-03  -8.706816E-04   3.581027E-04  -2.504119E-05   7.096025E-02  -5.108362E-03  -8.125728E-04   3.015184E-04  -7.027629E-06
   3.500   6.388827E-02  -6.486766E-03  -7.522963E-04   3.722134E-04  -2.990393E-05   6.914073E-02  -5.972041E-03  -8.508118E-04   3.294988E-04  -1.155628E-05
   3.600   6.143210E-02  -7.327570E-03  -6.164389E-04   3.818183E-04  -3.491685E-05   6.709682E-02  -6.829382E-03  -8.580943E-04   3.546069E-04  -1.659578E-05
   3.700   5.872969E-02  -8.083743E-03  -4.667928E-04   3.864991E-04  -3.993197E-05   6.482136E-02  -7.650457E-03  -8.341209E-04   3.758652E-04  -2.200982E-05
   3.800   5.580659E-02  -8.732151E-03  -3.076837E-04   3.860114E-04  -4.478909E-05   6.231572E-02  -8.406950E-03  -7.802482E-04   3.924203E-04  -2.763200E-05
   3.900   5.269494E-02  -9.254505E-03  -1.438667E-04   3.803030E-04  -4.932427E-05   5.959007E-02  -9.073510E-03  -6.993674E-04   4.035988E-04  -3.327453E-05
   4.000   4.943226E-02  -9.637990E-03   1.971449E-05   3.695204E-04  -5.337892E-05   5.666305E-02  -9.628881E-03  -5.956807E-04   4.089517E-04  -3.873877E-05
   4.100   4.605998E-02  -9.875568E-03   1.781789E-04   3.540025E-04  -5.680888E-05   5.356099E-02  -1.005677E-02  -4.743961E-04   4.082838E-04  -4.382707E-05
   4.200   4.262192E-02  -9.965953E-03   3.269529E-04   3.342637E-04  -5.949271E-05   5.031668E-02  -1.034640E-02  -3.413683E-04   4.016647E-04  -4.835457E-05
   4.300   3.916263E-02  -9.913292E-03   4.619896E-04   3.109655E-04  -6.133861E-05   4.696790E-02  -1.049272E-02  -2.027159E-04   3.894213E-04  -5.216034E-05
   4.400   3.572588E-02  -9.726579E-03   5.799504E-04   2.848804E-04  -6.228932E-05   4.355572E-02  -1.049631E-02  -6.444516E-05   3.721129E-04  -5.511671E-05
   4.500   3.235317E-02  -9.418874E-03   6.783359E-04   2.568500E-04  -6.232485E-05   4.012270E-02  -1.036296E-02   6.789182E-05   3.504906E-04  -5.713608E-05
   4.600   2.908251E-02  -9.006380E-03   7.555611E-04   2.277400E-04  -6.146268E-05   3.671116E-02  -1.010303E-02   1.894811E-04   3.254462E-04  -5.817487E-05
