 Z=  87 A= 192  Fr beta2= 0.30 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.651227E-02  -4.499593E-16  -6.869505E-16  -9.632137E-16   2.002685E-16   6.743737E-02  -3.568643E-16  -5.412337E-16  -4.378244E-16  -1.115782E-15
   0.100   8.648334E-02   4.709818E-05   2.145344E-08  -5.560458E-12  -2.317393E-15   6.741542E-02   9.395827E-06  -1.506142E-08  -2.511298E-12   3.576224E-16
   0.200   8.639785E-02   1.851330E-04   3.377331E-07  -3.557013E-10  -5.265060E-13   6.735102E-02   3.676834E-05  -2.398059E-07  -1.603752E-10   3.078128E-13
   0.300   8.625969E-02   4.045478E-04   1.664024E-06  -4.047354E-09  -1.339642E-11   6.724848E-02   7.974406E-05  -1.204006E-06  -1.819152E-09   7.829985E-12
   0.400   8.607507E-02   6.901388E-04   5.062176E-06  -2.269908E-08  -1.330691E-10   6.711460E-02   1.345981E-04  -3.760458E-06  -1.015789E-08   7.663143E-11
   0.500   8.585225E-02   1.022085E-03   1.176277E-05  -8.633772E-08  -7.874874E-10   6.695833E-02   1.965766E-04  -9.038326E-06  -3.841828E-08   4.450133E-10
   0.600   8.560110E-02   1.377284E-03   2.294827E-05  -2.566749E-07  -3.355388E-09   6.679006E-02   2.603023E-04  -1.837574E-05  -1.134222E-07   1.853757E-09
   0.700   8.533258E-02   1.730889E-03   3.952446E-05  -6.431904E-07  -1.138791E-08   6.662106E-02   3.202249E-04  -3.323115E-05  -2.818747E-07   6.129895E-09
   0.800   8.505822E-02   2.057955E-03   6.190899E-05  -1.420869E-06  -3.269602E-08   6.646272E-02   3.710740E-04  -5.507451E-05  -6.167146E-07   1.709468E-08
   0.900   8.478955E-02   2.335057E-03   8.986362E-05  -2.847894E-06  -8.255117E-08   6.632587E-02   4.082737E-04  -8.526208E-05  -1.222543E-06   4.180767E-08
   1.000   8.453760E-02   2.541788E-03   1.223917E-04  -5.281080E-06  -1.881855E-07   6.622022E-02   4.282847E-04  -1.249011E-04  -2.238989E-06   9.209928E-08
   1.100   8.431235E-02   2.662044E-03   1.577150E-04  -9.186470E-06  -3.946627E-07   6.615375E-02   4.288484E-04  -1.747138E-04  -3.840827E-06   1.862828E-07
   1.200   8.412236E-02   2.684998E-03   1.933344E-04  -1.514238E-05  -7.720240E-07   6.613242E-02   4.091178E-04  -2.349115E-04  -6.233750E-06   3.508859E-07
   1.300   8.397438E-02   2.605734E-03   2.261710E-04  -2.383240E-05  -1.423396E-06   6.615982E-02   3.696738E-04  -3.050926E-04  -9.645054E-06   6.222111E-07
   1.400   8.387315E-02   2.425496E-03   2.527748E-04  -3.602655E-05  -2.493512E-06   6.623715E-02   3.124343E-04  -3.841744E-04  -1.430891E-05   1.047529E-06
   1.500   8.382119E-02   2.151562E-03   2.695821E-04  -5.254955E-05  -4.176844E-06   6.636320E-02   2.404737E-04  -4.703705E-04  -2.044657E-05   1.685736E-06
   1.600   8.381881E-02   1.796765E-03   2.731986E-04  -7.423673E-05  -6.724339E-06   6.653452E-02   1.577773E-04  -5.612197E-04  -2.824252E-05   2.607343E-06
   1.700   8.386411E-02   1.378688E-03   2.606837E-04  -1.018792E-04  -1.044760E-05   6.674565E-02   6.895536E-05  -6.536686E-04  -3.781823E-05   3.893749E-06
   1.800   8.395313E-02   9.186200E-04   2.298132E-04  -1.361612E-04  -1.571932E-05   6.698944E-02  -2.105522E-05  -7.442049E-04  -4.920568E-05   5.635798E-06
   1.900   8.408005E-02   4.403192E-04   1.792983E-04  -1.775945E-04  -2.296880E-05   6.725747E-02  -1.072810E-04  -8.290337E-04  -6.232318E-05   7.931701E-06
   2.000   8.423746E-02  -3.133116E-05   1.089475E-04  -2.264540E-04  -3.267175E-05   6.754036E-02  -1.849745E-04  -9.042836E-04  -7.695608E-05   1.088445E-05
   2.100   8.441672E-02  -4.716978E-04   1.975956E-05  -2.827204E-04  -4.533371E-05   6.782829E-02  -2.498393E-04  -9.662281E-04  -9.274463E-05   1.459887E-05
   2.200   8.460830E-02  -8.577323E-04  -8.605646E-05  -3.460350E-04  -6.146722E-05   6.811131E-02  -2.982121E-04  -1.011504E-03  -1.091810E-04   1.917848E-05
   2.300   8.480221E-02  -1.169198E-03  -2.051337E-04  -4.156707E-04  -8.156314E-05   6.837982E-02  -3.272029E-04  -1.037313E-03  -1.256164E-04   2.472220E-05
   2.400   8.498843E-02  -1.389728E-03  -3.330683E-04  -4.905225E-04  -1.060573E-04   6.862487E-02  -3.347976E-04  -1.041584E-03  -1.412788E-04   3.132118E-05
   2.500   8.515731E-02  -1.507673E-03  -4.646016E-04  -5.691188E-04  -1.352944E-04   6.883858E-02  -3.199283E-04  -1.023095E-03  -1.553003E-04   3.905547E-05
   2.600   8.530002E-02  -1.516691E-03  -5.938537E-04  -6.496534E-04  -1.694908E-04   6.901439E-02  -2.825172E-04  -9.815417E-04  -1.667533E-04   4.799075E-05
   2.700   8.540892E-02  -1.416061E-03  -7.145986E-04  -7.300370E-04  -2.086999E-04   6.914735E-02  -2.234965E-04  -9.175486E-04  -1.746919E-04   5.817495E-05
   2.800   8.547787E-02  -1.210704E-03  -8.205715E-04  -8.079649E-04  -2.527809E-04   6.923433E-02  -1.448039E-04  -8.326365E-04  -1.781981E-04   6.963468E-05
   2.900   8.550252E-02  -9.109035E-04  -9.057950E-04  -8.809975E-04  -3.013759E-04   6.927417E-02  -4.934664E-05  -7.291419E-04  -1.764266E-04   8.237142E-05
   3.000   8.548044E-02  -5.317397E-04  -9.649153E-04  -9.466485E-04  -3.538949E-04   6.926773E-02   5.907200E-05  -6.101079E-04  -1.686493E-04   9.635770E-05
   3.100   8.541125E-02  -9.225998E-05  -9.935340E-04  -1.002480E-03  -4.095131E-04   6.921785E-02   1.758782E-04  -4.791565E-04  -1.542932E-04   1.115332E-04
   3.200   8.529647E-02   3.855896E-04  -9.885229E-04  -1.046194E-03  -4.671787E-04   6.912923E-02   2.959142E-04  -3.403539E-04  -1.329734E-04   1.278016E-04
   3.300   8.513938E-02   8.782179E-04  -9.483042E-04  -1.075732E-03  -5.256343E-04   6.900811E-02   4.136962E-04  -1.980808E-04  -1.045178E-04   1.450273E-04
   3.400   8.494470E-02   1.361774E-03  -8.730794E-04  -1.089359E-03  -5.834490E-04   6.886196E-02   5.237459E-04  -5.691447E-05  -6.898519E-05   1.630350E-04
   3.500   8.471809E-02   1.813593E-03  -7.649873E-04  -1.085756E-03  -6.390616E-04   6.869890E-02   6.209912E-04   7.847566E-05  -2.667705E-05   1.816095E-04
   3.600   8.446564E-02   2.213633E-03  -6.281704E-04  -1.064097E-03  -6.908329E-04   6.852714E-02   7.012220E-04   2.034187E-04   2.185589E-05   2.004989E-04
   3.700   8.419322E-02   2.545808E-03  -4.687331E-04  -1.024128E-03  -7.371049E-04   6.835428E-02   7.615755E-04   3.133267E-04   7.581006E-05   2.194190E-04
   3.800   8.390578E-02   2.799148E-03  -2.945764E-04  -9.662326E-04  -7.762641E-04   6.818660E-02   8.010159E-04   4.037818E-04   1.341277E-04   2.380607E-04
   3.900   8.360667E-02   2.968693E-03  -1.151017E-04  -8.914861E-04  -8.068085E-04   6.802836E-02   8.207664E-04   4.706348E-04   1.954973E-04   2.560986E-04
   4.000   8.329703E-02   3.056063E-03   5.921659E-05  -8.016964E-04  -8.274136E-04   6.788112E-02   8.246469E-04   5.101273E-04   2.583560E-04   2.732003E-04
   4.100   8.297522E-02   3.069636E-03   2.173759E-04  -6.994174E-04  -8.369964E-04   6.774322E-02   8.192700E-04   5.190408E-04   3.208970E-04   2.890354E-04
   4.200   8.263643E-02   3.024316E-03   3.484870E-04  -5.879337E-04  -8.347748E-04   6.760942E-02   8.140555E-04   4.948775E-04   3.810842E-04   3.032829E-04
   4.300   8.227248E-02   2.940864E-03   4.424758E-04  -4.712068E-04  -8.203200E-04   6.747066E-02   8.210316E-04   4.360645E-04   4.366790E-04   3.156366E-04
   4.400   8.187179E-02   2.844829E-03   4.907999E-04  -3.537774E-04  -7.935985E-04   6.731420E-02   8.544101E-04   3.421718E-04   4.852842E-04   3.258062E-04
   4.500   8.141964E-02   2.765114E-03   4.871289E-04  -2.406191E-04  -7.550021E-04   6.712384E-02   9.299360E-04   2.141233E-04   5.244075E-04   3.335156E-04
   4.600   8.089855E-02   2.732267E-03   4.279308E-04  -1.369442E-04  -7.053622E-04   6.688049E-02   1.064039E-03   5.437866E-05   5.515500E-04   3.384984E-04
   4.700   8.028899E-02   2.776585E-03   3.129120E-04  -4.796553E-05  -6.459467E-04   6.656296E-02   1.272828E-03  -1.329428E-04   5.643166E-04   3.404908E-04
   4.800   7.957017E-02   2.926157E-03   1.452641E-04   2.137443E-05  -5.784354E-04   6.614885E-02   1.570994E-03  -3.420210E-04   5.605481E-04   3.392248E-04
   4.900   7.872101E-02   3.204974E-03  -6.831826E-05   6.669370E-05  -5.048751E-04   6.561562E-02   1.970691E-03  -5.654004E-04   5.384678E-04   3.344238E-04
   5.000   7.772113E-02   3.631228E-03  -3.178638E-04   8.445945E-05  -4.276114E-04   6.494172E-02   2.480484E-03  -7.941750E-04   4.968321E-04   3.258020E-04
   5.100   7.655192E-02   4.215924E-03  -5.905948E-04   7.225318E-05  -3.492006E-04   6.410769E-02   3.104443E-03  -1.018300E-03   4.350742E-04   3.130700E-04
   5.200   7.519751E-02   4.961897E-03  -8.716168E-04   2.898926E-05  -2.723026E-04   6.309718E-02   3.841457E-03  -1.227023E-03   3.534260E-04   2.959492E-04
   5.300   7.364562E-02   5.863310E-03  -1.144785E-03  -4.493513E-05  -1.995609E-04   6.189781E-02   4.684831E-03  -1.409408E-03   2.530037E-04   2.741925E-04
   5.400   7.188832E-02   6.905671E-03  -1.393690E-03  -1.475761E-04  -1.334755E-04   6.050189E-02   5.622219E-03  -1.554938E-03   1.358454E-04   2.476134E-04
   5.500   6.992252E-02   8.066369E-03  -1.602686E-03  -2.754772E-04  -7.627646E-05   5.890685E-02   6.635881E-03  -1.654128E-03   4.890077E-06   2.161201E-04
   5.600   6.775028E-02   9.315692E-03  -1.757890E-03  -4.238041E-04  -2.980643E-05   5.711545E-02   7.703301E-03  -1.699136E-03  -1.361063E-04   1.797510E-04
   5.700   6.537888E-02   1.061827E-02  -1.848073E-03  -5.865772E-04   4.578890E-06   5.513571E-02   8.798086E-03  -1.684288E-03  -2.827170E-04   1.387083E-04
   5.800   6.282068E-02   1.193483E-02  -1.865380E-03  -7.569851E-04   2.608519E-05   5.298064E-02   9.891129E-03  -1.606503E-03  -4.300471E-04   9.338612E-05
   5.900   6.009272E-02   1.322417E-02  -1.805814E-03  -9.277609E-04   3.452213E-05   5.066773E-02   1.095194E-02  -1.465564E-03  -5.729787E-04   4.438686E-05
   6.000   5.721623E-02   1.444519E-02  -1.669467E-03  -1.091592E-03   3.031037E-05   4.821829E-02   1.195007E-02  -1.264210E-03  -7.064439E-04  -7.475354E-06
   6.100   5.421590E-02   1.555890E-02  -1.460470E-03  -1.241534E-03   1.445167E-05   4.565663E-02   1.285653E-02  -1.008049E-03  -8.257033E-04  -6.118779E-05
   6.200   5.111911E-02   1.653023E-02  -1.186684E-03  -1.371397E-03  -1.153636E-05   4.300923E-02   1.364513E-02  -7.052834E-04  -9.266100E-04  -1.155690E-04
   6.300   4.795508E-02   1.732960E-02  -8.591469E-04  -1.476078E-03  -4.571610E-05   4.030383E-02   1.429362E-02  -3.662737E-04  -1.005839E-03  -1.693143E-04
   6.400   4.475400E-02   1.793410E-02  -4.913459E-04  -1.551813E-03  -8.584967E-05   3.756855E-02   1.478465E-02  -2.971901E-06  -1.061061E-03  -2.210548E-04
   6.500   4.154615E-02   1.832828E-02  -9.835753E-05  -1.596337E-03  -1.295335E-04   3.483111E-02   1.510639E-02   3.717343E-04  -1.091056E-03  -2.694246E-04
   6.600   3.836115E-02   1.850454E-02   3.040689E-04  -1.608936E-03  -1.743379E-04   3.211808E-02   1.525290E-02   7.447187E-04  -1.095749E-03  -3.131323E-04
   6.700   3.522717E-02   1.846304E-02   7.004181E-04  -1.590403E-03  -2.179417E-04   2.945425E-02   1.522413E-02   1.103304E-03  -1.076170E-03  -3.510302E-04
   6.800   3.217034E-02   1.821126E-02   1.076243E-03  -1.542903E-03  -2.582526E-04   2.686217E-02   1.502568E-02   1.435896E-03  -1.034356E-03  -3.821766E-04
   6.900   2.921424E-02   1.776324E-02   1.418875E-03  -1.469750E-03  -2.935057E-04   2.436172E-02   1.466824E-02   1.732518E-03  -9.731820E-04  -4.058846E-04
   7.000   2.637948E-02   1.713851E-02   1.717970E-03  -1.375144E-03  -3.223346E-04   2.196992E-02   1.416689E-02   1.985221E-03  -8.961564E-04  -4.217556E-04
   7.100   2.368341E-02   1.636088E-02   1.965865E-03  -1.263865E-03  -3.438118E-04   1.970074E-02   1.354018E-02   2.188351E-03  -8.071919E-04  -4.296943E-04
   7.200   2.114000E-02   1.545712E-02   2.157748E-03  -1.140963E-03  -3.574589E-04   1.756508E-02   1.280914E-02   2.338659E-03  -7.103656E-04  -4.299040E-04
   7.300   1.875975E-02   1.445564E-02   2.291634E-03  -1.011461E-03  -3.632271E-04   1.557082E-02   1.199627E-02   2.435265E-03  -6.096911E-04  -4.228645E-04
   7.400   1.654977E-02   1.338519E-02   2.368178E-03  -8.800990E-04  -3.614544E-04   1.372296E-02   1.112456E-02   2.479497E-03  -5.089163E-04  -4.092943E-04
   7.500   1.451392E-02   1.227374E-02   2.390360E-03  -7.511163E-04  -3.528022E-04   1.202376E-02   1.021653E-02   2.474607E-03  -4.113582E-04  -3.901005E-04
   7.600   1.265301E-02   1.114748E-02   2.363065E-03  -6.280969E-04  -3.381804E-04   1.047306E-02   9.293489E-03   2.425424E-03  -3.197817E-04  -3.663217E-04
   7.700   1.096512E-02   1.003006E-02   2.292609E-03  -5.138748E-04  -3.186663E-04   9.068462E-03   8.374834E-03   2.337948E-03  -2.363272E-04  -3.390671E-04
   7.800   9.445853E-03   8.941990E-03   2.186247E-03  -4.104963E-04  -2.954239E-04   7.805686E-03   7.477595E-03   2.218931E-03  -1.624844E-04  -3.094578E-04
   7.900   8.088784E-03   7.900344E-03   2.051691E-03  -3.192369E-04  -2.696292E-04   6.678842E-03   6.616095E-03   2.075470E-03  -9.910939E-05  -2.785726E-04
   8.000   6.885767E-03   6.918573E-03   1.896674E-03  -2.406606E-04  -2.424059E-04   5.680750E-03   5.801799E-03   1.914631E-03  -4.647656E-05  -2.474029E-04
   8.100   5.827339E-03   6.006557E-03   1.728583E-03  -1.747126E-04  -2.147741E-04   4.803243E-03   5.043293E-03   1.743136E-03  -4.357969E-06  -2.168174E-04
   8.200   4.903085E-03   5.170788E-03   1.554161E-03  -1.208322E-04  -1.876131E-04   4.037453E-03   4.346404E-03   1.567106E-03   2.788057E-05  -1.875385E-04
   8.300   4.101982E-03   4.414679E-03   1.379301E-03  -7.807630E-05  -1.616398E-04   3.374084E-03   3.714415E-03   1.391881E-03   5.117522E-05  -1.601304E-04
   8.400   3.412723E-03   3.738946E-03   1.208915E-03  -4.524140E-05  -1.373998E-04   2.803659E-03   3.148350E-03   1.221905E-03   6.666035E-05  -1.349976E-04
   8.500   2.823999E-03   3.142050E-03   1.046884E-03  -2.097783E-05  -1.152710E-04   2.316739E-03   2.647321E-03   1.060686E-03   7.557215E-05  -1.123920E-04
   8.600   2.324740E-03   2.620646E-03   8.960704E-04  -3.888964E-06  -9.547609E-05   1.904110E-03   2.208884E-03   9.108035E-04   7.916474E-05  -9.242844E-05
   8.700   1.904321E-03   2.170037E-03   7.583851E-04   7.387639E-06  -7.810221E-05   1.556938E-03   1.829404E-03   7.739675E-04   7.864199E-05  -7.510422E-05
