 Z=  54 A= 108  Xe beta2= 0.20 nrho= 182
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.479757E-02  -3.723801E-16  -6.245005E-16  -6.755005E-16  -1.273136E-15   6.920355E-02  -3.723801E-16  -5.620504E-16  -6.129542E-16  -9.155134E-16
   0.100   7.487791E-02  -3.935473E-05   1.361656E-08   6.323548E-12  -1.587843E-15   6.927028E-02  -3.027085E-05   1.038500E-08   4.177908E-12  -1.645063E-15
   0.200   7.511595E-02  -1.549013E-04   2.160259E-07   4.023432E-10  -2.767997E-14   6.946822E-02  -1.192798E-04   1.647848E-07   2.659365E-10  -9.120802E-14
   0.300   7.550289E-02  -3.392291E-04   1.078285E-06   4.537845E-09  -6.446931E-13   6.979066E-02  -2.617123E-04   8.227455E-07   3.001210E-09  -2.250747E-12
   0.400   7.602444E-02  -5.804541E-04   3.341130E-06   2.514490E-08  -5.896636E-12   7.022675E-02  -4.490267E-04   2.550324E-06   1.664451E-08  -2.169983E-11
   0.500   7.666147E-02  -8.628930E-04   7.952008E-06   9.421547E-08  -3.130926E-11   7.076192E-02  -6.699115E-04   6.072945E-06   6.243534E-08  -1.236129E-10
   0.600   7.739079E-02  -1.167958E-03   1.598374E-05   2.751962E-07  -1.153643E-10   7.137843E-02  -9.108919E-04   1.221446E-05   1.826228E-07  -5.025282E-10
   0.700   7.818614E-02  -1.475221E-03   2.854091E-05   6.760014E-07  -3.220402E-10   7.205610E-02  -1.157055E-03   2.182690E-05   4.493524E-07  -1.612436E-09
   0.800   7.901923E-02  -1.763598E-03   4.666084E-05   1.461105E-06  -7.047280E-10   7.277311E-02  -1.392857E-03   3.571612E-05   9.731449E-07  -4.334837E-09
   0.900   7.986096E-02  -2.012582E-03   7.121629E-05   2.860864E-06  -1.181458E-09   7.350679E-02  -1.602971E-03   5.456858E-05   1.909800E-06  -1.014308E-08
   1.000   8.068253E-02  -2.203455E-03   1.028265E-04   5.176274E-06  -1.252709E-09   7.423451E-02  -1.773132E-03   7.888431E-05   3.464575E-06  -2.118931E-08
   1.100   8.145664E-02  -2.320431E-03   1.417825E-04   8.777547E-06   5.174620E-10   7.493451E-02  -1.890937E-03   1.089205E-04   5.892589E-06  -4.021290E-08
   1.200   8.215857E-02  -2.351633E-03   1.879911E-04   1.409527E-05   7.332798E-09   7.558673E-02  -1.946561E-03   1.446491E-04   9.494610E-06  -7.015381E-08
   1.300   8.276707E-02  -2.289879E-03   2.409407E-04   2.160340E-05   2.536187E-08   7.617348E-02  -1.933341E-03   1.857305E-04   1.460763E-05  -1.133583E-07
   1.400   8.326526E-02  -2.133204E-03   2.996903E-04   3.179393E-05   6.531013E-08   7.668010E-02  -1.848216E-03   2.315045E-04   2.159003E-05  -1.702920E-07
   1.500   8.364113E-02  -1.885095E-03   3.628811E-04   4.514373E-05   1.443119E-07   7.709549E-02  -1.691976E-03   2.809979E-04   3.080134E-05  -2.377276E-07
   1.600   8.388804E-02  -1.554414E-03   4.287702E-04   6.207490E-05   2.880078E-07   7.741243E-02  -1.469318E-03   3.329475E-04   4.257725E-05  -3.064531E-07
   1.700   8.400483E-02  -1.155002E-03   4.952830E-04   8.291035E-05   5.325848E-07   7.762788E-02  -1.188686E-03   3.858368E-04   5.720061E-05  -3.586373E-07
   1.800   8.399579E-02  -7.049830E-04   5.600820E-04   1.078272E-04   9.264751E-07   7.774297E-02  -8.619166E-04   4.379435E-04   7.486964E-05  -3.650951E-07
   1.900   8.387029E-02  -2.257910E-04   6.206494E-04   1.368112E-04   1.531340E-06   7.776293E-02  -5.036663E-04   4.873946E-04   9.566488E-05  -2.827934E-07
   2.000   8.364226E-02   2.590325E-04   6.743789E-04   1.696146E-04   2.421933E-06   7.769678E-02  -1.306790E-04   5.322288E-04   1.195166E-04  -5.302075E-08
   2.100   8.332942E-02   7.252018E-04   7.186773E-04   2.057224E-04   3.684443E-06   7.755686E-02   2.391075E-04   5.704632E-04   1.461748E-04   3.993031E-07
   2.200   8.295219E-02   1.149144E-03   7.510703E-04   2.443287E-04   5.412971E-06   7.735819E-02   5.875601E-04   6.001631E-04   1.751833E-04   1.164697E-06
   2.300   8.253263E-02   1.509464E-03   7.693138E-04   2.843274E-04   7.703929E-06   7.711762E-02   8.974121E-04   6.195159E-04   2.058614E-04   2.346135E-06
   2.400   8.209302E-02   1.788326E-03   7.715068E-04   3.243196E-04   1.064830E-05   7.685286E-02   1.153330E-03   6.269085E-04   2.372942E-04   4.053694E-06
   2.500   8.165454E-02   1.972669E-03   7.562050E-04   3.626391E-04   1.432192E-05   7.658142E-02   1.342925E-03   6.210072E-04   2.683341E-04   6.396699E-06
   2.600   8.123587E-02   2.055178E-03   7.225310E-04   3.973979E-04   1.877432E-05   7.631941E-02   1.457649E-03   6.008419E-04   2.976162E-04   9.473467E-06
   2.700   8.085178E-02   2.034922E-03   6.702778E-04   4.265506E-04   2.401656E-05   7.608038E-02   1.493511E-03   5.658911E-04   3.235879E-04   1.335907E-05
   2.800   8.051200E-02   1.917635E-03   5.999993E-04   4.479777E-04   3.000943E-05   7.587423E-02   1.451558E-03   5.161658E-04   3.445558E-04   1.809178E-05
   2.900   8.022020E-02   1.715585E-03   5.130818E-04   4.595838E-04   3.665269E-05   7.570613E-02   1.338073E-03   4.522882E-04   3.587473E-04   2.365931E-05
   3.000   7.997329E-02   1.447030E-03   4.117879E-04   4.594078E-04   4.377703E-05   7.557577E-02   1.164467E-03   3.755574E-04   3.643884E-04   2.998604E-05
   3.100   7.976104E-02   1.135285E-03   2.992647E-04   4.457391E-04   5.113980E-05   7.547679E-02   9.468404E-04   2.879970E-04   3.597946E-04   3.692269E-05
   3.200   7.956620E-02   8.074498E-04   1.795091E-04   4.172337E-04   5.842564E-05   7.539653E-02   7.052333E-04   1.923735E-04   3.434703E-04   4.424003E-05
