 Z=  28 A=  48  Ni beta2= 0.00 nrho= 147
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.142100E-02  -4.809910E-16  -6.661338E-16  -1.075797E-15   2.574881E-16   9.133573E-02  -4.809910E-16  -7.077672E-16  -1.000742E-15  -3.576224E-16
   0.100   9.126325E-02  -4.170812E-13  -8.743006E-16  -7.255376E-16  -1.916856E-15   9.119341E-02  -6.764285E-13  -1.394718E-15  -8.381210E-16  -1.215916E-15
   0.200   9.079558E-02  -1.641762E-12  -3.663736E-15  -7.005191E-16  -2.031295E-15   9.077225E-02  -2.662021E-12  -9.117707E-15  -1.000741E-16  -3.805102E-15
   0.300   9.003455E-02  -3.601226E-12  -1.521699E-14  -1.013251E-15  -6.437203E-16   9.008936E-02  -5.833164E-12  -4.175826E-14  -1.175871E-15  -4.577567E-16
   0.400   8.900698E-02  -6.178174E-12  -4.563017E-14  -5.754264E-16  -1.859637E-16   8.917249E-02  -9.991285E-12  -1.282516E-13  -3.127317E-16  -1.487709E-15
   0.500   8.774893E-02  -9.219077E-12  -1.071435E-13   8.756488E-17  -1.831027E-15   8.805877E-02  -1.487719E-11  -3.033199E-13   2.126576E-16  -1.130087E-15
   0.600   8.630416E-02  -1.254344E-11  -2.137249E-13   7.130283E-16  -1.387575E-15   8.679324E-02  -2.018645E-11  -6.073475E-13   2.952188E-15  -2.503357E-15
   0.700   8.472236E-02  -1.595531E-11  -3.790301E-13   2.426798E-15  -8.153791E-16   8.542684E-02  -2.558897E-11  -1.079741E-12   7.943386E-15   2.431832E-16
   0.800   8.305699E-02  -1.925523E-11  -6.152682E-13   6.154560E-15  -5.292812E-16   8.401427E-02  -3.075025E-11  -1.756428E-12   1.811342E-14  -3.290126E-16
   0.900   8.136302E-02  -2.225246E-11  -9.317234E-13   1.275945E-14  -4.148420E-16   8.261164E-02  -3.535139E-11  -2.665097E-12   3.578902E-14  -9.441232E-16
   1.000   7.969439E-02  -2.477651E-11  -1.332892E-12   2.314215E-14  -1.258831E-15   8.127400E-02  -3.910973E-11  -3.821131E-12   6.345952E-14  -8.582938E-17
   1.100   7.810161E-02  -2.668659E-11  -1.818649E-12   3.876622E-14   4.005371E-16   8.005290E-02  -4.179436E-11  -5.225258E-12   1.041897E-13   3.747883E-15
   1.200   7.662931E-02  -2.788026E-11  -2.381990E-12   6.050733E-14   2.016990E-15   7.899409E-02  -4.324162E-11  -6.860949E-12   1.618574E-13   9.212353E-15
   1.300   7.531404E-02  -2.829769E-11  -3.010613E-12   9.065467E-14   2.346003E-15   7.813535E-02  -4.336185E-11  -8.693608E-12   2.392148E-13   1.627897E-14
   1.400   7.418239E-02  -2.792475E-11  -3.685135E-12   1.290956E-13   5.335726E-15   7.750467E-02  -4.214440E-11  -1.067073E-11   3.374876E-13   2.978279E-14
   1.500   7.324950E-02  -2.679176E-11  -4.381828E-12   1.778067E-13   8.683072E-15   7.711871E-02  -3.965631E-11  -1.272479E-11   4.584397E-13   4.438809E-14
   1.600   7.251807E-02  -2.497031E-11  -5.071755E-12   2.355120E-13   1.260261E-14   7.698181E-02  -3.603504E-11  -1.477396E-11   6.003949E-13   7.080924E-14
   1.700   7.197803E-02  -2.256721E-11  -5.723880E-12   3.028744E-13   1.959771E-14   7.708533E-02  -3.147912E-11  -1.672878E-11   7.608388E-13   1.070149E-13
   1.800   7.160678E-02  -1.971613E-11  -6.305977E-12   3.781427E-13   2.885298E-14   7.740770E-02  -2.623308E-11  -1.849429E-11   9.355432E-13   1.500297E-13
   1.900   7.137005E-02  -1.656870E-11  -6.786446E-12   4.594279E-13   4.049716E-14   7.791488E-02  -2.056995E-11  -1.997933E-11   1.118041E-12   2.090231E-13
   2.000   7.122352E-02  -1.328398E-11  -7.136833E-12   5.442783E-13   5.630407E-14   7.856140E-02  -1.477553E-11  -2.109785E-11   1.300801E-12   2.783733E-13
   2.100   7.111483E-02  -1.001867E-11  -7.332968E-12   6.296666E-13   7.375605E-14   7.929202E-02  -9.127689E-12  -2.177786E-11   1.473967E-12   3.655187E-13
   2.200   7.098615E-02  -6.918000E-12  -7.356844E-12   7.121026E-13   9.476994E-14   8.004376E-02  -3.882699E-12  -2.196389E-11   1.628081E-12   4.645658E-13
   2.300   7.077712E-02  -4.107461E-12  -7.197909E-12   7.873959E-13   1.208621E-13   8.074840E-02   7.417347E-13  -2.162319E-11   1.755426E-12   5.756576E-13
