 Z=  20 A=  32  Ca beta2= 0.00 nrho= 135
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   4.911133E-02  -2.482534E-16  -4.475587E-16  -4.190605E-16  -2.932504E-16   1.114870E-01  -6.051177E-16  -6.661338E-16  -1.501112E-15  -7.438546E-16
   0.100   4.924487E-02  -4.779513E-09  -1.345799E-14  -3.690234E-16  -1.487709E-15   1.112372E-01  -1.436381E-08  -3.247402E-14  -1.000742E-15  -5.292812E-16
   0.200   4.964203E-02  -1.860838E-08  -2.054398E-13  -7.005191E-16  -5.006714E-16   1.104985E-01  -5.564075E-08  -4.947917E-13  -1.050779E-15  -1.087172E-15
   0.300   5.029250E-02  -4.002869E-08  -1.008464E-12  -3.752781E-16  -9.798854E-16   1.093014E-01  -1.186365E-07  -2.410155E-12  -6.254634E-16  -2.245869E-15
   0.400   5.117929E-02  -6.683782E-08  -3.055931E-12  -5.879356E-16  -4.649091E-16   1.076953E-01  -1.954921E-07  -7.226469E-12  -3.752781E-16  -1.502014E-15
   0.500   5.227901E-02  -9.639655E-08  -7.068221E-12  -1.200890E-15  -8.511413E-16   1.057449E-01  -2.767691E-07  -1.648053E-11   7.505561E-16  -1.144392E-16
   0.600   5.356223E-02  -1.259992E-07  -1.371640E-11  -2.601928E-15  -5.650434E-16   1.035273E-01  -3.527630E-07  -3.141306E-11   4.753522E-15   1.101477E-15
   0.700   5.499408E-02  -1.532550E-07  -2.348678E-11  -5.791791E-15   5.006714E-17   1.011275E-01  -4.148681E-07  -5.260486E-11   1.403540E-14  -8.296840E-16
   0.800   5.653484E-02  -1.764269E-07  -3.656674E-11  -1.137093E-14  -1.366118E-15   9.863340E-02  -4.568127E-07  -7.970412E-11   3.062269E-14  -4.005371E-16
   0.900   5.814070E-02  -1.946816E-07  -5.277132E-11  -2.169107E-14   1.029953E-15   9.613116E-02  -4.755983E-07  -1.113030E-10   5.953161E-14   1.459099E-15
   1.000   5.976469E-02  -2.082121E-07  -7.152342E-11  -3.762788E-14  -1.244526E-15   9.370058E-02  -4.720130E-07  -1.449981E-10   1.059660E-13   7.152448E-16
   1.100   6.135766E-02  -2.182161E-07  -9.189260E-11  -6.212103E-14  -1.387575E-15   9.141075E-02  -4.506469E-07  -1.776434E-10   1.754050E-13   3.461785E-15
   1.200   6.286942E-02  -2.267279E-07  -1.126893E-10  -9.699687E-14  -1.015648E-15   8.931652E-02  -4.193958E-07  -2.057705E-10   2.738154E-13   7.738949E-15
   1.300   6.424990E-02  -2.363238E-07  -1.326036E-10  -1.447447E-13  -1.916856E-15   8.745576E-02  -3.885123E-07  -2.261255E-10   4.057882E-13   1.869650E-14
   1.400   6.545044E-02  -2.497379E-07  -1.503685E-10  -2.068032E-13  -3.347346E-15   8.584775E-02  -3.693151E-07  -2.362425E-10   5.780283E-13   2.966836E-14
   1.500   6.642510E-02  -2.694356E-07  -1.649250E-10  -2.847610E-13  -5.950837E-15   8.449257E-02  -3.727153E-07  -2.349682E-10   7.912613E-13   4.689145E-14
   1.600   6.713191E-02  -2.972014E-07  -1.755642E-10  -3.801066E-13  -7.023704E-15   8.337172E-02  -4.077409E-07  -2.228500E-10   1.045800E-12   7.395631E-14
   1.700   6.753412E-02  -3.337934E-07  -1.820262E-10  -4.913391E-13  -9.827464E-15   8.244970E-02  -4.802425E-07  -2.023135E-10   1.339105E-12   1.092322E-13
   1.800   6.760133E-02  -3.787126E-07  -1.845363E-10  -6.181580E-13  -1.353243E-14   8.167665E-02  -5.919396E-07  -1.775821E-10   1.665221E-12   1.570821E-13
   1.900   6.731050E-02  -4.301171E-07  -1.837741E-10  -7.578115E-13  -1.952618E-14   8.099163E-02  -7.399274E-07  -1.543268E-10   2.015243E-12   2.178493E-13
   2.000   6.664671E-02  -4.848982E-07  -1.807756E-10  -9.075975E-13  -2.540550E-14   8.032656E-02  -9.167069E-07  -1.390722E-10   2.375385E-12   2.947667E-13
   2.100   6.560376E-02  -5.389114E-07  -1.767808E-10  -1.062862E-12  -3.254364E-14   7.961037E-02  -1.110738E-06  -1.384239E-10   2.732350E-12   3.843153E-13
   2.200   6.418439E-02  -5.873408E-07  -1.730481E-10  -1.218115E-12  -4.149850E-14   7.877318E-02  -1.307455E-06  -1.582047E-10   3.067435E-12   4.915878E-13
   2.300   6.240030E-02  -6.251544E-07  -1.706572E-10  -1.369365E-12  -5.215565E-14   7.775036E-02  -1.490631E-06  -2.026173E-10   3.363817E-12   6.155826E-13
   2.400   6.027187E-02  -6.476030E-07  -1.703349E-10  -1.510494E-12  -6.262684E-14   7.648596E-02  -1.643930E-06  -2.735381E-10   3.603720E-12   7.536678E-13
   2.500   5.782744E-02  -6.507054E-07  -1.723234E-10  -1.635499E-12  -7.570151E-14   7.493565E-02  -1.752492E-06  -3.700456E-10   3.771232E-12   9.067159E-13
   2.600   5.510249E-02  -6.316677E-07  -1.763125E-10  -1.740890E-12  -8.771047E-14   7.306878E-02  -1.804361E-06  -4.882561E-10   3.854268E-12   1.065157E-12
   2.700   5.213844E-02  -5.891918E-07  -1.814491E-10  -1.820762E-12  -1.034673E-13   7.086959E-02  -1.791623E-06  -6.214937E-10   3.843673E-12   1.228361E-12
   2.800   4.898130E-02  -5.236420E-07  -1.864209E-10  -1.873476E-12  -1.161057E-13   6.833757E-02  -1.711133E-06  -7.607951E-10   3.734880E-12   1.393168E-12
   2.900   4.568018E-02  -4.370531E-07  -1.896077E-10  -1.895655E-12  -1.303105E-13   6.548688E-02  -1.564778E-06  -8.956892E-10   3.529765E-12   1.553869E-12
   3.000   4.228572E-02  -3.329839E-07  -1.892785E-10  -1.887180E-12  -1.413467E-13   6.234511E-02  -1.359258E-06  -1.015169E-09   3.234985E-12   1.701381E-12
   3.100   3.884848E-02  -2.162332E-07  -1.838117E-10  -1.847269E-12  -1.538420E-13   5.895127E-02  -1.105437E-06  -1.108748E-09   2.862308E-12   1.836620E-12
   3.200   3.541748E-02  -9.245159E-08  -1.719080E-10  -1.777886E-12  -1.643132E-13   5.535345E-02  -8.173420E-07  -1.167468E-09   2.428212E-12   1.950144E-12
   3.300   3.203878E-02   3.230890E-08  -1.527698E-10  -1.681396E-12  -1.724455E-13   5.160609E-02  -5.109314E-07  -1.184770E-09   1.952197E-12   2.039027E-12
   3.400   2.875431E-02   1.520631E-07  -1.262252E-10  -1.561219E-12  -1.780030E-13   4.776717E-02  -2.027673E-07  -1.157106E-09   1.456054E-12   2.100724E-12
   3.500   2.560086E-02   2.613325E-07  -9.278051E-11  -1.421259E-12  -1.812180E-13   4.389549E-02   9.128239E-08  -1.084255E-09   9.612935E-13   2.134054E-12
   3.600   2.260943E-02   3.555184E-07  -5.359646E-11  -1.266101E-12  -1.820870E-13   4.004808E-02   3.571868E-07  -9.693040E-10   4.895815E-13   2.135013E-12
   3.700   1.980475E-02   4.311785E-07  -1.039245E-11  -1.101132E-12  -1.796767E-13   3.627807E-02   5.836507E-07  -8.183160E-10   5.908128E-14   2.105373E-12
   3.800   1.720512E-02   4.861902E-07   3.470848E-11  -9.311243E-13  -1.756963E-13   3.263287E-02   7.627092E-07  -6.397388E-10  -3.150772E-13   2.047810E-12
