 Z=  88 A= 194  Ra beta2= 0.29 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.572327E-02  -4.344435E-16  -6.869505E-16  -8.631396E-16  -9.584281E-16   6.872761E-02  -3.878960E-16  -4.787837E-16  -6.254634E-16  -2.388918E-15
   0.100   8.569878E-02   4.553918E-05   2.399148E-08  -3.178668E-12  -2.131430E-15   6.869506E-02   1.111740E-05  -1.283910E-08  -1.644781E-12   2.560576E-15
   0.200   8.562638E-02   1.790270E-04   3.780567E-07  -2.045363E-10  -2.985575E-13   6.859914E-02   4.357343E-05  -2.046304E-07  -1.054467E-10   2.984288E-13
   0.300   8.550926E-02   3.912865E-04   1.865781E-06  -2.350035E-09  -7.601751E-12   6.844492E-02   9.475436E-05  -1.029102E-06  -1.206281E-09   7.530984E-12
   0.400   8.535255E-02   6.677147E-04   5.689444E-06  -1.335197E-08  -7.626305E-11   6.824051E-02   1.605460E-04  -3.221388E-06  -6.812600E-09   7.354515E-11
   0.500   8.516306E-02   9.892667E-04   1.326223E-05  -5.158842E-08  -4.568829E-10   6.799658E-02   2.356723E-04  -7.763995E-06  -2.612245E-08   4.256920E-10
   0.600   8.494897E-02   1.333731E-03   2.597847E-05  -1.561249E-07  -1.974567E-09   6.772571E-02   3.141228E-04  -1.583517E-05  -7.833462E-08   1.766272E-09
   0.700   8.471935E-02   1.677201E-03   4.497011E-05  -3.988658E-07  -6.808072E-09   6.744168E-02   3.896300E-04  -2.873755E-05  -1.980051E-07   5.813698E-09
   0.800   8.448381E-02   1.995646E-03   7.087896E-05  -8.991972E-07  -1.988113E-08   6.715871E-02   4.561522E-04  -4.780648E-05  -4.409986E-07   1.612795E-08
   0.900   8.425201E-02   2.266464E-03   1.036725E-04  -1.840066E-06  -5.109658E-08   6.689067E-02   5.083214E-04  -7.429996E-05  -8.902738E-07   3.921326E-08
   1.000   8.403320E-02   2.469915E-03   1.425256E-04  -3.483775E-06  -1.186276E-07   6.665040E-02   5.418192E-04  -1.092753E-04  -1.660449E-06   8.583233E-08
   1.100   8.383588E-02   2.590351E-03   1.857832E-04  -6.185160E-06  -2.534162E-07   6.644908E-02   5.536537E-04  -1.534605E-04  -2.899907E-06   1.724113E-07
   1.200   8.366737E-02   2.617157E-03   2.310095E-04  -1.039948E-05  -5.049071E-07   6.629576E-02   5.423227E-04  -2.071316E-04  -4.789170E-06   3.223768E-07
   1.300   8.353355E-02   2.545363E-03   2.751197E-04  -1.668229E-05  -9.478691E-07   6.619698E-02   5.078568E-04  -2.700076E-04  -7.534499E-06   5.672521E-07
   1.400   8.343868E-02   2.375895E-03   3.145828E-04  -2.567890E-05  -1.689932E-06   6.615661E-02   4.517517E-04  -3.411767E-04  -1.135607E-05   9.473581E-07
   1.500   8.338518E-02   2.115461E-03   3.456770E-04  -3.810198E-05  -2.879223E-06   6.617579E-02   3.768056E-04  -4.190630E-04  -1.647074E-05   1.512005E-06
   1.600   8.337364E-02   1.776105E-03   3.647727E-04  -5.469680E-05  -4.711255E-06   6.625298E-02   2.868842E-04  -5.014432E-04  -2.307004E-05   2.319127E-06
   1.700   8.340280E-02   1.374457E-03   3.686217E-04  -7.619510E-05  -7.434023E-06   6.638419E-02   1.866399E-04  -5.855158E-04  -3.129504E-05   3.434379E-06
