 Z=  56 A= 112  Ba beta2= 0.25 nrho= 184
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.815601E-02  -4.189276E-16  -5.620504E-16  -1.063288E-15   1.401880E-15   7.205357E-02  -3.878960E-16  -5.204170E-16  -7.130283E-16   4.720616E-16
   0.100   7.820594E-02  -4.151100E-05  -5.099979E-09   1.221973E-11   4.234249E-15   7.209520E-02  -3.151078E-05  -2.945108E-09   8.446358E-12   1.215916E-15
   0.200   7.835395E-02  -1.632756E-04  -8.110374E-08   7.771916E-10   6.824008E-13   7.221873E-02  -1.241061E-04  -4.689096E-08   5.371944E-10   4.212649E-13
   0.300   7.859476E-02  -3.571479E-04  -4.063640E-07   8.759406E-09   1.736793E-11   7.242013E-02  -2.720778E-04  -2.354040E-07   6.054492E-09   1.072272E-11
   0.400   7.891979E-02  -6.100732E-04  -1.265378E-06   4.849038E-08   1.714995E-10   7.269286E-02  -4.662508E-04  -7.350081E-07   3.351677E-08   1.059811E-10
   0.500   7.931751E-02  -9.048415E-04  -3.028955E-06   1.814700E-07   1.007029E-09   7.302810E-02  -6.944731E-04  -1.765404E-06   1.254361E-07   6.231259E-10
   0.600   7.977382E-02  -1.221085E-03  -6.125382E-06   5.293107E-07   4.251206E-09   7.341507E-02  -9.422667E-04  -3.584688E-06   3.658916E-07   2.634633E-09
   0.700   8.027263E-02  -1.536469E-03  -1.100224E-05   1.298150E-06   1.427611E-08   7.384145E-02  -1.193609E-03  -6.468925E-06   8.974500E-07   8.863372E-09
   0.800   8.079646E-02  -1.828002E-03  -1.807929E-05   2.800971E-06   4.050900E-08   7.429377E-02  -1.431802E-03  -1.068583E-05   1.936714E-06   2.520137E-08
   0.900   8.132707E-02  -2.073412E-03  -2.769405E-05   5.474399E-06   1.009811E-07   7.475794E-02  -1.640394E-03  -1.646299E-05   3.786187E-06   6.296429E-08
   1.000   8.184614E-02  -2.252487E-03  -4.004305E-05   9.886760E-06   2.270957E-07   7.521973E-02  -1.804094E-03  -2.395192E-05   6.840331E-06   1.419520E-07
   1.100   8.233599E-02  -2.348335E-03  -5.512358E-05   1.673478E-05   4.695475E-07   7.566527E-02  -1.909648E-03  -3.319036E-05   1.158410E-05   2.942975E-07
   1.200   8.278019E-02  -2.348461E-03  -7.268168E-05   2.682708E-05   9.051434E-07   7.608153E-02  -1.946618E-03  -4.406624E-05   1.858284E-05   5.689814E-07
   1.300   8.316421E-02  -2.245621E-03  -9.217354E-05   4.105372E-05   1.644089E-06   7.645678E-02  -1.908038E-03  -5.628742E-05   2.846300E-05   1.036775E-06
   1.400   8.347593E-02  -2.038387E-03  -1.127473E-04   6.034210E-05   2.837130E-06   7.678101E-02  -1.790890E-03  -6.936207E-05   4.188421E-05   1.795275E-06
   1.500   8.370613E-02  -1.731385E-03  -1.332521E-04   8.560084E-05   4.681791E-06   7.704625E-02  -1.596396E-03  -8.259433E-05   5.950340E-05   2.973600E-06
   1.600   8.384879E-02  -1.335192E-03  -1.522786E-04   1.176542E-04   7.426894E-06   7.724691E-02  -1.330077E-03  -9.509954E-05   8.193298E-05   4.736286E-06
   1.700   8.390134E-02  -8.658752E-04  -1.682341E-04   1.571704E-04   1.137450E-05   7.737991E-02  -1.001594E-03  -1.058418E-04   1.096949E-04   7.285897E-06
   1.800   8.386470E-02  -3.442046E-04  -1.794511E-04   2.045887E-04   1.687850E-05   7.744484E-02  -6.243533E-04  -1.136953E-04   1.431733E-04   1.086390E-05
   1.900   8.374326E-02   2.054458E-04  -1.843240E-04   2.600483E-04   2.433929E-05   7.744395E-02  -2.148859E-04  -1.175277E-04   1.825677E-04   1.574942E-05
   2.000   8.354454E-02   7.564391E-04  -1.814656E-04   3.233257E-04   3.419404E-05   7.738203E-02   2.079685E-04  -1.163025E-04   2.278497E-04   2.225561E-05
   2.100   8.327886E-02   1.281400E-03  -1.698711E-04   3.937823E-04   4.690248E-05   7.726616E-02   6.240494E-04  -1.091931E-04   2.787247E-04   3.072339E-05
