 Z=  38 A=  70  Sr beta2=-0.23 nrho= 162
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.389350E-02  -4.654752E-16  -5.828671E-16  -6.755005E-16  -1.645063E-15   7.688963E-02  -3.878960E-16  -6.453171E-16  -4.628430E-16  -2.131430E-15
   0.100   8.386975E-02  -4.700218E-05  -8.190326E-09   5.014991E-12  -1.430490E-17   7.697741E-02  -3.528966E-05   1.752461E-08  -1.731083E-12   1.430490E-16
   0.200   8.379855E-02  -1.853732E-04  -1.298599E-07   3.185861E-10  -1.028522E-14   7.723681E-02  -1.394485E-04   2.787586E-07  -1.112123E-10   2.880291E-13
   0.300   8.368004E-02  -4.073402E-04  -6.476285E-07   3.582976E-09  -2.814917E-13   7.765614E-02  -3.074241E-04   1.397368E-06  -1.275050E-09   7.313636E-12
   0.400   8.351450E-02  -7.003884E-04  -2.004905E-06   1.977662E-08  -3.018934E-12   7.821652E-02  -5.310530E-04   4.354797E-06  -7.223540E-09   7.176286E-11
   0.500   8.330244E-02  -1.047902E-03  -4.768785E-06   7.374216E-08  -1.966885E-11   7.889275E-02  -7.994353E-04   1.043746E-05  -2.781151E-08   4.180010E-10
   0.600   8.304468E-02  -1.430026E-03  -9.586067E-06   2.141716E-07  -9.288454E-11   7.965448E-02  -1.099437E-03   2.114774E-05  -8.382210E-08   1.747365E-09
   0.700   8.274250E-02  -1.824708E-03  -1.713883E-05   5.227453E-07  -3.503044E-10   8.046763E-02  -1.416302E-03   3.808903E-05  -2.131539E-07   5.800521E-09
   0.800   8.239774E-02  -2.208883E-03  -2.810589E-05   1.122071E-06  -1.116997E-09   8.129599E-02  -1.734344E-03   6.282662E-05  -4.780458E-07   1.624256E-08
   0.900   8.201296E-02  -2.559738E-03  -4.313526E-05   2.181193E-06  -3.123690E-09   8.210297E-02  -2.037697E-03   9.672863E-05  -9.726262E-07   3.988898E-08
   1.000   8.159156E-02  -2.855997E-03  -6.283070E-05   3.917746E-06  -7.855591E-09   8.285332E-02  -2.311095E-03   1.407942E-04  -1.829657E-06   8.822586E-08
   1.100   8.113785E-02  -3.079178E-03  -8.775267E-05   6.596213E-06  -1.808881E-08   8.351484E-02  -2.540637E-03   1.954794E-04  -3.224963E-06   1.791007E-07
   1.200   8.065710E-02  -3.214729E-03  -1.184309E-04   1.052224E-05  -3.865544E-08   8.405991E-02  -2.714530E-03   2.605343E-04  -5.377770E-06   3.383819E-07
   1.300   8.015550E-02  -3.252998E-03  -1.553834E-04   1.603340E-05  -7.746238E-08   8.446680E-02  -2.823755E-03   3.348663E-04  -8.545155E-06   6.013181E-07
   1.400   7.964003E-02  -3.189978E-03  -1.991343E-04   2.348720E-05  -1.467624E-07   8.472060E-02  -2.862640E-03   4.164480E-04  -1.300907E-05   1.013279E-06
   1.500   7.911821E-02  -3.027756E-03  -2.502214E-04   3.324724E-05  -2.646399E-07   8.481381E-02  -2.829312E-03   5.022833E-04  -1.905497E-05   1.629550E-06
   1.600   7.859776E-02  -2.774656E-03  -3.091872E-04   4.566879E-05  -4.566308E-07   8.474646E-02  -2.725992E-03   5.884475E-04  -2.694216E-05   2.513875E-06
   1.700   7.808614E-02  -2.445028E-03  -3.765445E-04   6.108445E-05  -7.573512E-07   8.452575E-02  -2.559117E-03   6.702090E-04  -3.686687E-05   3.735527E-06
   1.800   7.758997E-02  -2.058694E-03  -4.527150E-04   7.979078E-05  -1.211962E-06   8.416524E-02  -2.339272E-03   7.422357E-04  -4.892077E-05   5.364782E-06
   1.900   7.711440E-02  -1.640062E-03  -5.379420E-04   1.020361E-04  -1.877269E-06   8.368365E-02  -2.080913E-03   7.988803E-04  -6.304869E-05   7.466876E-06
   2.000   7.666244E-02  -1.216946E-03  -6.321804E-04   1.280092E-04  -2.822214E-06   8.310325E-02  -1.801879E-03   8.345325E-04  -7.901031E-05   1.009467E-05
   2.100   7.623429E-02  -8.191470E-04  -7.349766E-04   1.578289E-04  -4.127543E-06   8.244804E-02  -1.522702E-03   8.440157E-04  -9.635128E-05   1.328052E-05
   2.200   7.582677E-02  -4.768669E-04  -8.453501E-04   1.915337E-04  -5.884404E-06   8.174177E-02  -1.265724E-03   8.229988E-04  -1.143892E-04   1.702796E-05
   2.300   7.543282E-02  -2.190529E-04  -9.616923E-04   2.290701E-04  -8.191724E-06   8.100603E-02  -1.054060E-03   7.683932E-04  -1.322190E-04   2.130409E-05
   2.400   7.504124E-02  -7.175531E-05  -1.081701E-03   2.702814E-04  -1.115225E-05   8.025839E-02  -9.104364E-04   6.786955E-04  -1.487405E-04   2.603351E-05
   2.500   7.463665E-02  -5.660508E-05  -1.202362E-03   3.148943E-04  -1.486722E-05   7.951090E-02  -8.559750E-04   5.542462E-04  -1.627099E-04   3.109486E-05
   2.600   7.419964E-02  -1.895045E-04  -1.319993E-03   3.625070E-04  -1.942986E-05   7.876889E-02  -9.089764E-04   3.973727E-04  -1.728125E-04   3.632065E-05
   2.700   7.370728E-02  -4.796126E-04  -1.430356E-03   4.125775E-04  -2.491786E-05   7.803040E-02  -1.083779E-03   2.123976E-04  -1.777532E-04   4.150115E-05
   2.800   7.313391E-02  -9.286926E-04  -1.528825E-03   4.644160E-04  -3.138526E-05   7.728596E-02  -1.389770E-03   5.501650E-06  -1.763583E-04   4.639249E-05
