id,max_depth,mss,msl,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
551,330,10,1,one_hot,standard,0.07000828013120387,0.023384641644266117,0.9691858219339959,0.024175330945822585,0.9691858219339959,0.12404015570732532,0.06695292114018768,0.9114238089974479,0.04550372792333751,0.9114221617324026,0.12475529821426093,0.06674979340647005,0.9111982085782282,0.045997715184211835,0.9111980721590356,E:\ML_Models_EXFOR\DT_B3\DT330_MSS10_MSL1_standard_one_hot_B3_v1\DT330_MSS10_MSL1_standard_one_hot_B3_v1.joblib,87.13978409767151,E:\ML_Models_EXFOR\DT_B3\DT330_MSS10_MSL1_standard_one_hot_B3_v1\scaler.pkl
526,320,5,1,one_hot,maxabs,0.05182944219448967,0.016435960073591174,0.9785196693079742,0.013978001987331573,0.9785196693079742,0.12993153850956973,0.07381129451513195,0.9031894405556476,0.04620951897830442,0.9031894030723684,0.1316907098045665,0.07575514695568304,0.9018469479635464,0.046503469894790594,0.9018462120960776,E:\ML_Models_EXFOR\DT_B3\DT320_MSS5_MSL1_maxabs_one_hot_B3_v1\DT320_MSS5_MSL1_maxabs_one_hot_B3_v1.joblib,88.5477135181427,E:\ML_Models_EXFOR\DT_B3\DT320_MSS5_MSL1_maxabs_one_hot_B3_v1\scaler.pkl
496,300,15,1,one_hot,quantilenormal,0.07949027627027389,0.027957941626145896,0.9628962052032868,0.02925251736117368,0.9628962052032868,0.12302640253489892,0.06342151589740196,0.9165652437331548,0.04636069251029026,0.9165647414737542,0.1231414458039874,0.06584229499607087,0.912817824585336,0.04584719257764358,0.9128178135275316,E:\ML_Models_EXFOR\DT_B3\DT300_MSS15_MSL1_quantilenormal_one_hot_B3_v1\DT300_MSS15_MSL1_quantilenormal_one_hot_B3_v1.joblib,88.99146604537964,E:\ML_Models_EXFOR\DT_B3\DT300_MSS15_MSL1_quantilenormal_one_hot_B3_v1\scaler.pkl
531,320,10,1,one_hot,maxabs,0.06993275382264569,0.023330864167959545,0.9692313892862509,0.024149252753643213,0.9692313892862509,0.12466875109474193,0.06714654351298832,0.9111485838113949,0.045545970945564514,0.9111485657211668,0.12629648724767692,0.0693048804039218,0.9092965487453872,0.045851050360889316,0.9092961814975912,E:\ML_Models_EXFOR\DT_B3\DT320_MSS10_MSL1_maxabs_one_hot_B3_v1\DT320_MSS10_MSL1_maxabs_one_hot_B3_v1.joblib,88.16014432907104,E:\ML_Models_EXFOR\DT_B3\DT320_MSS10_MSL1_maxabs_one_hot_B3_v1\scaler.pkl
536,320,15,1,one_hot,minmax,0.07947168005060087,0.027955982462430008,0.9629164016529634,0.029230453597026806,0.9629164016529634,0.12298106700835475,0.06448006158770016,0.9145950164915184,0.04606403760281155,0.9145927553307271,0.12231237356441445,0.06315166422225778,0.915956800450968,0.04601542838092471,0.9159567473995158,E:\ML_Models_EXFOR\DT_B3\DT320_MSS15_MSL1_minmax_one_hot_B3_v1\DT320_MSS15_MSL1_minmax_one_hot_B3_v1.joblib,88.17443799972534,E:\ML_Models_EXFOR\DT_B3\DT320_MSS15_MSL1_minmax_one_hot_B3_v1\scaler.pkl
556,330,15,1,one_hot,standard,0.07946684737241744,0.02790464741751546,0.9630094469051214,0.02926319559052115,0.9630094469051214,0.12190264887810573,0.06360587798058212,0.915358542150471,0.04583370046906099,0.9153567728672524,0.12258831036984345,0.06334008895601075,0.9151604018045228,0.04600413055541519,0.9151603105364582,E:\ML_Models_EXFOR\DT_B3\DT330_MSS15_MSL1_standard_one_hot_B3_v1\DT330_MSS15_MSL1_standard_one_hot_B3_v1.joblib,86.63151073455809,E:\ML_Models_EXFOR\DT_B3\DT330_MSS15_MSL1_standard_one_hot_B3_v1\scaler.pkl
521,320,2,1,one_hot,robust,0.0258202829389041,0.010791193023434394,0.9860062831667284,0.0,0.9860062831667284,0.13528404287833393,0.08092220671487567,0.8949304605587272,0.04748096642404298,0.894930448870263,0.1361073843527157,0.08283719692780613,0.8932469074352705,0.04758225997592258,0.8932410476305914,E:\ML_Models_EXFOR\DT_B3\DT320_MSS2_MSL1_robust_one_hot_B3_v1\DT320_MSS2_MSL1_robust_one_hot_B3_v1.joblib,88.66879224777222,E:\ML_Models_EXFOR\DT_B3\DT320_MSS2_MSL1_robust_one_hot_B3_v1\scaler.pkl
526,320,5,1,one_hot,robust,0.0518093190810886,0.01641332048968755,0.9785593501788332,0.013993530230369866,0.9785593501788332,0.13051361507959006,0.07459487611944618,0.9022262531063544,0.046674817264848345,0.9022259821607854,0.1312193037803065,0.07603684091775703,0.9011616967168412,0.04670938658081358,0.9011565912085218,E:\ML_Models_EXFOR\DT_B3\DT320_MSS5_MSL1_robust_one_hot_B3_v1\DT320_MSS5_MSL1_robust_one_hot_B3_v1.joblib,86.78914380073547,E:\ML_Models_EXFOR\DT_B3\DT320_MSS5_MSL1_robust_one_hot_B3_v1\scaler.pkl
536,320,15,1,one_hot,maxabs,0.07938967961458576,0.027892516513813564,0.9629928777189154,0.029244055739501243,0.9629928777189154,0.12244454722408335,0.06382820130055114,0.9149826021161154,0.04579764360447911,0.9149825415807958,0.12416898375873002,0.06612292928945034,0.9129669559915252,0.046078852200660166,0.9129666497570084,E:\ML_Models_EXFOR\DT_B3\DT320_MSS15_MSL1_maxabs_one_hot_B3_v1\DT320_MSS15_MSL1_maxabs_one_hot_B3_v1.joblib,87.46062517166138,E:\ML_Models_EXFOR\DT_B3\DT320_MSS15_MSL1_maxabs_one_hot_B3_v1\scaler.pkl
531,320,10,1,one_hot,robust,0.06986290078834054,0.023276662257296517,0.9693187217560056,0.02410826172356684,0.9693187217560056,0.12488506728647765,0.0673318439047583,0.9108838773094599,0.04580450589328408,0.9108836932828648,0.12581038972698025,0.06893029392679588,0.9094855897897114,0.04608476138541298,0.9094812884225824,E:\ML_Models_EXFOR\DT_B3\DT320_MSS10_MSL1_robust_one_hot_B3_v1\DT320_MSS10_MSL1_robust_one_hot_B3_v1.joblib,87.5657730102539,E:\ML_Models_EXFOR\DT_B3\DT320_MSS10_MSL1_robust_one_hot_B3_v1\scaler.pkl
501,310,2,1,one_hot,quantilenormal,0.0258599894242809,0.010836312706058957,0.9859383330521097,0.0,0.9859383330521097,0.13531999549610876,0.08024245496893667,0.8970438080007862,0.04760017542619438,0.8970429254972858,0.13534436462397054,0.0817755364707626,0.8943606399333921,0.0475265132995218,0.8943603804436225,E:\ML_Models_EXFOR\DT_B3\DT310_MSS2_MSL1_quantilenormal_one_hot_B3_v1\DT310_MSS2_MSL1_quantilenormal_one_hot_B3_v1.joblib,92.75701880455016,E:\ML_Models_EXFOR\DT_B3\DT310_MSS2_MSL1_quantilenormal_one_hot_B3_v1\scaler.pkl
541,330,2,1,one_hot,minmax,0.025858240449781186,0.010830052993721823,0.9859530515857158,0.0,0.9859530515857158,0.13490445991130046,0.08070303359170672,0.8958150136394274,0.04727452535565449,0.8958127728628671,0.13427852958216085,0.0791617504072194,0.8972464136904914,0.04725514756363936,0.89724633073186,E:\ML_Models_EXFOR\DT_B3\DT330_MSS2_MSL1_minmax_one_hot_B3_v1\DT330_MSS2_MSL1_minmax_one_hot_B3_v1.joblib,91.10779309272766,E:\ML_Models_EXFOR\DT_B3\DT330_MSS2_MSL1_minmax_one_hot_B3_v1\scaler.pkl
506,310,5,1,one_hot,quantilenormal,0.05188268549933349,0.01648627794633229,0.9784486879303028,0.01399862651565553,0.9784486879303028,0.1304479549039838,0.07355321833658716,0.9048378755029044,0.04674364526611152,0.9048371338748248,0.13059996954844086,0.07577547581223912,0.9013433207357716,0.04649157938162002,0.9013432977482094,E:\ML_Models_EXFOR\DT_B3\DT310_MSS5_MSL1_quantilenormal_one_hot_B3_v1\DT310_MSS5_MSL1_quantilenormal_one_hot_B3_v1.joblib,89.61015820503235,E:\ML_Models_EXFOR\DT_B3\DT310_MSS5_MSL1_quantilenormal_one_hot_B3_v1\scaler.pkl
