id,max_depth,mss,mslmt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mt_strategy,msl
20,60,15,,standard,0.10083566151060698,0.0422301816383906,0.9428778205846162,0.03941775481181997,0.9428778205846162,0.1205990397325168,0.06028400556869552,0.9187250437000212,0.04809016366227528,0.9187244067730288,0.11911792378379332,0.0555244190620137,0.9249444826299714,0.04799499722552104,0.9249431113356859,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL10_standard_one_hot_B1_v5\DT60_MSS15_MSL10_standard_one_hot_B1_v5.joblib,64.72349405288696,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL10_standard_one_hot_B1_v5\scaler.pkl,one_hot,10.0
21,70,2,,standard,0.02701409214592425,0.011448633601312016,0.9851331361564352,0.0,0.9851331361564352,0.13550664616235808,0.0829201645408137,0.8932194762729695,0.04779969423668276,0.8932193449115342,0.13456132880902874,0.07785671973178418,0.8995884908682336,0.047979189324779216,0.8995884717987596,E:\ML_Models_EXFOR\DT_B1\DT70_MSS2_MSL1_standard_one_hot_B1_v5\DT70_MSS2_MSL1_standard_one_hot_B1_v5.joblib,71.65011596679688,E:\ML_Models_EXFOR\DT_B1\DT70_MSS2_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
26,70,5,,standard,0.052796048764867334,0.017016201209225677,0.9777423338954802,0.014135091876856132,0.9777423338954802,0.13085154223156673,0.07689372262728286,0.9002166509361627,0.04687284552334831,0.9002166370414756,0.12961736360468104,0.07141174350516774,0.9071146057610012,0.04711359556355898,0.9071144186312321,E:\ML_Models_EXFOR\DT_B1\DT70_MSS5_MSL1_standard_one_hot_B1_v5\DT70_MSS5_MSL1_standard_one_hot_B1_v5.joblib,67.34647607803346,E:\ML_Models_EXFOR\DT_B1\DT70_MSS5_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
27,70,5,,standard,0.07788738495996124,0.028234532517196983,0.9625184431817506,0.026713226967421955,0.9625184431817506,0.12348812075991428,0.06527661060642828,0.9137081628946048,0.04606898817459576,0.9137069250296068,0.1220593522545085,0.06014647030751453,0.9204252956134508,0.045997972206757436,0.920424411101799,E:\ML_Models_EXFOR\DT_B1\DT70_MSS5_MSL3_standard_one_hot_B1_v5\DT70_MSS5_MSL3_standard_one_hot_B1_v5.joblib,67.34082698822021,E:\ML_Models_EXFOR\DT_B1\DT70_MSS5_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
31,70,10,,standard,0.07075449186807463,0.02389926002359964,0.9684550947265697,0.024315242421163785,0.9684550947265697,0.12507278998303856,0.06937071596579204,0.9089847720186224,0.045867863395705255,0.9089847718291884,0.12416517124779715,0.0644154214805995,0.9153228349213792,0.0461084154172533,0.9153226281619872,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL1_standard_one_hot_B1_v5\DT70_MSS10_MSL1_standard_one_hot_B1_v5.joblib,69.66193771362305,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
32,70,10,,standard,0.08261436919257226,0.03045052117167013,0.9594574356198348,0.029663370527877486,0.9594574356198348,0.12216859001470548,0.0635276187940703,0.9157553150938408,0.04615945019917078,0.9157545114382788,0.12097242432997105,0.058437910125400415,0.922457052324836,0.04622826215714902,0.9224562493478676,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL3_standard_one_hot_B1_v5\DT70_MSS10_MSL3_standard_one_hot_B1_v5.joblib,69.30417537689209,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
33,70,10,,standard,0.08856018384681093,0.034204509948807124,0.95423052086163,0.032710174751225174,0.95423052086163,0.1201722421993915,0.0609214747860766,0.9188771048439741,0.04628034896903517,0.9188767484702964,0.1190970970487099,0.056361433496050876,0.9248336026315884,0.046266803336459834,0.924832933173261,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL5_standard_one_hot_B1_v5\DT70_MSS10_MSL5_standard_one_hot_B1_v5.joblib,68.90776038169861,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL5_standard_one_hot_B1_v5\scaler.pkl,one_hot,5.0
34,70,10,,standard,0.09461050294998047,0.03799755004376293,0.9488956258833928,0.036037799970185865,0.9488956258833928,0.11970156026103798,0.05983504387083623,0.919914627784731,0.04684375018791609,0.9199141666079456,0.11868865168301375,0.05560788031972516,0.9254571146417804,0.04698145178624924,0.925456400709168,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL7_standard_one_hot_B1_v5\DT70_MSS10_MSL7_standard_one_hot_B1_v5.joblib,65.9502556324005,E:\ML_Models_EXFOR\DT_B1\DT70_MSS10_MSL7_standard_one_hot_B1_v5\scaler.pkl,one_hot,7.0
36,70,15,,standard,0.08010759776938406,0.02831780496024043,0.9624037423089375,0.029388840356866286,0.9624037423089375,0.12283998695264932,0.06569076247146101,0.9132951647447298,0.046226907398447314,0.9132951634533532,0.1218955406770724,0.06102455316473818,0.9192604179781892,0.046280597109060316,0.9192603255644988,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL1_standard_one_hot_B1_v5\DT70_MSS15_MSL1_standard_one_hot_B1_v5.joblib,67.19681072235107,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
37,70,15,,standard,0.08814805394426738,0.03324243774540993,0.9555750725214781,0.03294416640952155,0.9555750725214781,0.12121526009077715,0.06150519537841896,0.9182066605485978,0.0466212763983988,0.9182062400847338,0.1197968685369915,0.05666838052395979,0.9245020822251558,0.04656662491468844,0.9245015910529492,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL3_standard_one_hot_B1_v5\DT70_MSS15_MSL3_standard_one_hot_B1_v5.joblib,65.66004610061647,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
38,70,15,,standard,0.09169151351407866,0.03578463204009813,0.9520146806403436,0.034668660407753515,0.9520146806403438,0.12002022798137806,0.0601594156552062,0.9197284426290492,0.046773483257274984,0.9197281053159676,0.11890468699682168,0.05568317107328028,0.9255715490112042,0.04665684393864317,0.9255710523320684,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL5_standard_one_hot_B1_v5\DT70_MSS15_MSL5_standard_one_hot_B1_v5.joblib,65.51408815383911,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL5_standard_one_hot_B1_v5\scaler.pkl,one_hot,5.0
39,70,15,,standard,0.09493535420876824,0.03816097805769195,0.9486645416616633,0.036242199926492025,0.9486645416616633,0.11977036566959785,0.05976890543597541,0.9199919580108336,0.04693163686620827,0.9199915468089052,0.1187814795719932,0.055668415152197635,0.9253563232583146,0.04696562149256645,0.9253556880149332,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL7_standard_one_hot_B1_v5\DT70_MSS15_MSL7_standard_one_hot_B1_v5.joblib,66.53604245185852,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL7_standard_one_hot_B1_v5\scaler.pkl,one_hot,7.0
40,70,15,,standard,0.10081262265585964,0.042219288590008085,0.9428933963729954,0.03939931210265018,0.9428933963729954,0.12059704248672412,0.06029517255713101,0.9187112860154512,0.048082243621920616,0.9187106483050724,0.11910978683804832,0.05550406623077594,0.9249725006452376,0.047985398877585066,0.9249711833193752,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL10_standard_one_hot_B1_v5\DT70_MSS15_MSL10_standard_one_hot_B1_v5.joblib,64.18264889717102,E:\ML_Models_EXFOR\DT_B1\DT70_MSS15_MSL10_standard_one_hot_B1_v5\scaler.pkl,one_hot,10.0
41,80,2,,standard,0.02673018376164579,0.011272941007163176,0.9853646245189324,0.0,0.9853646245189324,0.13552349311587472,0.08314703896853788,0.8929511456164316,0.047723896823629534,0.8929509531081983,0.13453090056503722,0.07775745706107788,0.8996666842672978,0.047928905546456464,0.899666682478189,E:\ML_Models_EXFOR\DT_B1\DT80_MSS2_MSL1_standard_one_hot_B1_v5\DT80_MSS2_MSL1_standard_one_hot_B1_v5.joblib,72.00529623031615,E:\ML_Models_EXFOR\DT_B1\DT80_MSS2_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
46,80,5,,standard,0.052570601896262274,0.01686437980839076,0.9779453002935958,0.014099256839188225,0.9779453002935958,0.13090588633970238,0.07712725598845181,0.8998883644611054,0.04683309497068028,0.8998883618070153,0.12965866278840452,0.0715008757904436,0.9070325626208272,0.047073091537753464,0.9070324215232494,E:\ML_Models_EXFOR\DT_B1\DT80_MSS5_MSL1_standard_one_hot_B1_v5\DT80_MSS5_MSL1_standard_one_hot_B1_v5.joblib,68.2650191783905,E:\ML_Models_EXFOR\DT_B1\DT80_MSS5_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
47,80,5,,standard,0.0778328023312387,0.02818143984323243,0.9625915606920902,0.02670314309518268,0.9625915606920902,0.12346066852559395,0.0652488362031609,0.9137337303755512,0.046053155160510895,0.9137324728201072,0.12206853840180215,0.060166055021529136,0.9204071539772364,0.04599188185575565,0.9204062035427916,E:\ML_Models_EXFOR\DT_B1\DT80_MSS5_MSL3_standard_one_hot_B1_v5\DT80_MSS5_MSL3_standard_one_hot_B1_v5.joblib,66.44494795799254,E:\ML_Models_EXFOR\DT_B1\DT80_MSS5_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
51,80,10,,standard,0.07057982621051206,0.0237755698568212,0.968623477318202,0.02427678612981265,0.968623477318202,0.12504343138307047,0.06935423376134031,0.909055602085882,0.04581365788083236,0.9090555935055972,0.12417787523404375,0.06442525364510658,0.9153186781703108,0.04607013361714357,0.9153185475013282,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL1_standard_one_hot_B1_v5\DT80_MSS10_MSL1_standard_one_hot_B1_v5.joblib,68.54668164253235,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
52,80,10,,standard,0.08256478955088144,0.030402674322808236,0.9595237185975168,0.02965397207767162,0.9595237185975168,0.12213651306537328,0.06346919873530447,0.9158711519457416,0.046147979374563,0.9158704370606724,0.1209537056913084,0.058407698656727985,0.9224957097066656,0.04621610935467596,0.9224949209141058,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL3_standard_one_hot_B1_v5\DT80_MSS10_MSL3_standard_one_hot_B1_v5.joblib,66.62696623802185,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
53,80,10,,standard,0.08853692653037243,0.03417857696178465,0.9542668091122832,0.032708046644873034,0.9542668091122832,0.12016969185340153,0.060956287392956325,0.9188093662816312,0.046280388727365895,0.9188089595800194,0.1190892393777032,0.05635322918149122,0.9248605153623376,0.046266803336459834,0.924859891940256,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL5_standard_one_hot_B1_v5\DT80_MSS10_MSL5_standard_one_hot_B1_v5.joblib,67.96494603157042,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL5_standard_one_hot_B1_v5\scaler.pkl,one_hot,5.0
54,80,10,,standard,0.09458963985414894,0.03797426823069247,0.9489285376747224,0.03603775410808674,0.9489285376747224,0.11966441130844716,0.05975377781267329,0.9200436123719312,0.046844017622035966,0.9200431668960688,0.11867289111003995,0.055598586943478134,0.9254825758080256,0.04697675220165598,0.9254818405544584,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL7_standard_one_hot_B1_v5\DT80_MSS10_MSL7_standard_one_hot_B1_v5.joblib,64.75365591049193,E:\ML_Models_EXFOR\DT_B1\DT80_MSS10_MSL7_standard_one_hot_B1_v5\scaler.pkl,one_hot,7.0
56,80,15,,standard,0.07995863164357354,0.02821169220788657,0.9625498993788884,0.029349447316999955,0.9625498993788884,0.1228201008379124,0.06568787445892785,0.9133418815137908,0.04619461852253903,0.913341878802758,0.1218991274982044,0.06104280655227005,0.9192567458926362,0.0462435269671303,0.9192566889268922,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL1_standard_one_hot_B1_v5\DT80_MSS15_MSL1_standard_one_hot_B1_v5.joblib,66.45114898681639,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
57,80,15,,standard,0.08810411889672745,0.03320001625801778,0.9556342794270788,0.032934967187071784,0.9556342794270788,0.12119976676856135,0.061507672920543766,0.9182028826651742,0.04661423646582419,0.9182024617305684,0.11978952580074473,0.056665516172867435,0.9245140023256752,0.04654707916858897,0.9245135288695824,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL3_standard_one_hot_B1_v5\DT80_MSS15_MSL3_standard_one_hot_B1_v5.joblib,66.26866555213928,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
58,80,15,,standard,0.09166973040744993,0.03576057970342683,0.9520484801422104,0.034666827485489216,0.9520484801422104,0.11997957875166325,0.06011379888870054,0.9197898467386216,0.046773483257274984,0.9197894828985884,0.11888909731265912,0.055662065529086036,0.9256057640983512,0.04665684393864317,0.9256052532832012,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL5_standard_one_hot_B1_v5\DT80_MSS15_MSL5_standard_one_hot_B1_v5.joblib,64.85248374938965,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL5_standard_one_hot_B1_v5\scaler.pkl,one_hot,5.0
59,80,15,,standard,0.09491449111293654,0.0381376962446215,0.9486974679256039,0.03624209809996748,0.9486974679256039,0.1197642260298174,0.05981331321096198,0.9199080739490124,0.04693372569160892,0.9199075789508327,0.11875455577012853,0.055645098521392405,0.9253934611221056,0.04696259777926237,0.9253928405817272,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL7_standard_one_hot_B1_v5\DT80_MSS15_MSL7_standard_one_hot_B1_v5.joblib,67.60206294059753,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL7_standard_one_hot_B1_v5\scaler.pkl,one_hot,7.0
60,80,15,,standard,0.10081105340630132,0.04221780474156925,0.9428955180676336,0.03939909367455985,0.9428955180676336,0.12061850260262084,0.060363987107899725,0.918598345845334,0.04808113977864928,0.9185976409879256,0.11910758130759053,0.05549486279305163,0.9249884949315088,0.04798314874711055,0.9249871399428912,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL10_standard_one_hot_B1_v5\DT80_MSS15_MSL10_standard_one_hot_B1_v5.joblib,64.76547479629518,E:\ML_Models_EXFOR\DT_B1\DT80_MSS15_MSL10_standard_one_hot_B1_v5\scaler.pkl,one_hot,10.0
61,90,2,,standard,0.026562181037273064,0.011171517826943485,0.9854982092058344,0.0,0.9854982092058344,0.13554642085433727,0.08331770502989187,0.8927224749691681,0.0476853407598502,0.892722289708578,0.13453901010645786,0.07797043783034661,0.8994505249851167,0.04785814391665298,0.8994505248945088,E:\ML_Models_EXFOR\DT_B1\DT90_MSS2_MSL1_standard_one_hot_B1_v5\DT90_MSS2_MSL1_standard_one_hot_B1_v5.joblib,69.57562780380249,E:\ML_Models_EXFOR\DT_B1\DT90_MSS2_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
66,90,5,,standard,0.05243047843494295,0.016773909643117736,0.9780662093738468,0.014077619322199862,0.9780662093738468,0.13085499709391107,0.07698250409172094,0.9001165341969217,0.04678883150299733,0.9001165185314527,0.1296285781981181,0.07144143975780311,0.9071088504311116,0.047022435725883605,0.9071087566154454,E:\ML_Models_EXFOR\DT_B1\DT90_MSS5_MSL1_standard_one_hot_B1_v5\DT90_MSS5_MSL1_standard_one_hot_B1_v5.joblib,70.02618741989136,E:\ML_Models_EXFOR\DT_B1\DT90_MSS5_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
67,90,5,,standard,0.07780640608267632,0.028152226826030524,0.9626317875176156,0.026699572106239744,0.9626317875176156,0.12345373403087792,0.06523151675353715,0.9137826083739692,0.04604490890198132,0.9137813626453386,0.1220631569799666,0.06015684211172175,0.9204298672757454,0.04597983245819112,0.9204289317122242,E:\ML_Models_EXFOR\DT_B1\DT90_MSS5_MSL3_standard_one_hot_B1_v5\DT90_MSS5_MSL3_standard_one_hot_B1_v5.joblib,68.30529475212097,E:\ML_Models_EXFOR\DT_B1\DT90_MSS5_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
71,90,10,,standard,0.07046643879622592,0.02370048084297013,0.9687256711030456,0.0242499168848892,0.9687256711030456,0.12505366522667194,0.06941787914870012,0.9089439819778804,0.04579122304337036,0.9089439734278456,0.1241950355029814,0.06454408133014082,0.9151772066872059,0.04604644676444136,0.9151770750095859,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL1_standard_one_hot_B1_v5\DT90_MSS10_MSL1_standard_one_hot_B1_v5.joblib,69.49705553054811,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
72,90,10,,standard,0.08254086477416445,0.03037616926148947,0.9595604328332686,0.02964949566004549,0.9595604328332686,0.1221167085872652,0.06339590432125206,0.9159449213805128,0.04614679362833296,0.915944177125187,0.12093274919609324,0.05839191433670789,0.9225297818412196,0.046209159458119486,0.922529071709868,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL3_standard_one_hot_B1_v5\DT90_MSS10_MSL3_standard_one_hot_B1_v5.joblib,68.04121279716493,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
73,90,10,,standard,0.08853368283209953,0.03417501496853207,0.9542717932432102,0.032707742725234516,0.9542717932432102,0.12016024453538444,0.060912018471417036,0.9188943944811666,0.04628093539189782,0.9188940177611162,0.1190701780538895,0.056321738417167075,0.924896433974322,0.046265286426020735,0.9248958170746908,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL5_standard_one_hot_B1_v5\DT90_MSS10_MSL5_standard_one_hot_B1_v5.joblib,66.2555251121521,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL5_standard_one_hot_B1_v5\scaler.pkl,one_hot,5.0
74,90,10,,standard,0.09458769767639023,0.03797186111665453,0.9489319403177054,0.036037719132185335,0.9489319403177056,0.11967690281041468,0.0598051187789865,0.919951252429237,0.046845946353967986,0.9199507425063466,0.1186773784196877,0.05560848768732137,0.9254652690212548,0.04697834975124698,0.9254645239714959,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL7_standard_one_hot_B1_v5\DT90_MSS10_MSL7_standard_one_hot_B1_v5.joblib,66.32204508781433,E:\ML_Models_EXFOR\DT_B1\DT90_MSS10_MSL7_standard_one_hot_B1_v5\scaler.pkl,one_hot,7.0
76,90,15,,standard,0.0798570594771182,0.028144061782401118,0.9626430303648504,0.02932042370276412,0.9626430303648504,0.12283852557399005,0.06572088300941306,0.9133061462201228,0.046174624407826326,0.9133061401649596,0.1219331926607676,0.061112734379223675,0.9191991882770812,0.04622370290300271,0.9191991499974026,E:\ML_Models_EXFOR\DT_B1\DT90_MSS15_MSL1_standard_one_hot_B1_v5\DT90_MSS15_MSL1_standard_one_hot_B1_v5.joblib,66.30385589599611,E:\ML_Models_EXFOR\DT_B1\DT90_MSS15_MSL1_standard_one_hot_B1_v5\scaler.pkl,one_hot,1.0
77,90,15,,standard,0.08808449609123116,0.033177544324675526,0.955665640379827,0.03293138597172307,0.955665640379827,0.121192627438683,0.06149947251848972,0.9182221425293122,0.046612628358908836,0.9182217668320322,0.1197955615361492,0.056675271192819836,0.9245113380096872,0.04655156203326373,0.9245108957896796,E:\ML_Models_EXFOR\DT_B1\DT90_MSS15_MSL3_standard_one_hot_B1_v5\DT90_MSS15_MSL3_standard_one_hot_B1_v5.joblib,68.06071305274963,E:\ML_Models_EXFOR\DT_B1\DT90_MSS15_MSL3_standard_one_hot_B1_v5\scaler.pkl,one_hot,3.0
