         8         8        16
    0.0000    0.0000    0.0000    0.0000
        92    0.4710  -33.2000   39.8500
  -33.2000         1
  -19.2710        -1
  -19.2710        -3
  -12.9710        -1
   -6.1190         3
   -6.1190         1
   -6.1180         5
   -3.1000         1
    1.5520         1
    1.5530         3
    5.4630        -3
    5.4630        -1
    6.3330        -3
    6.3330        -5
    6.3330        -1
    6.3340        -7
    6.4890        -1
   10.3940         1
   10.7160        -1
   10.7160        -3
   10.7160        -5
   11.3040         5
   11.3040         1
   11.3040         3
   13.6110         1
   13.6110         3
   16.1780         1
   16.1790         3
   16.1790         7
   16.1790         5
   16.8420        -7
   16.8420        -1
   16.8420        -5
   16.8420        -3
   17.7920         7
   17.7920         3
   17.7920         1
   17.7920         5
   18.2120        -1
   18.2120        -3
   20.0010        -1
   21.8990        -1
   21.8990        -3
   21.8990        -5
   22.7890        -3
   22.7890        -1
   22.7890        -5
   22.7890        -7
   23.2950        -3
   23.2950        -1
   23.2950        -7
   23.2950        -5
   27.7010         1
   27.7010         3
   27.7010         7
   27.7020         5
   29.6040         5
   29.6040         1
   29.6050         3
   30.2460         1
   31.1080         3
   31.1080         5
   31.1080         1
   31.1080         7
   31.4500         1
   31.4500         5
   31.4500         3
   31.4500         7
   33.3480         1
   33.3480         3
   33.9940         1
   33.9940         3
   33.9940         5
   33.9940         7
   37.2560        -5
   37.2560        -1
   37.2560        -3
   37.2560        -7
   37.4290        -1
   37.4290        -5
   37.4290        -3
   37.4290        -7
   37.9860        -7
   37.9860        -1
   37.9860        -3
   37.9860        -5
   38.7910        -3
   38.7910        -1
   38.7910        -5
   38.7910        -7
   39.8490        -1
   39.8500        -3
        82    0.4810  -29.7160   39.2210
  -29.7160         1
  -15.9450        -1
  -15.9450        -3
   -9.7510        -1
   -2.9730         3
   -2.9730         1
   -2.9720         5
   -0.1730         1
    4.3720         1
    4.3730         3
    7.7100        -1
    7.7100        -3
    8.6650        -1
    9.0770        -3
    9.0770        -5
    9.0770        -1
    9.0770        -7
   12.6240         1
   12.9270        -3
   12.9270        -1
   12.9270        -5
   13.3980         5
   13.3980         1
   13.3980         3
   15.8010         1
   15.8020         3
   18.3920         1
   18.3920         5
   18.3920         3
   18.3920         7
   19.0240        -5
   19.0240        -3
   19.0240        -1
   19.0240        -7
   19.8010         3
   19.8010         5
   19.8010         1
   19.8020         7
   20.6610        -1
   20.6610        -3
   22.4580        -1
   24.3120        -3
   24.3120        -1
   24.3120        -5
   24.6990        -3
   24.6990        -1
   24.6990        -7
   24.6990        -5
   25.1570        -5
   25.1570        -7
   25.1570        -1
   25.1570        -3
   30.2180         5
   30.2180         1
   30.2180         3
   30.2180         7
   32.0630         5
   32.0630         1
   32.0640         3
   32.7430         1
   32.9890         3
   32.9890         5
   32.9890         1
   32.9890         7
   33.3120         7
   33.3120         5
   33.3120         1
   33.3130         3
   35.7980         1
   35.7990         3
   36.4250         3
   36.4260         1
   36.4260         5
   36.4260         7
   39.0530        -5
   39.0530        -1
   39.0530        -3
   39.0530        -7
   39.2210        -7
   39.2210        -3
   39.2210        -1
   39.2210        -5
         8         9        17
   -0.0737    0.0000    0.0212    0.0000
        92    0.0650  -33.5070   39.5970
  -33.5070         1
  -19.3200        -1
  -19.1730        -3
  -13.4030        -1
   -6.1400         3
   -6.0930         1
   -5.9850         5
   -3.3290         1
    1.3060         3
    1.4140         1
    5.2690        -3
    5.3100        -1
    6.1990        -7
    6.1990        -5
    6.2760        -1
    6.2970        -3
    6.3640        -1
   10.2800         1
   10.5660        -5
   10.6160        -3
   10.6630        -1
   11.2380         3
   11.2470         1
   11.2870         5
   13.4310         3
   13.4460         1
   15.9620         7
   16.0160         5
   16.0540         3
   16.0750         1
   16.7720        -3
   16.7830        -1
   16.7920        -5
   16.8760        -7
   17.6460         7
   17.6750         5
   17.6980         3
   17.7100         1
   17.9810        -3
   18.0190        -1
   19.5790        -1
   21.7090        -3
   21.7240        -5
   21.7720        -1
   22.6190        -7
   22.6370        -5
   22.6480        -3
   22.6540        -1
   23.1590        -7
   23.1700        -5
   23.1770        -3
   23.1800        -1
   27.5080         5
   27.5090         7
   27.5360         3
   27.5610         1
   29.4250         3
   29.4370         1
   29.4910         5
   30.0030         1
   30.9150         7
   30.9240         5
   30.9300         3
   30.9320         1
   31.2810         7
   31.2860         5
   31.2900         3
   31.2910         1
   32.8630         3
   32.9470         1
   33.7750         5
   33.7770         7
   33.8180         3
   33.8540         1
   37.0440        -7
   37.0470        -5
   37.0490        -3
   37.0500        -1
   37.2320        -7
   37.2340        -5
   37.2350        -3
   37.2360        -1
   37.7860        -3
   37.7980        -1
   37.8160        -5
   37.9600        -7
   38.4850        -7
   38.5460        -5
   38.5860        -3
   38.6060        -1
   39.5720        -1
   39.5970        -3
        86    0.4910  -31.5550   39.6410
  -31.5550         1
  -18.1390        -3
  -17.6000        -1
  -11.8490        -1
   -5.2910         5
   -4.6890         3
   -4.5310         1
   -1.4850         1
    2.4370         3
    3.1210         1
    6.9880        -3
    7.1390        -7
    7.1550        -1
    7.6450        -5
    7.9890        -3
    8.1210        -1
    8.1490        -1
   12.0250         1
   12.0310        -5
   12.3310        -3
   12.4330        -1
   12.9160         5
   13.0140         3
   13.0690         1
   15.0010         3
   15.1970         1
   17.6200         7
   17.7780         5
   17.8630         3
   17.8990         1
   18.2230        -7
   18.3560        -5
   18.4180        -3
   18.4540        -1
   19.2830         7
   19.4190         5
   19.4850         3
   19.5100         1
   19.6290        -3
   19.8800        -1
   21.4210        -1
   22.8740        -5
   23.2400        -3
