id,distance_metric,distance_type,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
6,euclidean,distance,one_hot,robust,0.02599527936156267,0.011194997671044428,0.9854914211549408,0.0,0.9854914205500802,0.11610471734048874,0.06027540152472565,0.9195282609000008,0.04050384636548651,0.9195280727728242,0.11698326612323333,0.061962303995962864,0.9180354545890814,0.04088440315704767,0.9180321830088172,E:\ML_Models_EXFOR\KNN_B3\k6_distance_euclidean_robust_one_hot_B3_v1\k6_distance_euclidean_robust_one_hot_B3_v1.joblib,975.5877122879027,E:\ML_Models_EXFOR\KNN_B3\k6_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k6_distance_euclidean_robust_one_hot_B3_v1
10,euclidean,distance,one_hot,robust,0.02594043368810686,0.010989982293864413,0.9857293641967964,0.0,0.9857293596295847,0.11530976275519733,0.05857650561226797,0.9224143796984714,0.04104690431439639,0.9224121239765741,0.116149699514999,0.06148396515887838,0.9186252018387886,0.041393449329553744,0.9186248680405812,E:\ML_Models_EXFOR\KNN_B3\k10_distance_euclidean_robust_one_hot_B3_v1\k10_distance_euclidean_robust_one_hot_B3_v1.joblib,958.0958721637726,E:\ML_Models_EXFOR\KNN_B3\k10_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k10_distance_euclidean_robust_one_hot_B3_v1
2,euclidean,distance,one_hot,robust,0.027580264192601244,0.013571075898816265,0.9824592229079164,0.0,0.9824592123740056,0.12506204967662046,0.07211286706347413,0.9068476389330832,0.04142328202516743,0.9068475664096248,0.1252079254710566,0.07185917717051295,0.9067867579091352,0.041759329550668856,0.9067846019676981,E:\ML_Models_EXFOR\KNN_B3\k2_distance_euclidean_robust_one_hot_B3_v1\k2_distance_euclidean_robust_one_hot_B3_v1.joblib,1087.256953716278,E:\ML_Models_EXFOR\KNN_B3\k2_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k2_distance_euclidean_robust_one_hot_B3_v1
14,euclidean,distance,one_hot,robust,0.025841709262330783,0.010906545836783871,0.9858585834872928,0.0,0.9858585821221204,0.11626332885042892,0.05931611701407381,0.9208820627677524,0.04168675386304,0.920882035753533,0.11567743262560608,0.05878757621041935,0.9217176845065936,0.04171317437235497,0.9217167417780296,E:\ML_Models_EXFOR\KNN_B3\k14_distance_euclidean_robust_one_hot_B3_v1\k14_distance_euclidean_robust_one_hot_B3_v1.joblib,1186.7831230163576,E:\ML_Models_EXFOR\KNN_B3\k14_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k14_distance_euclidean_robust_one_hot_B3_v1
18,euclidean,distance,one_hot,robust,0.02583051853689256,0.010838951734610264,0.9859331963488565,0.0,0.9859331949317386,0.11618160437906315,0.059821215352816114,0.9200767258551492,0.042603996655097336,0.9200762039275664,0.11595771987489027,0.0592007451929771,0.920965404974562,0.041995249847225864,0.9209653634329534,E:\ML_Models_EXFOR\KNN_B3\k18_distance_euclidean_robust_one_hot_B3_v1\k18_distance_euclidean_robust_one_hot_B3_v1.joblib,1728.9545261859894,E:\ML_Models_EXFOR\KNN_B3\k18_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k18_distance_euclidean_robust_one_hot_B3_v1
10,manhattan,distance,one_hot,robust,0.02594043368810685,0.010989982293864413,0.9857293641967964,0.0,0.9857293596295847,0.11512315441647232,0.058329911641111024,0.9227255711729172,0.040990682534651435,0.9227234438527626,0.11592171913663847,0.06116898952496206,0.9190408001984636,0.04133016473928641,0.9190405813136024,E:\ML_Models_EXFOR\KNN_B3\k10_distance_manhattan_robust_one_hot_B3_v1\k10_distance_manhattan_robust_one_hot_B3_v1.joblib,1155.4561066627502,E:\ML_Models_EXFOR\KNN_B3\k10_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k10_distance_manhattan_robust_one_hot_B3_v1
6,manhattan,distance,one_hot,robust,0.02599527936156267,0.011194997671044428,0.9854914211549408,0.0,0.9854914205500802,0.1159422655246544,0.06004644590414801,0.9198268420497722,0.040474044695983535,0.9198266239568241,0.1168084462604058,0.06174050573492512,0.9183299036847342,0.04081845874252346,0.9183264099482916,E:\ML_Models_EXFOR\KNN_B3\k6_distance_manhattan_robust_one_hot_B3_v1\k6_distance_manhattan_robust_one_hot_B3_v1.joblib,1200.7686378955839,E:\ML_Models_EXFOR\KNN_B3\k6_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k6_distance_manhattan_robust_one_hot_B3_v1
2,manhattan,distance,one_hot,robust,0.027580264192601244,0.013571075898816265,0.9824592229079164,0.0,0.9824592123740056,0.12501519792991853,0.07204607379198683,0.9069294085254772,0.04141064373311965,0.9069293223928476,0.1251571974378365,0.0717829431006359,0.9068793104286678,0.04175445869545896,0.9068771279207958,E:\ML_Models_EXFOR\KNN_B3\k2_distance_manhattan_robust_one_hot_B3_v1\k2_distance_manhattan_robust_one_hot_B3_v1.joblib,1344.357015132904,E:\ML_Models_EXFOR\KNN_B3\k2_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k2_distance_manhattan_robust_one_hot_B3_v1
14,manhattan,distance,one_hot,robust,0.025841709262330783,0.010906545836783871,0.9858585834872928,0.0,0.9858585821221204,0.1159468124493941,0.05915887859263923,0.9210911059205796,0.04155155754295448,0.9210910636359272,0.11542007355568246,0.058477238050609434,0.9221423430445812,0.041632477660001166,0.9221414479105824,E:\ML_Models_EXFOR\KNN_B3\k14_distance_manhattan_robust_one_hot_B3_v1\k14_distance_manhattan_robust_one_hot_B3_v1.joblib,1355.1828651428225,E:\ML_Models_EXFOR\KNN_B3\k14_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k14_distance_manhattan_robust_one_hot_B3_v1
18,manhattan,distance,one_hot,robust,0.02583051853689256,0.010838951734610264,0.9859331963488565,0.0,0.9859331949317386,0.11587463615996632,0.05960640476506553,0.920396856856581,0.04246747688429709,0.9203963958188341,0.11564896020855855,0.05900510199158258,0.9212266946332212,0.04188102562154245,0.9212266699928612,E:\ML_Models_EXFOR\KNN_B3\k18_distance_manhattan_robust_one_hot_B3_v1\k18_distance_manhattan_robust_one_hot_B3_v1.joblib,1687.4648361206055,E:\ML_Models_EXFOR\KNN_B3\k18_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k18_distance_manhattan_robust_one_hot_B3_v1
11,euclidean,distance,one_hot,robust,0.025923872043064643,0.0109661893184596,0.985760824683357,0.0,0.9857608214347632,0.11526963393991095,0.0583794740815621,0.9226191180688124,0.04121823539608338,0.9226166196194217,0.11616734030088476,0.06130258420850634,0.9187869301484948,0.041556937781016434,0.9187865077664308,E:\ML_Models_EXFOR\KNN_B3\k11_distance_euclidean_robust_one_hot_B3_v1\k11_distance_euclidean_robust_one_hot_B3_v1.joblib,1273.8307645320892,E:\ML_Models_EXFOR\KNN_B3\k11_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k11_distance_euclidean_robust_one_hot_B3_v1
3,euclidean,distance,one_hot,robust,0.026537412677479864,0.011972004603852249,0.9844972533447466,0.0,0.9844972444159056,0.12094590323993593,0.066615394084097,0.9133119318125263,0.0412864768345562,0.9133118989696228,0.12113996119513715,0.06663269966973971,0.9129755599608912,0.04148341391603566,0.9129739042576644,E:\ML_Models_EXFOR\KNN_B3\k3_distance_euclidean_robust_one_hot_B3_v1\k3_distance_euclidean_robust_one_hot_B3_v1.joblib,1381.044489145279,E:\ML_Models_EXFOR\KNN_B3\k3_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k3_distance_euclidean_robust_one_hot_B3_v1
7,euclidean,distance,one_hot,robust,0.02593925844602054,0.011098311035914748,0.9856179379339196,0.0,0.9856179379320495,0.11570562239915473,0.05968980080692835,0.9202158793652508,0.04063257207164417,0.9202157709260108,0.1165600167498886,0.06131070067831872,0.9188033596597286,0.0409815835059783,0.9188004469002292,E:\ML_Models_EXFOR\KNN_B3\k7_distance_euclidean_robust_one_hot_B3_v1\k7_distance_euclidean_robust_one_hot_B3_v1.joblib,1364.7390260696409,E:\ML_Models_EXFOR\KNN_B3\k7_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k7_distance_euclidean_robust_one_hot_B3_v1
15,euclidean,distance,one_hot,robust,0.025830914084278112,0.010892144283210885,0.9858782557550628,0.0,0.9858782537393976,0.1163697005233906,0.0593086777072402,0.9208535405143744,0.04181969966229472,0.920853527874248,0.11575039733947845,0.058699140018797724,0.9218015527365506,0.04181767782475143,0.9218007075587212,E:\ML_Models_EXFOR\KNN_B3\k15_distance_euclidean_robust_one_hot_B3_v1\k15_distance_euclidean_robust_one_hot_B3_v1.joblib,1615.3491370677948,E:\ML_Models_EXFOR\KNN_B3\k15_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k15_distance_euclidean_robust_one_hot_B3_v1
19,euclidean,distance,one_hot,robust,0.025824340802068826,0.010832977820148826,0.985942037557731,0.0,0.9859420369496836,0.11629815274960015,0.05981599963069581,0.9200501471511042,0.042706872495753306,0.9200495797917349,0.11605549465287733,0.0591664639072216,0.9209749791723226,0.042150675942462884,0.9209749122931034,E:\ML_Models_EXFOR\KNN_B3\k19_distance_euclidean_robust_one_hot_B3_v1\k19_distance_euclidean_robust_one_hot_B3_v1.joblib,1763.6955857276917,E:\ML_Models_EXFOR\KNN_B3\k19_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k19_distance_euclidean_robust_one_hot_B3_v1
11,manhattan,distance,one_hot,robust,0.02592387204306465,0.0109661893184596,0.985760824683357,0.0,0.9857608214347632,0.11507123279917275,0.0581307046009099,0.9229306626836308,0.04114203871242311,0.9229283166124688,0.11591141860713824,0.060945188015289725,0.919254495521273,0.04148074673238089,0.9192541919562838,E:\ML_Models_EXFOR\KNN_B3\k11_distance_manhattan_robust_one_hot_B3_v1\k11_distance_manhattan_robust_one_hot_B3_v1.joblib,1254.4353878498075,E:\ML_Models_EXFOR\KNN_B3\k11_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k11_distance_manhattan_robust_one_hot_B3_v1
7,manhattan,distance,one_hot,robust,0.02593925844602054,0.011098311035914748,0.9856179379339196,0.0,0.9856179379320495,0.11552225850106106,0.05944916842136647,0.9205297782347692,0.040591126892550566,0.9205296384786176,0.11637740110285565,0.06112697668254358,0.9190463873667586,0.04091314953071118,0.9190432867922405,E:\ML_Models_EXFOR\KNN_B3\k7_distance_manhattan_robust_one_hot_B3_v1\k7_distance_manhattan_robust_one_hot_B3_v1.joblib,1480.4312014579773,E:\ML_Models_EXFOR\KNN_B3\k7_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k7_distance_manhattan_robust_one_hot_B3_v1
3,manhattan,distance,one_hot,robust,0.026537412677479864,0.011972004603852249,0.9844972533447466,0.0,0.9844972444159056,0.12087537048715324,0.06653892754932325,0.9134059532791039,0.041269032732753175,0.9134059100071203,0.12109482547663032,0.06663386717332137,0.9129654211944096,0.04146852334865292,0.9129637058212288,E:\ML_Models_EXFOR\KNN_B3\k3_distance_manhattan_robust_one_hot_B3_v1\k3_distance_manhattan_robust_one_hot_B3_v1.joblib,1542.6372683048248,E:\ML_Models_EXFOR\KNN_B3\k3_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k3_distance_manhattan_robust_one_hot_B3_v1
15,manhattan,distance,one_hot,robust,0.025830914084278102,0.010892144283210885,0.9858782557550628,0.0,0.9858782537393976,0.11603521671327954,0.05912779222578458,0.9210939652027608,0.041700045600609185,0.921093941500852,0.11547357897780745,0.05836612596348052,0.9222576494103528,0.04172353403219353,0.9222568365814536,E:\ML_Models_EXFOR\KNN_B3\k15_distance_manhattan_robust_one_hot_B3_v1\k15_distance_manhattan_robust_one_hot_B3_v1.joblib,1843.0053000450127,E:\ML_Models_EXFOR\KNN_B3\k15_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k15_distance_manhattan_robust_one_hot_B3_v1
19,manhattan,distance,one_hot,robust,0.025824340802068826,0.010832977820148826,0.985942037557731,0.0,0.9859420369496836,0.11597810317158515,0.059593941209978525,0.9203798929215892,0.042561927139649285,0.9203793910391268,0.11573556457405453,0.05895643481960702,0.9212544665709376,0.0420362184588168,0.9212544235599986,E:\ML_Models_EXFOR\KNN_B3\k19_distance_manhattan_robust_one_hot_B3_v1\k19_distance_manhattan_robust_one_hot_B3_v1.joblib,1810.410920381546,E:\ML_Models_EXFOR\KNN_B3\k19_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k19_distance_manhattan_robust_one_hot_B3_v1
12,euclidean,distance,one_hot,robust,0.025918650376762758,0.010952193559773568,0.9857778498594552,0.0,0.985777845448252,0.11530458058887078,0.05829573264394949,0.9226762627669236,0.041323636023590286,0.9226735294060656,0.11617941731028955,0.061202102290326674,0.9188391189362468,0.04171480919902673,0.9188385873429846,E:\ML_Models_EXFOR\KNN_B3\k12_distance_euclidean_robust_one_hot_B3_v1\k12_distance_euclidean_robust_one_hot_B3_v1.joblib,1652.1494419574738,E:\ML_Models_EXFOR\KNN_B3\k12_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k12_distance_euclidean_robust_one_hot_B3_v1
8,euclidean,distance,one_hot,robust,0.02590272792488724,0.011036250980024859,0.9856977959648018,0.0,0.9856977958915988,0.1153952113990986,0.059221529461073924,0.9207708417874241,0.040728102691605934,0.9207707833043232,0.11622818173351533,0.06073795871595247,0.9194433101726194,0.04099112315088843,0.9194409532214444,E:\ML_Models_EXFOR\KNN_B3\k8_distance_euclidean_robust_one_hot_B3_v1\k8_distance_euclidean_robust_one_hot_B3_v1.joblib,1564.498634815216,E:\ML_Models_EXFOR\KNN_B3\k8_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k8_distance_euclidean_robust_one_hot_B3_v1
4,euclidean,distance,one_hot,robust,0.026166005894713167,0.01144749378544505,0.9851760045801348,0.0,0.9851759666524078,0.11860269613032295,0.06405496430785765,0.9164290291229976,0.04063557047896882,0.9164289603625176,0.11879553332561466,0.06421603344150482,0.9158869570092468,0.04095590916062447,0.9158852935460926,E:\ML_Models_EXFOR\KNN_B3\k4_distance_euclidean_robust_one_hot_B3_v1\k4_distance_euclidean_robust_one_hot_B3_v1.joblib,1608.098159313202,E:\ML_Models_EXFOR\KNN_B3\k4_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k4_distance_euclidean_robust_one_hot_B3_v1
16,euclidean,distance,one_hot,robust,0.025822344716980555,0.010876784848575016,0.985896275404728,0.0,0.9858962747312104,0.1164580338561956,0.05925910537322765,0.9208522189466698,0.042011449530068634,0.9208522180523332,0.11583280945133735,0.05863743646491621,0.9218233600455916,0.04194324834092479,0.921822721265166,E:\ML_Models_EXFOR\KNN_B3\k16_distance_euclidean_robust_one_hot_B3_v1\k16_distance_euclidean_robust_one_hot_B3_v1.joblib,1695.602939605713,E:\ML_Models_EXFOR\KNN_B3\k16_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k16_distance_euclidean_robust_one_hot_B3_v1
20,euclidean,distance,one_hot,robust,0.02582417158085443,0.010830173644665526,0.9859449394634022,0.0,0.9859449384055406,0.11643524289877688,0.05986279541968529,0.9199434594180216,0.042862643357966086,0.9199427974024998,0.11617222343900994,0.05918843333563721,0.9209101269866812,0.04227379553028432,0.9209100336945004,E:\ML_Models_EXFOR\KNN_B3\k20_distance_euclidean_robust_one_hot_B3_v1\k20_distance_euclidean_robust_one_hot_B3_v1.joblib,1763.5899975299835,E:\ML_Models_EXFOR\KNN_B3\k20_distance_euclidean_robust_one_hot_B3_v1\scaler.pkl,k20_distance_euclidean_robust_one_hot_B3_v1
12,manhattan,distance,one_hot,robust,0.025918650376762758,0.010952193559773568,0.9857778498594552,0.0,0.9857778454482521,0.1150910761645478,0.05802717219692774,0.9230132624671888,0.0412266687240155,0.923010658063344,0.11591093509167373,0.0608255008082507,0.9193376189868121,0.041629432602333816,0.9193372289002116,E:\ML_Models_EXFOR\KNN_B3\k12_distance_manhattan_robust_one_hot_B3_v1\k12_distance_manhattan_robust_one_hot_B3_v1.joblib,1650.260172367096,E:\ML_Models_EXFOR\KNN_B3\k12_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k12_distance_manhattan_robust_one_hot_B3_v1
8,manhattan,distance,one_hot,robust,0.02590272792488724,0.011036250980024859,0.9856977959648018,0.0,0.9856977958915988,0.11519614435419825,0.05896830344776896,0.9211012698783848,0.04065344642726231,0.9211011845442002,0.11602177882694475,0.06053536511070438,0.9197104556096448,0.04090915137477552,0.9197078925619254,E:\ML_Models_EXFOR\KNN_B3\k8_distance_manhattan_robust_one_hot_B3_v1\k8_distance_manhattan_robust_one_hot_B3_v1.joblib,1446.3115546703339,E:\ML_Models_EXFOR\KNN_B3\k8_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k8_distance_manhattan_robust_one_hot_B3_v1
4,manhattan,distance,one_hot,robust,0.026166005894713167,0.01144749378544505,0.9851760045801348,0.0,0.9851759666524078,0.11850786419846435,0.0639728563779136,0.9165384801506864,0.04060568875759446,0.9165384031340472,0.11872249453585774,0.06416867977483456,0.9159464585087094,0.040936305901764836,0.9159446884891256,E:\ML_Models_EXFOR\KNN_B3\k4_distance_manhattan_robust_one_hot_B3_v1\k4_distance_manhattan_robust_one_hot_B3_v1.joblib,1593.2793264389038,E:\ML_Models_EXFOR\KNN_B3\k4_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k4_distance_manhattan_robust_one_hot_B3_v1
16,manhattan,distance,one_hot,robust,0.025822344716980552,0.010876784848575018,0.985896275404728,0.0,0.9858962747312104,0.11611213607895834,0.05908751647502716,0.9210785501298906,0.04188544642528935,0.9210785451838848,0.11554778089968915,0.058291323654425936,0.9222958311377818,0.041831407626928614,0.9222952185070464,E:\ML_Models_EXFOR\KNN_B3\k16_distance_manhattan_robust_one_hot_B3_v1\k16_distance_manhattan_robust_one_hot_B3_v1.joblib,1710.5022497177124,E:\ML_Models_EXFOR\KNN_B3\k16_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k16_distance_manhattan_robust_one_hot_B3_v1
20,manhattan,distance,one_hot,robust,0.02582417158085443,0.010830173644665526,0.9859449394634022,0.0,0.9859449384055406,0.11609421110098916,0.059605122166844396,0.9203193867835674,0.042709161147129165,0.9203187988428312,0.11584523373353406,0.058965804846489,0.9212072383162182,0.04214188268488489,0.9212071746788787,E:\ML_Models_EXFOR\KNN_B3\k20_distance_manhattan_robust_one_hot_B3_v1\k20_distance_manhattan_robust_one_hot_B3_v1.joblib,1717.8176274299622,E:\ML_Models_EXFOR\KNN_B3\k20_distance_manhattan_robust_one_hot_B3_v1\scaler.pkl,k20_distance_manhattan_robust_one_hot_B3_v1
