id,distance_metric,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
2,euclidean,one_hot,standard,0.0276400634093448,0.013574005205849742,0.9824590959129188,0.0,0.9824590919203334,0.12664939556353785,0.07360324336070337,0.9033979152530404,0.04193535327146768,0.9033976622146784,0.1252115028641628,0.07315353947970389,0.9052813900835138,0.04186877143023671,0.9052813860320336,E:\ML_Models_EXFOR\KNN_B1\k2_distance_euclidean_standard_one_hot_B1_v1\k2_distance_euclidean_standard_one_hot_B1_v1.joblib,3729.199492931366,E:\ML_Models_EXFOR\KNN_B1\k2_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k2_distance_euclidean_standard_one_hot_B1_v1
14,euclidean,one_hot,standard,0.02583241680995978,0.010872544889253093,0.98589139414392,0.0,0.9858913936095188,0.11779500493889905,0.0618015632154552,0.9174174503173568,0.04238768898061318,0.917417196312706,0.11984039487687018,0.0658587036458763,0.9122098877559622,0.04280909369200536,0.9122086872812858,E:\ML_Models_EXFOR\KNN_B1\k14_distance_euclidean_standard_one_hot_B1_v1\k14_distance_euclidean_standard_one_hot_B1_v1.joblib,3114.058266878128,E:\ML_Models_EXFOR\KNN_B1\k14_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k14_distance_euclidean_standard_one_hot_B1_v1
6,euclidean,one_hot,standard,0.026049746828450456,0.011221864942211742,0.9854492938866032,0.0,0.9854492932207009,0.11744283231115725,0.06256899862801094,0.9166653084084276,0.04049364954687483,0.9166644035309376,0.1177810489902786,0.06167909265077703,0.918399944324107,0.041143213665540274,0.9183998787232486,E:\ML_Models_EXFOR\KNN_B1\k6_distance_euclidean_standard_one_hot_B1_v1\k6_distance_euclidean_standard_one_hot_B1_v1.joblib,3629.373622179032,E:\ML_Models_EXFOR\KNN_B1\k6_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k6_distance_euclidean_standard_one_hot_B1_v1
18,euclidean,one_hot,standard,0.025839090814179788,0.010867172560763812,0.9859073849232886,0.0,0.98590738431501,0.11838014088410342,0.06250642375664371,0.9160886900711408,0.04305079693327685,0.9160882843784026,0.1192920363907406,0.06245506397355805,0.9164509330626408,0.04327526149165306,0.9164497652495482,E:\ML_Models_EXFOR\KNN_B1\k18_distance_euclidean_standard_one_hot_B1_v1\k18_distance_euclidean_standard_one_hot_B1_v1.joblib,3302.5800347328186,E:\ML_Models_EXFOR\KNN_B1\k18_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k18_distance_euclidean_standard_one_hot_B1_v1
10,manhattan,one_hot,standard,0.02589034858258131,0.010984826007525985,0.9857640074153556,0.0,0.9857640027632928,0.1163067841951134,0.059981864977153465,0.9201413075122816,0.041442260735972236,0.9201412666533646,0.11678190590955888,0.060812519053202674,0.9188697323952216,0.041617744052624084,0.9188690455776204,E:\ML_Models_EXFOR\KNN_B1\k10_distance_manhattan_standard_one_hot_B1_v1\k10_distance_manhattan_standard_one_hot_B1_v1.joblib,3245.790258407593,E:\ML_Models_EXFOR\KNN_B1\k10_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k10_distance_manhattan_standard_one_hot_B1_v1
14,manhattan,one_hot,standard,0.02583241680995978,0.010872544889253093,0.98589139414392,0.0,0.9858913936095188,0.11622120047350545,0.05990126520971052,0.9200279868749304,0.04190350670839022,0.9200279651520492,0.11811569419771427,0.06370042341888464,0.9151369097521732,0.042359374395662064,0.9151361399894112,E:\ML_Models_EXFOR\KNN_B1\k14_distance_manhattan_standard_one_hot_B1_v1\k14_distance_manhattan_standard_one_hot_B1_v1.joblib,2958.1638288497925,E:\ML_Models_EXFOR\KNN_B1\k14_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k14_distance_manhattan_standard_one_hot_B1_v1
2,manhattan,one_hot,standard,0.0276400634093448,0.013574005205849742,0.9824590959129188,0.0,0.9824590919203334,0.12596943117898726,0.07260779521940845,0.9047614701928308,0.041787130902994296,0.9047613950344392,0.12449535816114925,0.07205565929824413,0.9066952537499858,0.04172106266499115,0.9066952370950347,E:\ML_Models_EXFOR\KNN_B1\k2_distance_manhattan_standard_one_hot_B1_v1\k2_distance_manhattan_standard_one_hot_B1_v1.joblib,3592.7542259693146,E:\ML_Models_EXFOR\KNN_B1\k2_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k2_distance_manhattan_standard_one_hot_B1_v1
18,manhattan,one_hot,standard,0.025839090814179788,0.010867172560763815,0.9859073849232886,0.0,0.98590738431501,0.11649674682540673,0.06007607069032332,0.9194753432808852,0.04263250492596055,0.9194748133056092,0.11745210393436155,0.06042819260507624,0.9192588285191008,0.04278817166007271,0.9192580510948096,E:\ML_Models_EXFOR\KNN_B1\k18_distance_manhattan_standard_one_hot_B1_v1\k18_distance_manhattan_standard_one_hot_B1_v1.joblib,3069.1166870594025,E:\ML_Models_EXFOR\KNN_B1\k18_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k18_distance_manhattan_standard_one_hot_B1_v1
6,manhattan,one_hot,standard,0.026049746828450456,0.011221864942211742,0.9854492938866032,0.0,0.9854492932207009,0.1164341079059787,0.06122395481233259,0.9184966498567548,0.04024930923033415,0.9184961408965584,0.11671498483857265,0.060372719385677336,0.9201620576888058,0.04088095430295663,0.920162056147156,E:\ML_Models_EXFOR\KNN_B1\k6_distance_manhattan_standard_one_hot_B1_v1\k6_distance_manhattan_standard_one_hot_B1_v1.joblib,4146.141847372055,E:\ML_Models_EXFOR\KNN_B1\k6_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k6_distance_manhattan_standard_one_hot_B1_v1
11,euclidean,one_hot,standard,0.025877868544689608,0.010965611735092579,0.9857834274384732,0.0,0.9857834269746552,0.11774377127335653,0.061266233859708176,0.9182409060082458,0.04201853408932646,0.9182404484702892,0.11824574059539382,0.0625600806818256,0.9163658380622042,0.042101217106609364,0.9163642095159265,E:\ML_Models_EXFOR\KNN_B1\k11_distance_euclidean_standard_one_hot_B1_v1\k11_distance_euclidean_standard_one_hot_B1_v1.joblib,3359.129507303238,E:\ML_Models_EXFOR\KNN_B1\k11_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k11_distance_euclidean_standard_one_hot_B1_v1
15,euclidean,one_hot,standard,0.02582561437692041,0.010861164073953086,0.9859055032388344,0.0,0.9859055026031692,0.11798872924199626,0.061856152105737326,0.9172805008635592,0.04254977390538714,0.9172802022597056,0.1199961965279414,0.06584699920592871,0.9121589860190056,0.0429566411960319,0.9121575767455246,E:\ML_Models_EXFOR\KNN_B1\k15_distance_euclidean_standard_one_hot_B1_v1\k15_distance_euclidean_standard_one_hot_B1_v1.joblib,3388.1106009483337,E:\ML_Models_EXFOR\KNN_B1\k15_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k15_distance_euclidean_standard_one_hot_B1_v1
19,euclidean,one_hot,standard,0.025837525363426338,0.010865203336307224,0.9859093101197456,0.0,0.9859093098417844,0.11855056100410576,0.06257895097208159,0.9159255608168954,0.04315445275252144,0.9159252357172488,0.11948086027404885,0.06251373034828334,0.9163215759590434,0.04341209152492398,0.9163202918277228,E:\ML_Models_EXFOR\KNN_B1\k19_distance_euclidean_standard_one_hot_B1_v1\k19_distance_euclidean_standard_one_hot_B1_v1.joblib,3056.0560138225555,E:\ML_Models_EXFOR\KNN_B1\k19_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k19_distance_euclidean_standard_one_hot_B1_v1
3,euclidean,one_hot,standard,0.02659771745184768,0.011967230903147812,0.9845006102323092,0.0,0.9845006091909516,0.1226455173482562,0.06831165333520471,0.909637551017304,0.041865500878425665,0.9096370809868096,0.12133813748865716,0.06815786648648961,0.9111519634027504,0.04170209100781338,0.9111518928723744,E:\ML_Models_EXFOR\KNN_B1\k3_distance_euclidean_standard_one_hot_B1_v1\k3_distance_euclidean_standard_one_hot_B1_v1.joblib,3866.469590425491,E:\ML_Models_EXFOR\KNN_B1\k3_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k3_distance_euclidean_standard_one_hot_B1_v1
7,euclidean,one_hot,standard,0.02599376559385249,0.011136411595332294,0.9855635253732272,0.0,0.9855635189974796,0.1170776628687242,0.062060256382333076,0.917277926758043,0.04064039987842838,0.9172768811494499,0.1174826824020299,0.06123275775171165,0.9189332729864575,0.04135180492804864,0.9189331981984684,E:\ML_Models_EXFOR\KNN_B1\k7_distance_euclidean_standard_one_hot_B1_v1\k7_distance_euclidean_standard_one_hot_B1_v1.joblib,3734.361017465592,E:\ML_Models_EXFOR\KNN_B1\k7_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k7_distance_euclidean_standard_one_hot_B1_v1
11,manhattan,one_hot,standard,0.025877868544689608,0.010965611735092579,0.9857834274384732,0.0,0.9857834269746552,0.11630419373131527,0.05979959597493738,0.920277202655302,0.04161335278455125,0.9202770826861552,0.11682295723034787,0.06070006341163225,0.9189191574494976,0.04175476484538487,0.91891823078207,E:\ML_Models_EXFOR\KNN_B1\k11_distance_manhattan_standard_one_hot_B1_v1\k11_distance_manhattan_standard_one_hot_B1_v1.joblib,3333.2357308864594,E:\ML_Models_EXFOR\KNN_B1\k11_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k11_distance_manhattan_standard_one_hot_B1_v1
15,manhattan,one_hot,standard,0.02582561437692041,0.010861164073953086,0.9859055032388344,0.0,0.9859055026031692,0.1163588842246558,0.05991457380666676,0.9199602446557232,0.042080355296201584,0.9199602083781804,0.11824913428826367,0.06368525191369108,0.9151021345567136,0.042534678892017334,0.91510120674599,E:\ML_Models_EXFOR\KNN_B1\k15_distance_manhattan_standard_one_hot_B1_v1\k15_distance_manhattan_standard_one_hot_B1_v1.joblib,3502.3856570720673,E:\ML_Models_EXFOR\KNN_B1\k15_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k15_distance_manhattan_standard_one_hot_B1_v1
19,manhattan,one_hot,standard,0.025837525363426338,0.010865203336307224,0.9859093101197456,0.0,0.9859093098417844,0.11663488836204693,0.060110590677872486,0.9193736118410848,0.04274769482335517,0.9193731737588032,0.1175950892542522,0.0604365379964405,0.9191999341207304,0.04290919980538127,0.9191990120539858,E:\ML_Models_EXFOR\KNN_B1\k19_distance_manhattan_standard_one_hot_B1_v1\k19_distance_manhattan_standard_one_hot_B1_v1.joblib,3112.819705247879,E:\ML_Models_EXFOR\KNN_B1\k19_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k19_distance_manhattan_standard_one_hot_B1_v1
3,manhattan,one_hot,standard,0.02659771745184768,0.011967230903147812,0.9845006102323092,0.0,0.9845006091909516,0.12184207360930435,0.06710133551137418,0.9112627032194524,0.041690769083794016,0.911262521867972,0.12047566409992565,0.06690094618236693,0.912796030356606,0.041508696234470885,0.9127960249327742,E:\ML_Models_EXFOR\KNN_B1\k3_distance_manhattan_standard_one_hot_B1_v1\k3_distance_manhattan_standard_one_hot_B1_v1.joblib,3753.7991211414337,E:\ML_Models_EXFOR\KNN_B1\k3_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k3_distance_manhattan_standard_one_hot_B1_v1
7,manhattan,one_hot,standard,0.02599376559385249,0.011136411595332294,0.9855635253732272,0.0,0.9855635189974796,0.1159881364542918,0.06064988842417227,0.9191975889098856,0.04036675997956468,0.9191969862337996,0.1163392155752676,0.05988003351909708,0.9207675331273956,0.04105357454498594,0.9207675310021668,E:\ML_Models_EXFOR\KNN_B1\k7_distance_manhattan_standard_one_hot_B1_v1\k7_distance_manhattan_standard_one_hot_B1_v1.joblib,3773.3841228485107,E:\ML_Models_EXFOR\KNN_B1\k7_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k7_distance_manhattan_standard_one_hot_B1_v1
12,euclidean,one_hot,standard,0.025863810956074568,0.01094408077968674,0.9858114018861855,0.0,0.9858114013452958,0.11788174640685932,0.06124066193966779,0.9182004715826984,0.04230279039965877,0.9181998919845574,0.11833929227432888,0.06251116257034663,0.9163743284917748,0.04230927596991735,0.916372480130478,E:\ML_Models_EXFOR\KNN_B1\k12_distance_euclidean_standard_one_hot_B1_v1\k12_distance_euclidean_standard_one_hot_B1_v1.joblib,3361.319263219833,E:\ML_Models_EXFOR\KNN_B1\k12_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k12_distance_euclidean_standard_one_hot_B1_v1
16,euclidean,one_hot,standard,0.025819082898314884,0.01085190216706295,0.9859180397602826,0.0,0.9859180394052404,0.11816866474584226,0.061886378992744975,0.9171769792529424,0.04275815407172029,0.9171766018524816,0.12018776259830145,0.06590792905781125,0.9120346235578772,0.043089072581615984,0.912033114599497,E:\ML_Models_EXFOR\KNN_B1\k16_distance_euclidean_standard_one_hot_B1_v1\k16_distance_euclidean_standard_one_hot_B1_v1.joblib,38758.16925048828,E:\ML_Models_EXFOR\KNN_B1\k16_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k16_distance_euclidean_standard_one_hot_B1_v1
20,euclidean,one_hot,standard,0.025835327095855717,0.010862805035918776,0.9859125466604776,0.0,0.9859125463737034,0.11874126149514272,0.06266465933036278,0.9157561042154052,0.04327676907031218,0.9157558188669,0.11967551302729725,0.06261728393591752,0.916135750008032,0.043540085654792636,0.91613432391513,E:\ML_Models_EXFOR\KNN_B1\k20_distance_euclidean_standard_one_hot_B1_v1\k20_distance_euclidean_standard_one_hot_B1_v1.joblib,38910.14756989478,E:\ML_Models_EXFOR\KNN_B1\k20_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k20_distance_euclidean_standard_one_hot_B1_v1
4,euclidean,one_hot,standard,0.026227367449485672,0.011482861064670372,0.9851222092264768,0.0,0.9851222076295556,0.12036921582480364,0.06578899323844607,0.9126361163784183,0.04129609977735589,0.912635495236004,0.1194251672030275,0.06600960525907412,0.9136411552609254,0.0411758534965484,0.913641013215146,E:\ML_Models_EXFOR\KNN_B1\k4_distance_euclidean_standard_one_hot_B1_v1\k4_distance_euclidean_standard_one_hot_B1_v1.joblib,39194.171453237526,E:\ML_Models_EXFOR\KNN_B1\k4_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k4_distance_euclidean_standard_one_hot_B1_v1
12,manhattan,one_hot,standard,0.025863810956074568,0.01094408077968674,0.9858114018861855,0.0,0.9858114013452958,0.11639292341187946,0.059723978134603235,0.9203118922607476,0.0418653039400837,0.9203117067668922,0.11687559462277335,0.060630706579609325,0.918956631779792,0.041956163887528215,0.918955540046276,E:\ML_Models_EXFOR\KNN_B1\k12_distance_manhattan_standard_one_hot_B1_v1\k12_distance_manhattan_standard_one_hot_B1_v1.joblib,38412.53927063942,E:\ML_Models_EXFOR\KNN_B1\k12_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k12_distance_manhattan_standard_one_hot_B1_v1
8,euclidean,one_hot,standard,0.025963472130972904,0.011062626249889929,0.9856521993686708,0.0,0.9856521982767786,0.11693920998706192,0.061763924361174685,0.9175526793035118,0.04073990278460127,0.9175513468842478,0.1173445962778596,0.06090580403064608,0.9192373450896946,0.041422796670720914,0.9192371517354592,E:\ML_Models_EXFOR\KNN_B1\k8_distance_euclidean_standard_one_hot_B1_v1\k8_distance_euclidean_standard_one_hot_B1_v1.joblib,39450.574607610695,E:\ML_Models_EXFOR\KNN_B1\k8_distance_euclidean_standard_one_hot_B1_v1\scaler.pkl,k8_distance_euclidean_standard_one_hot_B1_v1
16,manhattan,one_hot,standard,0.025819082898314884,0.01085190216706295,0.9859180397602826,0.0,0.9859180394052404,0.11649752709719308,0.059898647709966786,0.9199314958444575,0.04232009270485548,0.9199314316937944,0.11840409862494465,0.06370139343412813,0.915045483314512,0.0426649421830787,0.9150444639179464,E:\ML_Models_EXFOR\KNN_B1\k16_distance_manhattan_standard_one_hot_B1_v1\k16_distance_manhattan_standard_one_hot_B1_v1.joblib,3232.064831972122,E:\ML_Models_EXFOR\KNN_B1\k16_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k16_distance_manhattan_standard_one_hot_B1_v1
20,manhattan,one_hot,standard,0.025835327095855717,0.010862805035918776,0.9859125466604776,0.0,0.9859125463737034,0.11677869489217305,0.060132011920474425,0.9192970525088476,0.042860526279604017,0.9192966915117016,0.1177538130382547,0.0604742333169172,0.9191148615074664,0.04303802609428342,0.9191138307459978,E:\ML_Models_EXFOR\KNN_B1\k20_distance_manhattan_standard_one_hot_B1_v1\k20_distance_manhattan_standard_one_hot_B1_v1.joblib,3312.3472187519073,E:\ML_Models_EXFOR\KNN_B1\k20_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k20_distance_manhattan_standard_one_hot_B1_v1
4,manhattan,one_hot,standard,0.026227367449485662,0.011482861064670372,0.9851222092264768,0.0,0.9851222076295556,0.11947357623235975,0.0645651250989332,0.9142930832916952,0.04102897395649205,0.9142927927543808,0.11841274451725355,0.06463119156583044,0.9154644758569852,0.04093604072358933,0.9154644390336116,E:\ML_Models_EXFOR\KNN_B1\k4_distance_manhattan_standard_one_hot_B1_v1\k4_distance_manhattan_standard_one_hot_B1_v1.joblib,3488.248236179352,E:\ML_Models_EXFOR\KNN_B1\k4_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k4_distance_manhattan_standard_one_hot_B1_v1
8,manhattan,one_hot,standard,0.025963472130972904,0.01106262624988993,0.9856521993686709,0.0,0.9856521982767786,0.11579359207461944,0.06029427797425389,0.9195538185299172,0.040436925318044686,0.919553019798047,0.11612033978283418,0.05949917759793405,0.9211557736879092,0.04114058697611256,0.9211557280933209,E:\ML_Models_EXFOR\KNN_B1\k8_distance_manhattan_standard_one_hot_B1_v1\k8_distance_manhattan_standard_one_hot_B1_v1.joblib,3242.5483367443085,E:\ML_Models_EXFOR\KNN_B1\k8_distance_manhattan_standard_one_hot_B1_v1\scaler.pkl,k8_distance_manhattan_standard_one_hot_B1_v1
