id,distance_metric,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
15,euclidean,one_hot,standard,0.025765442072511555,0.010798259973186144,0.9859894442885314,0.0,0.9859894421260712,0.12012508241942944,0.06484690361647015,0.913744614304124,0.042773837953976816,0.9137409688720074,0.11970178289069175,0.06334863364100986,0.9152627495041727,0.04305329501233957,0.9152624839097152,E:\ML_Models_EXFOR\KNN_B0\k15_distance_euclidean_standard_one_hot_B0_v1\k15_distance_euclidean_standard_one_hot_B0_v1.joblib,4653.7547183036795,E:\ML_Models_EXFOR\KNN_B0\k15_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k15_distance_euclidean_standard_one_hot_B0_v1
18,manhattan,one_hot,standard,0.025815062310802283,0.010840267139218223,0.9859462292140776,0.0,0.9859462284212628,0.11803411796947134,0.061399592231048114,0.917173862071312,0.042803073098180766,0.9171729946382541,0.11879873847266614,0.06311116133258475,0.91502105107313,0.04287319465274597,0.9150208247158697,E:\ML_Models_EXFOR\KNN_B0\k18_distance_manhattan_standard_one_hot_B0_v1\k18_distance_manhattan_standard_one_hot_B0_v1.joblib,6342.4240193367,E:\ML_Models_EXFOR\KNN_B0\k18_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k18_distance_manhattan_standard_one_hot_B0_v1
3,manhattan,one_hot,standard,0.026580241135823416,0.012035809703623584,0.9844262392264728,0.0,0.9844262283808234,0.12185208086230788,0.06909471571477999,0.909620801347565,0.04178080671831208,0.9096206968985924,0.12165138338296902,0.06747964903159277,0.9101404473746716,0.04169910266205906,0.9101399981577092,E:\ML_Models_EXFOR\KNN_B0\k3_distance_manhattan_standard_one_hot_B0_v1\k3_distance_manhattan_standard_one_hot_B0_v1.joblib,6703.186789035797,E:\ML_Models_EXFOR\KNN_B0\k3_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k3_distance_manhattan_standard_one_hot_B0_v1
15,manhattan,one_hot,standard,0.025765442072511555,0.010798259973186144,0.9859894442885314,0.0,0.9859894421260712,0.11868178195810168,0.06285821462485239,0.9165004797206288,0.04243436532049622,0.9164977669646024,0.11822498613064025,0.06131685861694763,0.9180653930958836,0.04265316125042782,0.9180652012992072,E:\ML_Models_EXFOR\KNN_B0\k15_distance_manhattan_standard_one_hot_B0_v1\k15_distance_manhattan_standard_one_hot_B0_v1.joblib,4062.803305864334,E:\ML_Models_EXFOR\KNN_B0\k15_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k15_distance_manhattan_standard_one_hot_B0_v1
7,euclidean,one_hot,standard,0.025970593276949918,0.01109846543439074,0.9856191112417304,0.0,0.9856191111481508,0.11938748862285647,0.06466893253619029,0.9145221358603176,0.041515383462941535,0.9145219752008708,0.1184125295768184,0.06331753962628539,0.9148996430513782,0.0413548783265687,0.9148996429351084,E:\ML_Models_EXFOR\KNN_B0\k7_distance_euclidean_standard_one_hot_B0_v1\k7_distance_euclidean_standard_one_hot_B0_v1.joblib,6464.2140233516675,E:\ML_Models_EXFOR\KNN_B0\k7_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k7_distance_euclidean_standard_one_hot_B0_v1
11,euclidean,one_hot,standard,0.025852659393952458,0.01091240908362161,0.9858335774178858,0.0,0.9858335772898188,0.11873919198575587,0.06385196646621855,0.9150754410537976,0.04190791382383206,0.9150750280444894,0.11867447156354205,0.06278797130347377,0.9164621222488879,0.04194065715064794,0.916462094727259,E:\ML_Models_EXFOR\KNN_B0\k11_distance_euclidean_standard_one_hot_B0_v1\k11_distance_euclidean_standard_one_hot_B0_v1.joblib,6267.008486509322,E:\ML_Models_EXFOR\KNN_B0\k11_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k11_distance_euclidean_standard_one_hot_B0_v1
19,euclidean,one_hot,standard,0.02580772665257423,0.01083006684320187,0.9859610274458032,0.0,0.9859610273330742,0.11981898724209765,0.06386937007862538,0.913610433420208,0.04334393848329221,0.9136092411658172,0.1206363606842789,0.06537158912770785,0.911760473435113,0.043436656652410144,0.9117600912734556,E:\ML_Models_EXFOR\KNN_B0\k19_distance_euclidean_standard_one_hot_B0_v1\k19_distance_euclidean_standard_one_hot_B0_v1.joblib,6010.836923599243,E:\ML_Models_EXFOR\KNN_B0\k19_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k19_distance_euclidean_standard_one_hot_B0_v1
4,euclidean,one_hot,standard,0.02622213766416359,0.01152386726700024,0.9850767047993544,0.0,0.9850766971805002,0.12054193454014925,0.06823680989193283,0.9103396212931733,0.04128346508312092,0.910339611274607,0.1203965675631503,0.06684392498989658,0.9106092710209488,0.04137504995789332,0.910609187934736,E:\ML_Models_EXFOR\KNN_B0\k4_distance_euclidean_standard_one_hot_B0_v1\k4_distance_euclidean_standard_one_hot_B0_v1.joblib,5937.41543650627,E:\ML_Models_EXFOR\KNN_B0\k4_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k4_distance_euclidean_standard_one_hot_B0_v1
16,euclidean,one_hot,standard,0.025762277270805475,0.010797218294347915,0.9859911612800972,0.0,0.9859911587768524,0.12033002338138735,0.06494378018817652,0.9135414845657212,0.04294363264283935,0.9135375093721684,0.11992470826511872,0.06343199270989731,0.9150928077943378,0.04324508407567185,0.915092493424626,E:\ML_Models_EXFOR\KNN_B0\k16_distance_euclidean_standard_one_hot_B0_v1\k16_distance_euclidean_standard_one_hot_B0_v1.joblib,5255.165532588959,E:\ML_Models_EXFOR\KNN_B0\k16_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k16_distance_euclidean_standard_one_hot_B0_v1
7,manhattan,one_hot,standard,0.025970593276949918,0.01109846543439074,0.9856191112417304,0.0,0.9856191111481508,0.11815037011410925,0.06267623963607395,0.9172269754205772,0.041233639952891976,0.917226951784506,0.1174031326746566,0.06216123891754674,0.916508591157416,0.041123527810592836,0.9165085735412424,E:\ML_Models_EXFOR\KNN_B0\k7_distance_manhattan_standard_one_hot_B0_v1\k7_distance_manhattan_standard_one_hot_B0_v1.joblib,5852.40332365036,E:\ML_Models_EXFOR\KNN_B0\k7_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k7_distance_manhattan_standard_one_hot_B0_v1
