        10         8        18
    0.0001    0.0000   -0.0001    0.0000
        96    0.4930  -36.6230   39.9460
  -36.6230         1
  -22.8730        -1
  -22.8720        -3
  -17.1100        -1
   -9.6520         1
   -9.6510         3
   -9.6500         5
   -6.0440         1
   -1.8740         1
   -1.8720         3
    3.3740        -1
    3.3740        -3
    3.3750        -5
    3.3760        -7
    4.0370        -1
    4.0380        -3
    5.0710        -1
    8.9010         1
    8.9510        -1
    8.9510        -3
    8.9520        -5
   10.1170         1
   10.1170         5
   10.1170         3
   11.8870         1
   11.8870         3
   14.3480         1
   14.3480         3
   14.3480         5
   14.3480         7
   15.2170        -1
   15.2170        -7
   15.2170        -3
   15.2170        -5
   15.8430        -1
   15.8440        -3
   16.5220         1
   16.5220         3
   16.5220         5
   16.5220         7
   17.3020        -1
   19.1460        -1
   19.1470        -3
   19.1470        -5
   21.5240        -3
   21.5240        -1
   21.5240        -5
   21.5240        -7
   22.1330        -3
   22.1330        -1
   22.1340        -5
   22.1340        -7
   24.8290         1
   24.8290         3
   24.8290         5
   24.8290         7
   26.9130         1
   26.9140         3
   26.9140         5
   27.4120         1
   29.6580         5
   29.6580         3
   29.6580         1
   29.6580         7
   30.0320         1
   30.0320         5
   30.0320         3
   30.0330         7
   30.1620         1
   30.1620         3
   30.8840         1
   30.8840         3
   30.8840         5
   30.8850         7
   35.2200        -1
   35.2210        -7
   35.2210        -3
   35.2210        -5
   35.5930        -3
   35.5930        -1
   35.5930        -5
   35.5930        -7
   35.6850        -1
   35.6850        -5
   35.6850        -7
   35.6850        -3
   35.8640        -5
   35.8640        -1
   35.8640        -3
   35.8640        -7
   36.6680        -1
   36.6680        -3
   38.0910        -1
   39.9450        -1
   39.9450        -3
   39.9460        -5
        86    0.3350  -29.4530   39.4300
  -29.4530         1
  -15.1880        -1
  -15.1880        -3
   -9.8310        -1
   -2.2180         1
   -2.2170         3
   -2.2170         5
   -0.0110         1
    4.5500         1
    4.5510         3
    7.7530        -1
    7.7540        -3
    8.5210        -1
    9.3930        -3
    9.3930        -1
    9.3940        -5
    9.3940        -7
   12.4450         1
   12.9630        -1
   12.9630        -3
   12.9630        -5
   13.3490         5
   13.3490         1
   13.3490         3
   15.4330         1
   15.4330         3
   18.2010         1
   18.2010         3
   18.2010         5
   18.2010         7
   18.8820        -1
   18.8820        -3
   18.8820        -5
   18.8820        -7
   19.5550         3
   19.5550         5
   19.5550         1
   19.5550         7
   20.0770        -1
   20.0780        -3
   21.5050        -1
   23.8630        -3
   23.8630        -1
   23.8640        -5
   24.1990        -3
   24.1990        -1
   24.1990        -5
   24.1990        -7
   24.6660        -5
   24.6660        -1
   24.6660        -7
   24.6660        -3
   29.7440         1
